barcode,desc,acost,adate,cat_type,locname,dept
FAD-0006-0006752700002   ,FUJIMAC MAC200II AIR PUMP                                   ,34471.14000,09/03/2024,PUMP                                              ,ASC TALIBON                   ,ASCT-ENGINEERING DEPARTMENT                       
FAD-0006-0006752700003   ,FUJIMAC MAC200II AIR PUMP                                   ,34471.14000,09/03/2024,PUMP                                              ,ASC TALIBON                   ,ASCT-ENGINEERING DEPARTMENT                       
FAD-0006-0006752700004   ,FUJIMAC MAC200II AIR PUMP                                   ,34471.14000,09/03/2024,PUMP                                              ,ASC TALIBON                   ,ASCT-ENGINEERING DEPARTMENT                       
FAD-0003-0012516700001   ,SAMSUNG GALAXY A07 LTE 128GB                                ,5356.25000 ,10/10/2025,CELLPHONE                                         ,ASC TALIBON                   ,ASCT-CUSTOMER FINANCIAL SERVICES                  
FAD-0003-0012581000001   ,ANDELI AUTOMATIC VOLTAGE REGULATOR SVC-3000VA               ,6370       ,11/05/2025,AVR                                               ,ASC TALIBON                   ,ASCT-FOODMIX SECTION                              
FAD-0003-0007699100001   ,EBARA NON-CLOG SUBMERSIBLE SEWAGE PUMP                      ,33035.71000,11/10/2025,PUMP                                              ,ASC TALIBON                   ,ASCT-ENGINEERING DEPARTMENT                       
FAD-0003-0007699100002   ,EBARA NON-CLOG SUBMERSIBLE SEWAGE PUMP                      ,33035.71000,11/10/2025,PUMP                                              ,ASC TALIBON                   ,ASCT-ENGINEERING DEPARTMENT                       
FAD-0003-0008679700001   ,RG-S2915-24GT4MS-L                                          ,25000      ,01/20/2026,HUB                                               ,ASC TALIBON                   ,ASCT-EDP - IT - ADMIN                             
FAD-0003-0008679700002   ,RG-S2915-24GT4MS-L                                          ,25000      ,01/20/2026,HUB                                               ,ASC TALIBON                   ,ASCT-EDP - IT - ADMIN                             
FAD-0003-0008679700003   ,RG-S2915-24GT4MS-L                                          ,25000      ,01/20/2026,HUB                                               ,ASC TALIBON                   ,ASCT-EDP - IT - ADMIN                             
FAD-0003-0007930500001   ,360L SIDE-WHEEL GARBAGE BIN GRAY COLOR UGA-CB005            ,4363.39000 ,01/23/2026,TRASH BIN                                         ,ASC TALIBON                   ,ASCT-GENERAL SERVICES DEPARTMENT                  
FAD-0003-0012502900001   ,RG-52915-10GT2MS-PL 10PORT GIGABIT LAYER 2+                 ,14589.29000,01/23/2026,OTHERS                                            ,ASC TALIBON                   ,ASCT-ADMIN                                        
FAD-0003-0012502900002   ,RG-52915-10GT2MS-PL 10PORT GIGABIT LAYER 2+                 ,14589.29000,01/23/2026,OTHERS                                            ,ASC TALIBON                   ,ASCT-ADMIN                                        
FAD-0003-0002273400006   ,METTLER TOLEDO LABEL PRINTING SCALE                         ,62500      ,01/28/2026,WEIGHING SCALE                                    ,ASC TALIBON                   ,ASCT-BREAD COTTAGE                                
FAD-0003-0012638700001   ,SYNOLOGY HAT5310-8T8TB 3.5"" ENTERPRISE-GRADE SATA           ,20982.14000,02/09/2026,OTHERS                                            ,ASC TALIBON                   ,ASCT-EDP - IT - ADMIN                             
FAD-0003-0012638700002   ,SYNOLOGY HAT5310-8T8TB 3.5"" ENTERPRISE-GRADE SATA           ,20982.14000,02/09/2026,OTHERS                                            ,ASC TALIBON                   ,ASCT-EDP - IT - ADMIN                             
FAD-0003-0012638700003   ,SYNOLOGY HAT5310-8T8TB 3.5"" ENTERPRISE-GRADE SATA           ,20982.14000,02/09/2026,OTHERS                                            ,ASC TALIBON                   ,ASCT-EDP - IT - ADMIN                             
FAD-0003-0012638700004   ,SYNOLOGY HAT5310-8T8TB 3.5"" ENTERPRISE-GRADE SATA           ,20982.14000,02/09/2026,OTHERS                                            ,ASC TALIBON                   ,ASCT-EDP - IT - ADMIN                             
FAD-0003-0012638700005   ,SYNOLOGY HAT5310-8T8TB 3.5"" ENTERPRISE-GRADE SATA           ,20982.14000,02/09/2026,OTHERS                                            ,ASC TALIBON                   ,ASCT-EDP - IT - ADMIN                             
FAD-0003-0012638700006   ,SYNOLOGY HAT5310-8T8TB 3.5"" ENTERPRISE-GRADE SATA           ,20982.14000,02/09/2026,OTHERS                                            ,ASC TALIBON                   ,ASCT-EDP - IT - ADMIN                             
FAD-0003-0012638900001   ,SEAGATE EXOS ST6000NM019B-6TB SATA 6GB/S 6000GB             ,19330.36000,02/09/2026,OTHERS                                            ,ASC TALIBON                   ,ASCT-EDP - IT - ADMIN                             
FAD-0003-0012638900002   ,SEAGATE EXOS ST6000NM019B-6TB SATA 6GB/S 6000GB             ,19330.36000,02/09/2026,OTHERS                                            ,ASC TALIBON                   ,ASCT-EDP - IT - ADMIN                             
FAD-0003-0012638900003   ,SEAGATE EXOS ST6000NM019B-6TB SATA 6GB/S 6000GB             ,19330.36000,02/09/2026,OTHERS                                            ,ASC TALIBON                   ,ASCT-EDP - IT - ADMIN                             
FAD-0003-0012638900004   ,SEAGATE EXOS ST6000NM019B-6TB SATA 6GB/S 6000GB             ,19330.36000,02/09/2026,OTHERS                                            ,ASC TALIBON                   ,ASCT-EDP - IT - ADMIN                             
FAD-0003-0012989700001   ,EBARA SUBMERSIBLE PUMP MODEL: DWM2006                       ,41071.43000,02/26/2026,PUMP                                              ,ASC TALIBON                   ,ASCT-ENGINEERING DEPARTMENT                       
FAD-0003-0011833200001   ,400A 3P 36KA 400V MODEL: A3N400 TMF 400-4000                ,18750      ,06/07/2025,ELECTRICAL PARTS                                  ,ASC TALIBON                   ,ASCT-ADMIN                                        
