barcode,desc,acost,adate,cat_type,locname,dept
0012-0003042900004  ,CPU SET                                                     ,1635,08/25/2022,CPU                                               ,PEANUT KISSES                 ,PK-ADMIN                                          
0012-0003042900005  ,CPU SET                                                     ,1635,08/25/2022,CPU                                               ,PEANUT KISSES                 ,PK-ADMIN                                          
0012-0006549100001  ,MONITOR LED  AOC LCD 18.5"" E970SWN                          ,5200,08/25/2022,MONITOR                                           ,PEANUT KISSES                 ,PK-ADMIN                                          
0012-0006549100002  ,MONITOR LED  AOC LCD 18.5"" E970SWN                          ,5200,08/25/2022,MONITOR                                           ,PEANUT KISSES                 ,PK-ADMIN                                          
0012-0008233200001  ,TOA VM2240 AMPLIFIER / SYSTEM MANAGEMENT                    ,4574,11/21/2022,AMPLIFIER                                         ,PEANUT KISSES                 ,PK-ADMIN                                          
0012-0008233300001  ,CCTV CENTRALIZED POWER SUPPLY 16CH20A                       ,1319,11/21/2022,POWER SUPPLY                                      ,PEANUT KISSES                 ,PK-ADMIN                                          
0012-0008233300002  ,CCTV CENTRALIZED POWER SUPPLY 16CH20A                       ,1319,11/21/2022,POWER SUPPLY                                      ,PEANUT KISSES                 ,PK-ADMIN                                          
0012-0008233300003  ,CCTV CENTRALIZED POWER SUPPLY 16CH20A                       ,1319,11/21/2022,POWER SUPPLY                                      ,PEANUT KISSES                 ,PK-ADMIN                                          
0012-0008233500001  ,2TB SEAGATE SURVEILLANCE HARD DRIVE                         ,3958,11/21/2022,HARD DISK                                         ,PEANUT KISSES                 ,PK-ADMIN                                          
0012-0008233500002  ,2TB SEAGATE SURVEILLANCE HARD DRIVE                         ,3958,11/21/2022,HARD DISK                                         ,PEANUT KISSES                 ,PK-ADMIN                                          
0012-0008212300001  ,KYK - IMPAC DRILL (750W) 1/2""                               ,2799,11/15/2022,TOOLS                                             ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0001104100008       ,CHILLING TANK-ORANGE                                        ,4320,07/07/2015,TANK                                              ,PEANUT KISSES                 ,PK-ADMIN                                          
0001104100009       ,CHILLING TANK-ORANGE                                        ,4320,07/07/2015,TANK                                              ,PEANUT KISSES                 ,PK-ADMIN                                          
0012-0008005400001  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400002  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400003  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400004  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400005  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400006  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400007  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400008  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400009  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400010  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400011  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400012  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400013  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400014  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400015  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400016  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400017  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400018  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400019  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400020  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400021  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400022  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400023  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400024  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400025  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400026  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400027  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400028  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400029  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400030  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400031  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400032  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400033  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400034  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400035  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400036  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400037  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400038  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400039  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005400040  ,80F W/ FLIPTOP COVER (PP) 02-RED                            ,1500,12/06/2022,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005600001  ,TROLLEY W W/3"" RUBBER WHEELS T1-2F2S W/L-R 02-BLUE          ,2633,12/06/2022,TROLLEY-STAINLESS                                 ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005600002  ,TROLLEY W W/3"" RUBBER WHEELS T1-2F2S W/L-R 02-BLUE          ,2633,12/06/2022,TROLLEY-STAINLESS                                 ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005600003  ,TROLLEY W W/3"" RUBBER WHEELS T1-2F2S W/L-R 02-BLUE          ,2633,12/06/2022,TROLLEY-STAINLESS                                 ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005600004  ,TROLLEY W W/3"" RUBBER WHEELS T1-2F2S W/L-R 02-BLUE          ,2633,12/06/2022,TROLLEY-STAINLESS                                 ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005600005  ,TROLLEY W W/3"" RUBBER WHEELS T1-2F2S W/L-R 02-BLUE          ,2633,12/06/2022,TROLLEY-STAINLESS                                 ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005600006  ,TROLLEY W W/3"" RUBBER WHEELS T1-2F2S W/L-R 02-BLUE          ,2633,12/06/2022,TROLLEY-STAINLESS                                 ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005600007  ,TROLLEY W W/3"" RUBBER WHEELS T1-2F2S W/L-R 02-BLUE          ,2633,12/06/2022,TROLLEY-STAINLESS                                 ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005600008  ,TROLLEY W W/3"" RUBBER WHEELS T1-2F2S W/L-R 02-BLUE          ,2633,12/06/2022,TROLLEY-STAINLESS                                 ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005600009  ,TROLLEY W W/3"" RUBBER WHEELS T1-2F2S W/L-R 02-BLUE          ,2633,12/06/2022,TROLLEY-STAINLESS                                 ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005600010  ,TROLLEY W W/3"" RUBBER WHEELS T1-2F2S W/L-R 02-BLUE          ,2633,12/06/2022,TROLLEY-STAINLESS                                 ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005600011  ,TROLLEY W W/3"" RUBBER WHEELS T1-2F2S W/L-R 02-BLUE          ,2633,12/06/2022,TROLLEY-STAINLESS                                 ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005600012  ,TROLLEY W W/3"" RUBBER WHEELS T1-2F2S W/L-R 02-BLUE          ,2633,12/06/2022,TROLLEY-STAINLESS                                 ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008233400001  ,HIK VISION 16CH DVR2HDD SLOT1080P                           ,7039,12/06/2022,HARD DISK                                         ,PEANUT KISSES                 ,PK-ADMIN                                          
0012-0008233400002  ,HIK VISION 16CH DVR2HDD SLOT1080P                           ,7039,12/06/2022,HARD DISK                                         ,PEANUT KISSES                 ,PK-ADMIN                                          
0012-0008278100001  ,SS-PRODUCTION TABLE                                         ,2555,12/16/2022,TABLE                                             ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008278100002  ,SS-PRODUCTION TABLE                                         ,2555,12/16/2022,TABLE                                             ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008274800001  ,TESTO 184 H1-USB DATA LOGGER                                ,1331,01/10/2023,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008274900001  ,WALL BRACKET FOR TESTO 184 H1                               ,1426,01/10/2023,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008408200001  ,STANDARD INDUSTRIAL FAN                                     ,2269,01/20/2023,FAN                                               ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008397300001  ,STANLEY GRINDER                                             ,2995,01/13/2023,TOOLS                                             ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008395900001  ,HP PRINTER INK TANK 615WL-168691                            ,1369,01/21/2023,PRINTER                                           ,PEANUT KISSES                 ,PK-ADMIN                                          
0012-0008414500001  ,PROJECTOR-EPSON EB-E10 XGA 3600 LUMENS                      ,2302,01/27/2023,PROJECTOR                                         ,PEANUT KISSES                 ,PK-ADMIN                                          
0012-0008451900001  ,HANNA FREE CHLORINE CHECKER-HC                              ,3906,02/16/2023,TEST KIT                                          ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005600013  ,TROLLEY W W/3"" RUBBER WHEELS T1-2F2S W/L-R 02-BLUE          ,2633,04/19/2023,TROLLEY-STAINLESS                                 ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005600014  ,TROLLEY W W/3"" RUBBER WHEELS T1-2F2S W/L-R 02-BLUE          ,2633,04/19/2023,TROLLEY-STAINLESS                                 ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005600015  ,TROLLEY W W/3"" RUBBER WHEELS T1-2F2S W/L-R 02-BLUE          ,2633,04/19/2023,TROLLEY-STAINLESS                                 ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005600016  ,TROLLEY W W/3"" RUBBER WHEELS T1-2F2S W/L-R 02-BLUE          ,2633,04/19/2023,TROLLEY-STAINLESS                                 ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005600017  ,TROLLEY W W/3"" RUBBER WHEELS T1-2F2S W/L-R 02-BLUE          ,2633,04/19/2023,TROLLEY-STAINLESS                                 ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005600018  ,TROLLEY W W/3"" RUBBER WHEELS T1-2F2S W/L-R 02-BLUE          ,2633,04/19/2023,TROLLEY-STAINLESS                                 ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005600019  ,TROLLEY W W/3"" RUBBER WHEELS T1-2F2S W/L-R 02-BLUE          ,2633,04/19/2023,TROLLEY-STAINLESS                                 ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005600020  ,TROLLEY W W/3"" RUBBER WHEELS T1-2F2S W/L-R 02-BLUE          ,2633,04/19/2023,TROLLEY-STAINLESS                                 ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0001973800001  ,HAND SEALER 12"" IMPLUSE (HEAVY DUTY)                        ,2100,04/19/2023,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0001973800002  ,HAND SEALER 12"" IMPLUSE (HEAVY DUTY)                        ,2100,04/19/2023,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0006568100001  ,KYK VACUUM CLEANER WET & DRY W/BLOWER                       ,4909,04/19/2023,VACUUM                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008581800001  ,GZ-GEAR MOTOR                                               ,1940,04/15/2023,MACHINE MOTOR                                     ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008581800002  ,GZ-GEAR MOTOR                                               ,1940,04/15/2023,MACHINE MOTOR                                     ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008527700001  ,AE HMI W/ SOFTWARE INPUT                                    ,6000,04/15/2023,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005600021  ,TROLLEY W W/3"" RUBBER WHEELS T1-2F2S W/L-R 02-BLUE          ,2633,06/01/2023,TROLLEY-STAINLESS                                 ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005600022  ,TROLLEY W W/3"" RUBBER WHEELS T1-2F2S W/L-R 02-BLUE          ,2633,06/01/2023,TROLLEY-STAINLESS                                 ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005600023  ,TROLLEY W W/3"" RUBBER WHEELS T1-2F2S W/L-R 02-BLUE          ,2633,06/01/2023,TROLLEY-STAINLESS                                 ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005600024  ,TROLLEY W W/3"" RUBBER WHEELS T1-2F2S W/L-R 02-BLUE          ,2633,06/01/2023,TROLLEY-STAINLESS                                 ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005600025  ,TROLLEY W W/3"" RUBBER WHEELS T1-2F2S W/L-R 02-BLUE          ,2633,06/01/2023,TROLLEY-STAINLESS                                 ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005600026  ,TROLLEY W W/3"" RUBBER WHEELS T1-2F2S W/L-R 02-BLUE          ,2633,06/01/2023,TROLLEY-STAINLESS                                 ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008005600027  ,TROLLEY W W/3"" RUBBER WHEELS T1-2F2S W/L-R 02-BLUE          ,2633,06/01/2023,TROLLEY-STAINLESS                                 ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008712800001  ,TROLLEY-1 W/FOLDABLE HAND BLUE                              ,4650,05/25/2023,STORE SUPPLIES                                    ,PEANUT KISSES                 ,PK-ADMIN                                          
0012-0008946000001  ,SINMAG SM-401 PADDLE                                        ,3964,08/02/2023,SPARE PARTS                                       ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008946100001  ,SINMAG SM-401 BOWL                                          ,1149,08/02/2023,SPARE PARTS                                       ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008946200001  ,SINMAG SM-401 WIREWHIP                                      ,5153,08/02/2023,SPARE PARTS                                       ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0070-0007433100001  ,CELLPHONE SAMSUNG GALAXY A03                                ,4821,03/07/2022,CELLPHONE                                         ,PEANUT KISSES                 ,PK-ADMIN                                          
0012-0008577200001  ,CARRIER A/C 53CFE ASC REM 6HP                               ,9955,08/18/2023,AIRCON                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0001697700001  ,BAND SEALER HORIZONTAL                                      ,2142,10/02/2023,IMPULSE SEALER                                    ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0001697700002  ,BAND SEALER HORIZONTAL                                      ,2142,10/02/2023,IMPULSE SEALER                                    ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0009186700001  ,TORNADO INDUSTRIAL FAN 26""                                  ,4459,10/20/2023,OTHERS                                            ,NOODLES FACTORY               ,NF-PRODUCTION                                     
0012-0009186700002  ,TORNADO INDUSTRIAL FAN 26""                                  ,4459,10/20/2023,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0009186700003  ,TORNADO INDUSTRIAL FAN 26""                                  ,4459,10/20/2023,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0009186700004  ,TORNADO INDUSTRIAL FAN 26""                                  ,4459,10/20/2023,OTHERS                                            ,NOODLES FACTORY               ,NF-PRODUCTION                                     
0012-0009018500001  ,LOTUS INVERTER WELDER (PORTABLE) MACHINE                    ,8495,10/23/2023,MACH. & EQUIPMENT                                 ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0009180800001  ,FUSO CANTER ALUMINUM VAN PL#:GKS-516                        ,2376,05/01/2002,VEHICLE                                           ,PEANUT KISSES                 ,PK-ADMIN                                          
0012-0003074300001  ,OHAUS NEW VALOR 2000 COMPACT FOOD SCALE (6KG)               ,1149,11/08/2023,WEIGHING SCALE                                    ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0009115800001  ,OHAUS DEFENDER 3000 SERIES                                  ,3437,11/08/2023,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008028000001  ,AOC LCD 18.5"" E970SWN WLED MONITOR                          ,2857,11/08/2023,MONITOR                                           ,PEANUT KISSES                 ,PK-ADMIN                                          
0012-0008046000001  ,CPU SET FORTRESS ATX CASING W/ 700W PSU                     ,1500,11/08/2023,CPU                                               ,PEANUT KISSES                 ,PK-ADMIN                                          
0012-0008712800002  ,TROLLEY-1 W/FOLDABLE HAND BLUE                              ,4650,12/02/2023,STORE SUPPLIES                                    ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0009268900001  ,MITS. FUSO CANTER FE85 CS#:HOE610 PL#:GBH-1909              ,1589,01/03/2024,VEHICLE                                           ,PEANUT KISSES                 ,PK-ADMIN                                          
0012-0007928000001  ,STD. RIVETED ALUM. VAN BODY 18FTR PL#:GBH-1909              ,2589,01/03/2024,VEHICLE                                           ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0007659500001  ,PUSH CART FOR MIXER BOWL                                    ,1345,04/01/2023,CART                                              ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0004847200001  ,VIBRO SIFTER LS-450S NW MESH #12                            ,1580,02/20/2024,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0009106700001  ,LS-450 MAGNET                                               ,2200,02/20/2024,OTHERS                                            ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0000093700001  ,EMERGENCY LIGHT FIREFLY                                     ,1607,03/02/2024,EMERGENCY LIGHT                                   ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0000093700002  ,EMERGENCY LIGHT FIREFLY                                     ,1607,03/02/2024,EMERGENCY LIGHT                                   ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0000093700003  ,EMERGENCY LIGHT FIREFLY                                     ,1607,03/02/2024,EMERGENCY LIGHT                                   ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0000093700004  ,EMERGENCY LIGHT FIREFLY                                     ,1607,03/02/2024,EMERGENCY LIGHT                                   ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0007501300001  ,DIGITAL CLAMP METER                                         ,5588,03/13/2024,CLAMP  METER                                      ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0009464800001  ,PEDROLLO CENTRIFUGAL PUMP                                   ,1455,03/13/2024,PUMP                                              ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0000003300001  ,PRESSURE WASHER 1.5HP KAWASAKI                              ,7142,03/15/2024,PRESSURE WASHER                                   ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0008436700001  ,APPLE IPAD 9TH GEN WI-FI                                    ,2321,03/15/2024,OFFICE EQUIPMENT                                  ,PEANUT KISSES                 ,PK-ADMIN                                          
0026-0003869900053  ,CISCO UC PHONE 7821                                         ,8571,12/05/2023,TELEPHONE                                         ,PEANUT KISSES                 ,PK-ADMIN                                          
0012-0008451900002  ,HANNA FREE CHLORINE CHECKER-HC                              ,5089,05/29/2024,TEST KIT                                          ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0005735500001  ,GRINDER STANLEY                                             ,1874,06/03/2024,GRINDER                                           ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0010096600001  ,CONDURA CFRZR CCF50051-18CF                                 ,2767,06/10/2024,FREEZER/CHILLER                                   ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0012-0010021800001  ,UPRIGHT GLASS DOOR CHILLER 2-DOOR                           ,1258,07/02/2024,CHILLER                                           ,PEANUT KISSES                 ,PK-PRODUCTION                                     
0022-0003745900001  ,CLERICAL CHAIR W/ GASLIFT W/O ARMS                          ,3353,11/20/2020,CHAIR                                             ,PEANUT KISSES                 ,PK-ADMIN                                          
0022-0003745900002  ,CLERICAL CHAIR W/ GASLIFT W/O ARMS                          ,3353,11/20/2020,CHAIR                                             ,PEANUT KISSES                 ,PK-ADMIN                                          
0022-0003745900003  ,CLERICAL CHAIR W/ GASLIFT W/O ARMS                          ,3353,11/20/2020,CHAIR                                             ,PEANUT KISSES                 ,PK-ADMIN                                          
0022-0003745900004  ,CLERICAL CHAIR W/ GASLIFT W/O ARMS                          ,3353,11/20/2020,CHAIR                                             ,PEANUT KISSES                 ,PK-ADMIN                                          
0022-0003745900005  ,CLERICAL CHAIR W/ GASLIFT W/O ARMS                          ,3353,11/20/2020,CHAIR                                             ,PEANUT KISSES                 ,PK-ADMIN                                          
0022-0003745900006  ,CLERICAL CHAIR W/ GASLIFT W/O ARMS                          ,3353,11/20/2020,CHAIR                                             ,PEANUT KISSES                 ,PK-ADMIN                                          
0022-0003745900007  ,CLERICAL CHAIR W/ GASLIFT W/O ARMS                          ,3353,11/20/2020,CHAIR                                             ,PEANUT KISSES                 ,PK-ADMIN                                          
0022-0008733800001  ,PRINTER HP DESKJET 6475                                     ,6890,03/12/2021,PRINTER                                           ,PEANUT KISSES                 ,PK-ADMIN                                          
0022-0009848000001  ,TROLLEY 1 W/ 3"" RUBBER WHEELS                               ,2850,07/05/2024,TROLLEY-STAINLESS                                 ,PEANUT KISSES                 ,PK-ADMIN                                          
0022-0009848000002  ,TROLLEY 1 W/ 3"" RUBBER WHEELS                               ,2850,07/05/2024,TROLLEY-STAINLESS                                 ,PEANUT KISSES                 ,PK-ADMIN                                          
