barcode,desc,acost,adate,cat_type,locname,dept
CAS-0120-0009084000003   ,ZYCOO IP PHONE UNIT/COOFONE K2P                             ,2678.57000 ,01/11/2024,TELEPHONE                                         ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
CAS-0120-0009084000004   ,ZYCOO IP PHONE UNIT/COOFONE K2P                             ,2678.57000 ,01/11/2024,TELEPHONE                                         ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
CAS-0120-0009084000005   ,ZYCOO IP PHONE UNIT/COOFONE K2P                             ,2678.57000 ,01/11/2024,TELEPHONE                                         ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
CAS-0120-0009084000006   ,ZYCOO IP PHONE UNIT/COOFONE K2P                             ,2678.57000 ,01/11/2024,TELEPHONE                                         ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
CAS-0120-0009084000007   ,ZYCOO IP PHONE UNIT/COOFONE K2P                             ,2678.57000 ,01/11/2024,TELEPHONE                                         ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
CAS-0120-0009084000008   ,ZYCOO IP PHONE UNIT/COOFONE K2P                             ,2678.57000 ,01/11/2024,TELEPHONE                                         ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
CAS-0120-0009084000009   ,ZYCOO IP PHONE UNIT/COOFONE K2P                             ,2678.57000 ,01/11/2024,TELEPHONE                                         ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
CAS-0120-0009084000010   ,ZYCOO IP PHONE UNIT/COOFONE K2P                             ,2678.57000 ,01/11/2024,TELEPHONE                                         ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
CAS-0120-0009088600001   ,PALLET TRANSPORTER 2.5 TONS                                 ,449642.8600,01/02/2024,PALLET                                            ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
CAS-0120-0009088800001   ,BRAND NEW POWER MF15-45 REACH TRUCK UNIT                    ,1286285.710,01/02/2024,PALLET TRUCK                                      ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009819400001   ,FUJIDENZO CFRZR  IFC-20 ADF2                                ,34733.93000,05/06/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009819400002   ,FUJIDENZO CFRZR  IFC-20 ADF2                                ,34733.93000,05/06/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009819400003   ,FUJIDENZO CFRZR  IFC-20 ADF2                                ,34733.93000,05/06/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009819400004   ,FUJIDENZO CFRZR  IFC-20 ADF2                                ,34733.93000,05/06/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0007579900001   ,ISLAND FREEZER KREA 220                                     ,79692.58590,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0007579900002   ,ISLAND FREEZER KREA 220                                     ,79692.58590,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0007579900003   ,ISLAND FREEZER KREA 220                                     ,79692.58590,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0007579900004   ,ISLAND FREEZER KREA 220                                     ,79692.58590,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0007579900005   ,ISLAND FREEZER KREA 220                                     ,79692.58590,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0007579900006   ,ISLAND FREEZER KREA 220                                     ,79692.58590,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009218900001   ,UPRIGHT GLASS DOOR FREEZER- 2 DOOR                          ,153254.9728,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009218900002   ,UPRIGHT GLASS DOOR FREEZER- 2 DOOR                          ,153254.9728,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009218900003   ,UPRIGHT GLASS DOOR FREEZER- 2 DOOR                          ,153254.9728,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009218900004   ,UPRIGHT GLASS DOOR FREEZER- 2 DOOR                          ,153254.9728,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009218900005   ,UPRIGHT GLASS DOOR FREEZER- 2 DOOR                          ,153254.9728,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009218900006   ,UPRIGHT GLASS DOOR FREEZER- 2 DOOR                          ,153254.9728,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009218900007   ,UPRIGHT GLASS DOOR FREEZER- 2 DOOR                          ,153254.9728,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009218900008   ,UPRIGHT GLASS DOOR FREEZER- 2 DOOR                          ,153254.9728,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009218900009   ,UPRIGHT GLASS DOOR FREEZER- 2 DOOR                          ,153254.9728,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009218900010   ,UPRIGHT GLASS DOOR FREEZER- 2 DOOR                          ,153254.9728,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009218900011   ,UPRIGHT GLASS DOOR FREEZER- 2 DOOR                          ,153254.9728,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009218900012   ,UPRIGHT GLASS DOOR FREEZER- 2 DOOR                          ,153254.9728,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009219100001   ,1-DOOR UPRIGHT CHILLER (CHINA BRAND)                        ,34482.36890,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009219100002   ,1-DOOR UPRIGHT CHILLER (CHINA BRAND)                        ,34482.36890,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009219100003   ,1-DOOR UPRIGHT CHILLER (CHINA BRAND)                        ,34482.36890,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009219100004   ,1-DOOR UPRIGHT CHILLER (CHINA BRAND)                        ,34482.36890,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009219100005   ,1-DOOR UPRIGHT CHILLER (CHINA BRAND)                        ,34482.36890,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009219100006   ,1-DOOR UPRIGHT CHILLER (CHINA BRAND)                        ,34482.36890,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009219100007   ,1-DOOR UPRIGHT CHILLER (CHINA BRAND)                        ,34482.36890,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009219100008   ,1-DOOR UPRIGHT CHILLER (CHINA BRAND)                        ,34482.36890,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009219100009   ,1-DOOR UPRIGHT CHILLER (CHINA BRAND)                        ,34482.36890,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009219100010   ,1-DOOR UPRIGHT CHILLER (CHINA BRAND)                        ,34482.36890,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009219100011   ,1-DOOR UPRIGHT CHILLER (CHINA BRAND)                        ,34482.36890,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009219100012   ,1-DOOR UPRIGHT CHILLER (CHINA BRAND)                        ,34482.36890,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009219100013   ,1-DOOR UPRIGHT CHILLER (CHINA BRAND)                        ,34482.36890,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009219100014   ,1-DOOR UPRIGHT CHILLER (CHINA BRAND)                        ,34482.36890,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009219100015   ,1-DOOR UPRIGHT CHILLER (CHINA BRAND)                        ,34482.36890,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009219100016   ,1-DOOR UPRIGHT CHILLER (CHINA BRAND)                        ,34482.36890,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009221400001   ,ISLAND FREEZER KREA 190                                     ,78926.31103,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009221400002   ,ISLAND FREEZER KREA 190                                     ,78926.31103,01/02/2024,FREEZER/CHILLER                                   ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009219300001   ,MULTIDECK CHILLER- CLOSED TYPE                              ,250000     ,03/28/2024,CHILLER                                           ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009219300002   ,MULTIDECK CHILLER- CLOSED TYPE                              ,250000     ,03/28/2024,CHILLER                                           ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0009903000001   ,CARRIER A/C 53CFM ASC STD 4HP                               ,79998.21000,06/09/2024,AIRCON                                            ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-INFORMATION TECHNOLOGY            
FAD-0120-0009903100001   ,CARRIER A/C FP53CEP012308 1.5                               ,40176.79000,06/09/2024,AIRCON                                            ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-INFORMATION TECHNOLOGY            
FAD-0120-0009848200001   ,FREEZER GONDOLA-ALTURAS PANGLAO                             ,131696.4400,07/01/2024,GONDOLA                                           ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0002273400001   ,METTLER TOLEDO LABEL PRINTING SCALE                         ,65178.57000,07/01/2024,WEIGHING SCALE                                    ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0010025200001   ,KOLIN AIR CRTN KAC-36TCRM                                   ,12766.07000,07/01/2024,AIR CURTAIN                                       ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0010025200002   ,KOLIN AIR CRTN KAC-36TCRM                                   ,12766.07000,07/01/2024,AIR CURTAIN                                       ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0010240000001   ,GLORY GFS-220 VALUE COUNTER                                 ,160714.2900,07/29/2024,COUNTER                                           ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0010235800001   ,NFS-WEIGHING SCALE HAUSMANN                                 ,4732.14000 ,08/12/2024,SCALE                                             ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0010153500001   ,ISLAND MODULE SET - 2 SETS                                  ,68614.05000,10/01/2024,MODULE                                            ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0010153600001   ,WALL MODULE SET - 1 SET                                     ,23350.24000,10/01/2024,MODULE                                            ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0010204800001   ,FLUKE 62 MAX INDUSTRIAL INFRARED THERMOMETER                ,14652      ,11/22/2024,THERMOMETER                                       ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ENGINEERING                       
FAD-0120-0010787800001   ,DEVELOP INEO 225I                                           ,88392.86000,11/20/2024,PHOTOCOPIER                                       ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0004785400001   ,LAMINATING MACHINE HUALIAN                                  ,7142.86000 ,12/01/2024,LAMINATING MACHINE                                ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0006190100001   ,MOBILE PEDESTAL (FLUSH HANDLE)                              ,3441.96428 ,12/27/2024,CABINET-STEEL                                     ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0006190100002   ,MOBILE PEDESTAL (FLUSH HANDLE)                              ,3441.96428 ,12/27/2024,CABINET-STEEL                                     ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0006190100003   ,MOBILE PEDESTAL (FLUSH HANDLE)                              ,3441.96428 ,12/27/2024,CABINET-STEEL                                     ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0006190100004   ,MOBILE PEDESTAL (FLUSH HANDLE)                              ,3441.96428 ,12/27/2024,CABINET-STEEL                                     ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0010955500001   ,HFC 236FA 10LBS PORTABLE                                    ,7566.96000 ,12/27/2024,FIRE EXTINGUISHER                                 ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-SECURITY & SAFETY DEPT.           
FAD-0120-0010955500002   ,HFC 236FA 10LBS PORTABLE                                    ,7566.96000 ,12/27/2024,FIRE EXTINGUISHER                                 ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-SECURITY & SAFETY DEPT.           
FAD-0120-0010955500003   ,HFC 236FA 10LBS PORTABLE                                    ,7566.96000 ,12/27/2024,FIRE EXTINGUISHER                                 ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-SECURITY & SAFETY DEPT.           
FAD-0120-0010955500004   ,HFC 236FA 10LBS PORTABLE                                    ,7566.96000 ,12/27/2024,FIRE EXTINGUISHER                                 ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-SECURITY & SAFETY DEPT.           
FAD-0120-0010955500005   ,HFC 236FA 10LBS PORTABLE                                    ,7566.96000 ,12/27/2024,FIRE EXTINGUISHER                                 ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-SECURITY & SAFETY DEPT.           
FAD-0120-0010955500006   ,HFC 236FA 10LBS PORTABLE                                    ,7566.96000 ,12/27/2024,FIRE EXTINGUISHER                                 ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-SECURITY & SAFETY DEPT.           
FAD-0120-0010955500007   ,HFC 236FA 10LBS PORTABLE                                    ,7566.96000 ,12/27/2024,FIRE EXTINGUISHER                                 ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-SECURITY & SAFETY DEPT.           
FAD-0120-0010955500008   ,HFC 236FA 10LBS PORTABLE                                    ,7566.96000 ,12/27/2024,FIRE EXTINGUISHER                                 ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-SECURITY & SAFETY DEPT.           
FAD-0120-0010955500009   ,HFC 236FA 10LBS PORTABLE                                    ,7566.96000 ,12/27/2024,FIRE EXTINGUISHER                                 ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-SECURITY & SAFETY DEPT.           
FAD-0120-0010955500010   ,HFC 236FA 10LBS PORTABLE                                    ,7566.96000 ,12/27/2024,FIRE EXTINGUISHER                                 ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-SECURITY & SAFETY DEPT.           
FAD-0120-0010955500011   ,HFC 236FA 10LBS PORTABLE                                    ,7566.96000 ,12/27/2024,FIRE EXTINGUISHER                                 ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-SECURITY & SAFETY DEPT.           
FAD-0120-0010955500012   ,HFC 236FA 10LBS PORTABLE                                    ,7566.96000 ,12/27/2024,FIRE EXTINGUISHER                                 ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-SECURITY & SAFETY DEPT.           
FAD-0120-0010955500013   ,HFC 236FA 10LBS PORTABLE                                    ,7566.96000 ,12/27/2024,FIRE EXTINGUISHER                                 ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-SECURITY & SAFETY DEPT.           
FAD-0120-0010955600001   ,ITEM NAME: DRY CHEMICAL50KG WHEEL MOUNTED                   ,9192.86000 ,12/27/2024,FIRE EXTINGUISHER                                 ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-SECURITY & SAFETY DEPT.           
FAD-0120-0010955600002   ,ITEM NAME: DRY CHEMICAL50KG WHEEL MOUNTED                   ,9192.86000 ,12/27/2024,FIRE EXTINGUISHER                                 ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-SECURITY & SAFETY DEPT.           
FAD-0120-0010955600003   ,ITEM NAME: DRY CHEMICAL50KG WHEEL MOUNTED                   ,9192.86000 ,12/27/2024,FIRE EXTINGUISHER                                 ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-SECURITY & SAFETY DEPT.           
FAD-0120-0010955600004   ,ITEM NAME: DRY CHEMICAL50KG WHEEL MOUNTED                   ,9192.86000 ,12/27/2024,FIRE EXTINGUISHER                                 ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-SECURITY & SAFETY DEPT.           
FAD-0120-0010955600005   ,ITEM NAME: DRY CHEMICAL50KG WHEEL MOUNTED                   ,9192.86000 ,12/27/2024,FIRE EXTINGUISHER                                 ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-SECURITY & SAFETY DEPT.           
FAD-0120-0011259100001   ,DATA CABINET 1.5FT WITH FAN PREMIUM LINE                    ,8500       ,03/05/2025,OTHERS                                            ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0011259400001   ,HIKVISION 24 PORTS POE SWITCH (DS-3E0528HP-E)               ,19500      ,03/05/2025,SWITCH                                            ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0011317000001   ,HIK VISION BULLET IP CAMERA 4MP MM (HWI-BI40)               ,2800       ,03/05/2025,CAMERA                                            ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0011317000002   ,HIK VISION BULLET IP CAMERA 4MP MM (HWI-BI40)               ,2800       ,03/05/2025,CAMERA                                            ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0011317000003   ,HIK VISION BULLET IP CAMERA 4MP MM (HWI-BI40)               ,2800       ,03/05/2025,CAMERA                                            ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0011317000004   ,HIK VISION BULLET IP CAMERA 4MP MM (HWI-BI40)               ,2800       ,03/05/2025,CAMERA                                            ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0010115200001   ,WINE & MILK COUNTER 60 X 200 X 85H                          ,40000      ,04/01/2025,COUNTER                                           ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0002273400002   ,METTLER TOLEDO LABEL PRINTING SCALE                         ,64285.71000,05/01/2025,WEIGHING SCALE                                    ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0011401500001   ,COFTA BENCH WHITE CHAIR 4'S                                 ,3481.25000 ,06/12/2025,BENCH                                             ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0011401500002   ,COFTA BENCH WHITE CHAIR 4'S                                 ,3481.25000 ,06/12/2025,BENCH                                             ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0011556700001   ,ELCO EVAPORATOR FAN MOTOR 10/38W                            ,1607.14000 ,07/07/2025,EVAPORATOR                                        ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ENGINEERING                       
FAD-0120-0011556700002   ,ELCO EVAPORATOR FAN MOTOR 10/38W                            ,1607.14000 ,07/07/2025,EVAPORATOR                                        ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ENGINEERING                       
FAD-0120-0011556700003   ,ELCO EVAPORATOR FAN MOTOR 10/38W                            ,1607.14000 ,07/07/2025,EVAPORATOR                                        ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ENGINEERING                       
FAD-0120-0011556700004   ,ELCO EVAPORATOR FAN MOTOR 10/38W                            ,1607.14000 ,07/07/2025,EVAPORATOR                                        ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ENGINEERING                       
FAD-0120-0011556700005   ,ELCO EVAPORATOR FAN MOTOR 10/38W                            ,1607.14000 ,07/07/2025,EVAPORATOR                                        ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ENGINEERING                       
FAD-0120-0011402200001   ,4MP 4MM BULLET TYPE IP CAMERA (HWI-B140 HIKVISION)          ,2400       ,08/01/2025,CAMERA                                            ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0011402200002   ,4MP 4MM BULLET TYPE IP CAMERA (HWI-B140 HIKVISION)          ,2400       ,08/01/2025,CAMERA                                            ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0011402200003   ,4MP 4MM BULLET TYPE IP CAMERA (HWI-B140 HIKVISION)          ,2400       ,08/01/2025,CAMERA                                            ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0011402200004   ,4MP 4MM BULLET TYPE IP CAMERA (HWI-B140 HIKVISION)          ,2400       ,08/01/2025,CAMERA                                            ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0011402200005   ,4MP 4MM BULLET TYPE IP CAMERA (HWI-B140 HIKVISION)          ,2400       ,08/01/2025,CAMERA                                            ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0011402200006   ,4MP 4MM BULLET TYPE IP CAMERA (HWI-B140 HIKVISION)          ,2400       ,08/01/2025,CAMERA                                            ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0011402200007   ,4MP 4MM BULLET TYPE IP CAMERA (HWI-B140 HIKVISION)          ,2400       ,08/01/2025,CAMERA                                            ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0011403200001   ,10 PORTS POE SWITCH (RG-S2915-10GT2MS-P-L RUIJIE)           ,13800      ,08/01/2025,SWITCH                                            ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0011403400001   ,24 PORTS POE SWITCH (DS-3E0528HP-E HIKVISION)               ,17299.11000,08/01/2025,SWITCH                                            ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
FAD-0120-0011404800001   ,CAT. 6 UTP CABLE. 4 PAIRS INDOOR                            ,6244.64000 ,08/01/2025,SUPPLIES                                          ,FIXRITE PANGLAO               ,FIXRITE PANGLAO-ADMIN                             
