barcode,desc,acost,adate,cat_type,locname,dept
0119-0008835200002  ,32"" DIGITAL SAMRT TV( HLED32HDDJSMP8G HANABISHI)            ,14399,06/20/2023,TV                                                ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0008835200003  ,32"" DIGITAL SAMRT TV( HLED32HDDJSMP8G HANABISHI)            ,14399,06/20/2023,TV                                                ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0008835300001  ,ASAHI CAST IRON STOX # C40                                  ,3564 ,06/22/2023,BURNER                                            ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0008835300002  ,ASAHI CAST IRON STOX # C40                                  ,3564 ,06/22/2023,BURNER                                            ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0008835300003  ,ASAHI CAST IRON STOX # C40                                  ,3564 ,06/22/2023,BURNER                                            ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              
0119-0008835300004  ,ASAHI CAST IRON STOX # C40                                  ,3564 ,06/22/2023,BURNER                                            ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              
0119-0008606500001  ,12V 1KW SNAT INVERTER                                       ,6500 ,09/14/2023,OTHERS                                            ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0009043200001  ,FUJIDENZO CFZR IFC 90GDF 9CF                                ,16950,10/18/2023,FREEZER/CHILLER                                   ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0116-0007494600001  ,MITS. FUSO CANTER FE84 CS#:H0C370 PL#:GAS-1526              ,14285,07/16/2022,VEHICLE                                           ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0116-0007658700002  ,SALTER HANGING SCALE 5KG 20 GRAMS GRADUATION                ,6500 ,07/20/2023,WEIGHING SCALE                                    ,MFI-PIGGERY                   ,PIGGERY-MAIN ADMIN                                
0116-0009055600003  ,POULTRY VACCINATOR (THAMA 222)                              ,4464.,08/24/2023,OTHERS                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0116-0009055600004  ,POULTRY VACCINATOR (THAMA 222)                              ,4464.,08/24/2023,OTHERS                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0116-0009055600005  ,POULTRY VACCINATOR (THAMA 222)                              ,4464.,08/24/2023,OTHERS                                            ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0116-0009055600006  ,POULTRY VACCINATOR (THAMA 222)                              ,4464.,08/24/2023,OTHERS                                            ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0008589400001  ,CI/DI FIRE HYDRANT 6""X3-WAY ASSEMBLY                        ,36607,01/31/2024,OTHERS                                            ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0009463000001  ,CAMSCO BRAND ANALOG DIN RAIL SWITCH 230 AC                  ,1200 ,02/14/2023,SWITCH                                            ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0026-0007989700005  ,INDUSTRIAL GENERATOR SET (MODEL:4M11G75/6E2)                ,50000,05/22/2023,GENERATOR                                         ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0009780300001  ,APC- UPS UNINTERRUPTIBE POWER SUPPLY                        ,2276.,03/22/2024,UPS                                               ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0009780300003  ,APC- UPS UNINTERRUPTIBE POWER SUPPLY                        ,2276.,04/22/2024,UPS                                               ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0010150200001  ,FUJIDENZO CFZR/CHI FC88GDF 8.8                              ,13348,06/19/2024,FREEZER/CHILLER                                   ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0009747200001  ,JIYO SUBMERSIBLE MOTOR                                      ,48950,06/27/2024,MACHINE MOTOR                                     ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0007959100001  ,AOC 18.5"" E970SWN LED MONITOR                               ,2946.,06/27/2024,MONITOR                                           ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0009780300004  ,APC- UPS UNINTERRUPTIBE POWER SUPPLY                        ,2276.,06/27/2024,UPS                                               ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0009780300005  ,APC- UPS UNINTERRUPTIBE POWER SUPPLY                        ,2276.,06/27/2024,UPS                                               ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0010189600001  ,COMBO PH/CONDUCTIVITY/TDS TESTER (HIGH RANGE)               ,13660,07/03/2024,MEASURING EQUIPMENT                               ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0007188000001  ,HANNA FREE CHLORINE CHECKER HC                              ,5089.,07/03/2024,TEST KIT                                          ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0010001100001  ,WASSERNISSON SINGLE POINT WATER HEATER 4.5 KW               ,4114.,07/18/2024,HEATER                                            ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0010001100002  ,WASSERNISSON SINGLE POINT WATER HEATER 4.5 KW               ,4114.,07/18/2024,HEATER                                            ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0010001100003  ,WASSERNISSON SINGLE POINT WATER HEATER 4.5 KW               ,4114.,07/18/2024,HEATER                                            ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0010001100004  ,WASSERNISSON SINGLE POINT WATER HEATER 4.5 KW               ,4114.,07/18/2024,HEATER                                            ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0010062000001  ,HYDRAULIC JACK 15 TONS                                      ,2410.,07/24/2024,TOOLS                                             ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0005563300001  ,PLATINUM WIRELESS MICROPHONE                                ,5356.,09/05/2024,MICROPHONE                                        ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0010425600001  ,16"" STANDARD CEILING FAN CAMEL                              ,2404.,09/05/2024,FAN                                               ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0010425600002  ,16"" STANDARD CEILING FAN CAMEL                              ,2404.,09/05/2024,FAN                                               ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0009747200002  ,JIYO SUBMERSIBLE MOTOR                                      ,42262,09/25/2024,MACHINE MOTOR                                     ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0009147900001  ,SALTER HANGING SCALE 10KG 50 GRAMS GRADUATION               ,7500 ,09/30/2024,SCALE                                             ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0009147900002  ,SALTER HANGING SCALE 10KG 50 GRAMS GRADUATION               ,7500 ,09/30/2024,SCALE                                             ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0011373800001  ,PANA REF NR-BP272VD                                         ,18571,02/06/2025,REFRIGERATOR                                      ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0010185100001  ,EDJ 230V 500 GPM 110PSI                                     ,88930,03/18/2025,MACH. & EQUIPMENT                                 ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0010194200001  ,DJ 230V 500 GPM 110PSI ( ALARM CHECK VALVE                  ,70440,01/21/2025,MACH. & EQUIPMENT                                 ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0003509200001  ,ALPHA WATER HEATER                                          ,5446.,03/27/2025,HEATER                                            ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0003509200002  ,ALPHA WATER HEATER                                          ,5446.,03/27/2025,HEATER                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0119-0001696000001  ,NUTEX DIGITAL WEIGHING SCALE MODEL: SW-II SERIES            ,14000,05/06/2025,WEIGHING SCALE                                    ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0007721400001  ,SALTER DIAL HANGING SCALE                                   ,8500 ,05/06/2025,WEIGHING SCALE                                    ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0007721400002  ,SALTER DIAL HANGING SCALE                                   ,8500 ,05/06/2025,WEIGHING SCALE                                    ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0007721400003  ,SALTER DIAL HANGING SCALE                                   ,8500 ,05/06/2025,WEIGHING SCALE                                    ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0007721400004  ,SALTER DIAL HANGING SCALE                                   ,8500 ,05/06/2025,WEIGHING SCALE                                    ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0007636000001  ,MOTOPLUS HANDHELD RADIO                                     ,2400 ,05/09/2025,RADIO HANDSET                                     ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0007636000002  ,MOTOPLUS HANDHELD RADIO                                     ,2400 ,05/09/2025,RADIO HANDSET                                     ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0007636000003  ,MOTOPLUS HANDHELD RADIO                                     ,2400 ,05/09/2025,RADIO HANDSET                                     ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0007636000004  ,MOTOPLUS HANDHELD RADIO                                     ,2400 ,05/09/2025,RADIO HANDSET                                     ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0011595500001  ,BAJAJ MAXIMA CARGO                                          ,18111,06/03/2025,MOTORCYCLE-SURPLUS                                ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0009780300006  ,APC- UPS UNINTERRUPTIBE POWER SUPPLY                        ,2276.,06/17/2025,UPS                                               ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0009780300007  ,APC- UPS UNINTERRUPTIBE POWER SUPPLY                        ,2276.,06/17/2025,UPS                                               ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              
0119-0011725200001  ,DEEP FREEZE COOLER BOX 20LTR HG-C020                        ,2285.,07/17/2025,BOX                                               ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0011830000001  ,DEEP FREEZE COOLER BOX 40LTR HG-C040                        ,4142.,07/17/2025,BOX                                               ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0011595500002  ,BAJAJ MAXIMA CARGO                                          ,18111,07/24/2025,MOTORCYCLE-SURPLUS                                ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0011579300001  ,EPSON ECOTANK L5290 AIO PRINTER                             ,12138,08/07/2025,PRINTER                                           ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0012356300001  ,SUBMERSIBLE MOTOR 5HP FRANKLIN 3P FR43M5/230/3              ,40178,05/20/2024,OTHERS                                            ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0012356400001  ,GOULDS SUBMERSIBLE PUMP 35GS50 PUMP ONLY                    ,37500,05/20/2024,PUMP                                              ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0012542400001  ,STAINLESS SINK W/ STAND  60.X40.X.89M                       ,17471,08/18/2025,SINK                                              ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0012542600001  ,STAINLESS TABLE W/SINK 1.5X71X.80M                          ,43130,08/18/2025,TABLE                                             ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0012542400002  ,STAINLESS SINK W/ STAND  60.X40.X.89M                       ,17471,10/15/2025,SINK                                              ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0012542400003  ,STAINLESS SINK W/ STAND  60.X40.X.89M                       ,17471,10/15/2025,SINK                                              ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0012542400004  ,STAINLESS SINK W/ STAND  60.X40.X.89M                       ,17471,10/15/2025,SINK                                              ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0119-0012542400005  ,STAINLESS SINK W/ STAND  60.X40.X.89M                       ,17471,10/15/2025,SINK                                              ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0110-0006803400002  ,PANELBOARD THERMOPLASTIC ENCLOSURE 40AT 2P                  ,2903.,01/27/2025,ELECTRICAL PARTS                                  ,COLONNADE MOHON               ,TALISAY MOHON-ADMIN                               
0110-0010910400001  ,NEMA-1 PANELBOARD 100AT 3P 12KAIC MCCB 220V BEIGE           ,16555,01/27/2025,PANEL BOARD                                       ,COLONNADE MOHON               ,TALISAY MOHON-ADMIN                               
0110-0011191200001  ,JIYO SUBMERSIBLE PUMP 5HP 230V JSP_SN_25-26 SINGLE          ,78000,04/16/2025,PUMP                                              ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0110-0011191200002  ,JIYO SUBMERSIBLE PUMP 5HP 230V JSP_SN_25-26 SINGLE          ,78000,04/16/2025,PUMP                                              ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0110-0011191300001  ,JIYO DIGITAL CONTROL BOX 5HP COMPLETE W/CIRCUIT             ,22000,04/16/2025,CIRCUIT BREAKER                                   ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0110-0011365200001  ,LPP-MIC PANEL WALL MOUNTED 50A 3P 100AF 400V                ,10499,02/27/2025,PANEL BOARD                                       ,MIC-UBAY                      ,MIC UBAY-ADMIN                                    
0110-0011365300001  ,2LPP-MIC PANEL WALL MOUNTED 50A 3P 100AF 40V                ,10481,02/27/2025,PANEL BOARD                                       ,MIC-UBAY                      ,MIC UBAY-ADMIN                                    
0110-0011365400001  ,2LPP-MIC PANEL WALL MOUNTED 40A 3P 100AF 400V               ,10481,02/27/2025,PANEL BOARD                                       ,MIC-UBAY                      ,MIC UBAY-ADMIN                                    
0110-0011365600001  ,2ACCU-MIC PANEL WALL MOUNTED 125A 3P 250AF 18KAIC           ,15974,02/27/2025,PANEL BOARD                                       ,MIC-UBAY                      ,MIC UBAY-ADMIN                                    
0110-0011365800001  ,ACCU-MIC PANEL WALL MOUNTED 60A 3P 100AF 15KAIC             ,10447,02/27/2025,PANEL BOARD                                       ,MIC-UBAY                      ,MIC UBAY-ADMIN                                    
0110-0011365900001  ,1ACCU-MIC PANEL WALL MOUNTED 160A 3P 250AF 18KAIC           ,14687,02/27/2025,PANEL BOARD                                       ,MIC-UBAY                      ,MIC UBAY-ADMIN                                    
0110-0011366000001  ,1LPP-MIC PANEL WALL MOUNTED 50A 3P 100AF 15KAIC             ,10517,02/27/2025,PANEL BOARD                                       ,MIC-UBAY                      ,MIC UBAY-ADMIN                                    
0110-0011368100001  ,DISTRIBUTION TRANSFORMER 50KVA                              ,13110,02/26/2025,TRANSFORMER                                       ,MFI-GP FARM                   ,GPF-ADMIN                                         
0110-0011368100002  ,DISTRIBUTION TRANSFORMER 50KVA                              ,13110,02/26/2025,TRANSFORMER                                       ,MFI-GP FARM                   ,GPF-ADMIN                                         
0110-0011368100003  ,DISTRIBUTION TRANSFORMER 50KVA                              ,13110,02/26/2025,TRANSFORMER                                       ,MFI-GP FARM                   ,GPF-ADMIN                                         
0110-0011401000001  ,NEMA-1 PANEL BOARD SURFACE MOUNTED                          ,3570.,05/06/2025,PANEL BOARD                                       ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0110-0011336400080  ,FIRE HOSE 2 1/2 X100FT DOUBLE JACKET                        ,13000,06/04/2025,FIRE HOSE                                         ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0110-0011336400081  ,FIRE HOSE 2 1/2 X100FT DOUBLE JACKET                        ,13000,06/04/2025,FIRE HOSE                                         ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0110-0011336400082  ,FIRE HOSE 2 1/2 X100FT DOUBLE JACKET                        ,13000,06/04/2025,FIRE HOSE                                         ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0110-0011336400083  ,FIRE HOSE 2 1/2 X100FT DOUBLE JACKET                        ,13000,06/04/2025,FIRE HOSE                                         ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0110-0011336400084  ,FIRE HOSE 2 1/2 X100FT DOUBLE JACKET                        ,13000,06/04/2025,FIRE HOSE                                         ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
