barcode,desc,acost,adate,cat_type,locname,dept
0116-0007137900002  ,DRILL ELECTRIC W/ HAMMER HP 1630K MAKITA                    ,3790   ,06/11/2010,DRILL                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0000232500002  ,SANWA CLAMP METER CAM 600 S                                 ,5364   ,07/08/2016,METER                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007138000001  ,MAKITA ELECTRIC DRILL HP 1640K                              ,4980   ,12/10/2014,DRILL                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001336300001  ,ELECTRIC STOVE                                              ,2179   ,03/14/2019,STOVE                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001336300002  ,ELECTRIC STOVE                                              ,2179   ,03/14/2019,STOVE                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0002112500002  ,SOCKET WRENCH                                               ,3549   ,03/05/2019,TOOLS                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0002112800002  ,COMBINATION WRENCH                                          ,4499.75,06/10/2021,TOOLS                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007138000002  ,MAKITA ELECTRIC DRILL HP 1640K                              ,9530   ,11/12/2016,DRILL                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007138200001  ,CLAMP ON HI-TESTER RMS                                      ,12559.6,02/14/2017,TOOLS                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007138300001  ,ASSORTED TOOLS                                              ,12910  ,06/23/2017,TOOLS                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007138400001  ,MAKITA ELECTRIC DRILL MODEL 6307                            ,12320  ,04/28/2018,DRILL                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007138500001  ,MAKITA ELECTRIC BLOWER                                      ,3299   ,06/27/2017,BLOWER                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007138500002  ,MAKITA ELECTRIC BLOWER                                      ,3299   ,06/27/2017,BLOWER                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007138600001  ,KYK ELECTRIC DRILL W/ BIT                                   ,3846.10,06/21/2016,DRILL                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007138700001  ,ELECTRIC HAND DRILL W/ HAMMER                               ,3499   ,06/10/2021,TOOLS                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007138800001  ,ADJUSTABLE WRENCH 24""                                       ,11854.7,06/10/2021,TOOLS                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007138900001  ,HOMEGROWN ALUMINUM BROILER                                  ,2832.40,04/28/2012,OTHERS                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007138900002  ,HOMEGROWN ALUMINUM BROILER                                  ,2974.25,12/20/2012,OTHERS                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007139100001  ,ASSORTED KITCHEN UTENSILS                                   ,3882.84,07/23/2015,OTHERS                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007138900003  ,HOMEGROWN ALUMINUM BROILER                                  ,3272   ,08/13/2019,OTHERS                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007138900004  ,HOMEGROWN ALUMINUM BROILER                                  ,3272   ,08/13/2019,OTHERS                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0000630700001  ,WEIGHING SCALE 50 KLS                                       ,1960   ,06/18/2021,WEIGHING SCALE                                    ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001168700006  ,COMPUTER SET                                                ,16300  ,07/17/2020,COMPUTER                                          ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007139000001  ,ICHIBAN TV 29""                                              ,14999  ,12/05/2009,TV                                                ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007139300001  ,TAMASHI COLORED TV 21""                                      ,5200   ,10/30/2010,TV                                                ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007139500001  ,SHARP CTV SLIM                                              ,6526.08,02/29/2012,TV                                                ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0000318500001  ,WIRELESS MICROPHONE                                         ,1610.25,04/30/2015,MICROPHONE                                        ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001123100001  ,AMPLIFIER                                                   ,3795.25,04/30/2015,AMPLIFIER                                         ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0005697900001  ,CROWN SPEAKER                                               ,6645.25,04/30/2015,SPEAKER                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007139600001  ,STEEL FUEL TANK STAND                                       ,4800   ,08/19/2014,STAND                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007139600002  ,STEEL FUEL TANK STAND                                       ,4800   ,08/19/2014,STAND                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007139600003  ,STEEL FUEL TANK STAND                                       ,4800   ,08/19/2014,STAND                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007139600004  ,STEEL FUEL TANK STAND                                       ,4800   ,08/19/2014,STAND                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007139700001  ,SAMSUNG LED TV                                              ,12997  ,04/30/2015,TV                                                ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0006661300001  ,UBIQUITY AIR FIBER AF-5XHD 5 GHZ CARRIER RADIO              ,25000  ,11/28/2021,SATELLITE                                         ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0006661300002  ,UBIQUITY AIR FIBER AF-5XHD 5 GHZ CARRIER RADIO              ,25000  ,11/28/2021,SATELLITE                                         ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0003207700004  ,PRINTER EPSON LQ-310                                        ,12321.4,12/10/2021,PRINTER                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0005519300001  ,WH 2112 WULI HIGH PRESSURE CLEANER                          ,79887  ,12/14/2021,CLEANING DEVICE                                   ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0116-0007303000001  ,BGS-016 BAUDOUIN INDUSTRIAL GENERATING SET                  ,1382875,01/03/2022,GENERATOR                                         ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0002685300001  ,AV-PL-3000 KESTREL POCKET WEATHER METER                     ,22580.3,02/02/2022,OTHERS                                            ,GROWOUT-LOMANGOG              ,GROWOUT LOMANGOG ADMIN                            
0116-0002685300002  ,AV-PL-3000 KESTREL POCKET WEATHER METER                     ,22580.3,02/02/2022,OTHERS                                            ,GROWOUT-LOMANGOG              ,GROWOUT LOMANGOG ADMIN                            
0116-0002685300003  ,AV-PL-3000 KESTREL POCKET WEATHER METER                     ,22580.3,02/02/2022,OTHERS                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0002685300004  ,AV-PL-3000 KESTREL POCKET WEATHER METER                     ,22580.3,02/02/2022,OTHERS                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0116-0002685300005  ,AV-PL-3000 KESTREL POCKET WEATHER METER                     ,22580.3,02/02/2022,OTHERS                                            ,GROWOUT-LOMANGOG              ,GROWOUT LOMANGOG ADMIN                            
0116-0002685300006  ,AV-PL-3000 KESTREL POCKET WEATHER METER                     ,22580.3,02/02/2022,OTHERS                                            ,GROWOUT-LOMANGOG              ,GROWOUT LOMANGOG ADMIN                            
0116-0002685300007  ,AV-PL-3000 KESTREL POCKET WEATHER METER                     ,22580.3,02/02/2022,OTHERS                                            ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0116-0002685300008  ,AV-PL-3000 KESTREL POCKET WEATHER METER                     ,22580.3,02/02/2022,OTHERS                                            ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              
0116-0002685300009  ,AV-PL-3000 KESTREL POCKET WEATHER METER                     ,22580.3,02/02/2022,OTHERS                                            ,GROWOUT-LOMANGOG              ,GROWOUT LOMANGOG ADMIN                            
0116-0002685300010  ,AV-PL-3000 KESTREL POCKET WEATHER METER                     ,22580.3,02/02/2022,OTHERS                                            ,GROWOUT-LOMANGOG              ,GROWOUT LOMANGOG ADMIN                            
0116-0002685300011  ,AV-PL-3000 KESTREL POCKET WEATHER METER                     ,22580.3,02/02/2022,OTHERS                                            ,GROWOUT-LOMANGOG              ,GROWOUT LOMANGOG ADMIN                            
0116-0002685300012  ,AV-PL-3000 KESTREL POCKET WEATHER METER                     ,22580.3,02/02/2022,OTHERS                                            ,GROWOUT-LOMANGOG              ,GROWOUT LOMANGOG ADMIN                            
0116-0007253000001  ,LENOVO NETBOOK IP3 I5ITL05                                  ,43995  ,02/02/2022,LAPTOP                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007297000001  ,LOTUS IMPACT DRILL 650 WATTS                                ,3995   ,01/25/2022,DRILL                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007298000001  ,LOTUS ANGLE GRINDER 650 WATTS                               ,2095   ,01/25/2022,GRINDER                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0004774300001  ,SALTER HANGING SCALE 5KG X 20G                              ,6500   ,02/17/2022,WEIGHING SCALE                                    ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0004774300002  ,SALTER HANGING SCALE 5KG X 20G                              ,6500   ,02/17/2022,WEIGHING SCALE                                    ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0004774300003  ,SALTER HANGING SCALE 5KG X 20G                              ,6500   ,02/17/2022,WEIGHING SCALE                                    ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007138200002  ,CLAMP ON HI-TESTER RMS                                      ,5219   ,03/08/2022,TOOLS                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007167400001  ,KESTREL 5500-AG                                             ,40941.0,03/07/2022,TOOLS                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007167400002  ,KESTREL 5500-AG                                             ,40941.0,03/07/2022,TOOLS                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007167400003  ,KESTREL 5500-AG                                             ,40941.0,03/07/2022,TOOLS                                             ,GROWOUT-LOMANGOG              ,GROWOUT LOMANGOG ADMIN                            
0116-0007167400004  ,KESTREL 5500-AG                                             ,40941.0,03/07/2022,TOOLS                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001000100001  ,EMERGENCY LIGHT OMNI                                        ,2799.75,03/29/2022,EMERGENCY LIGHT                                   ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0001000100002  ,EMERGENCY LIGHT OMNI                                        ,2799.75,03/29/2022,EMERGENCY LIGHT                                   ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              
0116-0001000100003  ,EMERGENCY LIGHT OMNI                                        ,2799.75,03/29/2022,EMERGENCY LIGHT                                   ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0000604500001  ,PRINTER EPSON LQ310 W/ USB PRINTER CABLE                    ,13895  ,12/15/2021,PRINTER                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007573500001  ,CPU SET I3                                                  ,17250  ,05/02/2022,CPU                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0003042900003  ,CPU SET                                                     ,15267.8,06/07/2022,CPU                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0004482100001  ,CIGNAL SATELLITE DISH W/ DIGITAL TV BOX                     ,2015.20,06/07/2022,SATELLITE                                         ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007494600001  ,MITS. FUSO CANTER FE84 6W CS#:H0C370 PL#:GAS-1526           ,1428571,07/16/2022,VEHICLE                                           ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0116-0007494600002  ,MITS. FUSO CANTER FE84 6W CS#:H0C797 PL#:GAS-1183           ,1428571,07/16/2022,VEHICLE                                           ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0116-0003042900004  ,CPU SET                                                     ,17187.5,07/12/2022,CPU                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007829100001  ,FUJIDENZO SHOWCASE CHILLER MODEL: SUD-220A                  ,55950  ,08/30/2022,CHILLER                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007872200001  ,MAIN DISTRIBUTION PANEL(MDP)                                ,45930  ,09/22/2022,PANEL BOARD                                       ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0008055300001  ,FUJIDENZO 13 CU FT.CHESTTYPE FREEZER / CHILLER              ,20000  ,09/22/2022,FREEZER/CHILLER                                   ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0008192900001  ,DOWELL HEAVY DUTY GAS STOVE 1GS-288                         ,1783   ,10/10/2022,STOVE                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0008192900002  ,DOWELL HEAVY DUTY GAS STOVE 1GS-288                         ,1783   ,10/10/2022,STOVE                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007816800001  ,RUIJIE RG-2910-10GT2SFP-UP-H                                ,27000  ,10/11/2022,SWITCH                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007816800002  ,RUIJIE RG-2910-10GT2SFP-UP-H                                ,27000  ,10/11/2022,SWITCH                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0116-0007912700001  ,CIRCUIT BREAKER 400 AMP 3 PHASE 230V SCHNEIDER              ,17362  ,11/14/2022,CIRCUIT BREAKER                                   ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007067000001  ,STEEL LOCKER CABINET(STANDARD) 32 DOORS 8""X8""               ,13794.6,11/17/2022,LOCKER                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007067000002  ,STEEL LOCKER CABINET(STANDARD) 32 DOORS 8""X8""               ,13794.6,11/17/2022,LOCKER                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007067000003  ,STEEL LOCKER CABINET(STANDARD) 32 DOORS 8""X8""               ,13794.6,11/17/2022,LOCKER                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007067000004  ,STEEL LOCKER CABINET(STANDARD) 32 DOORS 8""X8""               ,13794.6,11/17/2022,LOCKER                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0000373800004  ,UBIQUITI NANOSTATION M5 4113F                               ,5932   ,11/08/2021,OTHERS                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0116-0007968400001  ,CPU SET CORE I3                                             ,18400  ,11/29/2022,CPU                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0008016500001  ,CAMEL INDUSTRIAL FAN                                        ,2324   ,11/24/2022,FAN                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0008017000001  ,SYNTEX W/ QUILTED POLY 3X36                                 ,1880   ,11/24/2022,BED                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0008017000002  ,SYNTEX W/ QUILTED POLY 3X36                                 ,1880   ,11/24/2022,BED                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0008016300001  ,HS BED                                                      ,13195  ,11/24/2022,BED                                               ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007815800001  ,KNAPSACK SPRAYER                                            ,2706   ,12/01/2022,SPRAYER                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007815800002  ,KNAPSACK SPRAYER                                            ,2706   ,12/01/2022,SPRAYER                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007815800003  ,KNAPSACK SPRAYER                                            ,2706   ,12/01/2022,SPRAYER                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007815800004  ,KNAPSACK SPRAYER                                            ,2706   ,12/01/2022,SPRAYER                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007815800005  ,KNAPSACK SPRAYER                                            ,2706   ,12/01/2022,SPRAYER                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007815800006  ,KNAPSACK SPRAYER                                            ,2706   ,12/01/2022,SPRAYER                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0008312600001  ,MITS. STRADA GL 4X2 CS#:NJ5373 PL#:GAA-4757                 ,940000 ,02/23/2017,VEHICLE                                           ,DRESSING PLANT                ,DRESSING PLANT-ADMIN                              
0116-0007872400001  ,DRY TYPE TRANSFORMER - 150 KVA                              ,300000 ,12/01/2022,TRANSFORMER                                       ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0008316400001  ,KYK VACUUM                                                  ,4229.10,12/28/2022,VACUUM                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0005448000001  ,RG-AP710 ROUTER                                             ,6200   ,02/22/2021,ROUTER                                            ,HEAD OFFICE                   ,HO-ADMIN                                          
0116-0005448000002  ,RG-AP710 ROUTER                                             ,6200   ,02/22/2021,ROUTER                                            ,HEAD OFFICE                   ,HO-ADMIN                                          
0116-0005448000003  ,RG-AP710 ROUTER                                             ,6200   ,02/22/2021,ROUTER                                            ,HEAD OFFICE                   ,HO-HUMAN RESOURCE DEPARTMENT                      
0116-0008339700001  ,HANABISHI BASIC TV                                          ,11999  ,02/03/2023,TV                                                ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0008231800001  ,LINTRATEK NEW ALC TRI BAND(SIGNAL BOOSTER)                  ,6850.50,02/17/2023,OTHERS                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0008231800002  ,LINTRATEK NEW ALC TRI BAND(SIGNAL BOOSTER)                  ,6850.50,02/17/2023,OTHERS                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007142000001  ,CONDURA NEGOSYO INVERTER PRO 2 DOOR 9.8 CU. FT              ,21800  ,03/13/2023,REFRIGERATOR                                      ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007829100002  ,FUJIDENZO SHOWCASE CHILLER MODEL: SUD-220A                  ,53200  ,03/13/2023,CHILLER                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0008451500001  ,RG-EW1800GX PRO                                             ,6214.29,03/30/2023,ROUTER                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0008451500002  ,RG-EW1800GX PRO                                             ,6214.29,03/30/2023,ROUTER                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0008485500001  ,MTS PANEL WALL MOUNTED 3 PHASE SCHNEIDER BREAKER            ,160678.,03/30/2023,PANEL BOARD                                       ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0000949000001  ,POWER SPRAYER HEAVY DUTY-WULI                               ,26500  ,04/04/2023,SPRAYER                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0008725300001  ,MITS. FOSO 8W TANK LORRY PL#:NHD-2804                       ,1800000,04/04/2023,VEHICLE                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0005519300002  ,WH 2112 WULI HIGH PRESSURE CLEANER                          ,89500  ,05/17/2023,CLEANING DEVICE                                   ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0008767800001  ,APACER M.2 PCLE 3*4 256GB SSD                               ,1650   ,06/01/2031,COMPUTER ACCESSORIES                              ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0008284400001  ,BIOMETRICS ZKTECO SILKFP-101TA                              ,14508.9,06/15/2023,BIOMETRICS                                        ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0008203000001  ,BROTHER DCP-T720DW INK TANK PRINTER                         ,11562.5,07/12/2023,PRINTER                                           ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007658700001  ,SALTER HANGING SCALE 5KG 20 GRAMS GRADUATION                ,6500   ,07/20/2023,WEIGHING SCALE                                    ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007658700002  ,SALTER HANGING SCALE 5KG 20 GRAMS GRADUATION                ,6500   ,07/20/2023,WEIGHING SCALE                                    ,MFI-PIGGERY                   ,PIGGERY-MAIN ADMIN                                
0116-0007658700003  ,SALTER HANGING SCALE 5KG 20 GRAMS GRADUATION                ,6500   ,07/20/2023,WEIGHING SCALE                                    ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007658700004  ,SALTER HANGING SCALE 5KG 20 GRAMS GRADUATION                ,6500   ,08/10/2023,WEIGHING SCALE                                    ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0008606500001  ,12V 1KW SNAT INVERTER                                       ,4400   ,08/17/2023,OTHERS                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0008651100001  ,TECNO SPARK GO CELLPHONE                                    ,3391.97,08/23/2023,CELLPHONE                                         ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0009055600001  ,POULTRY VACCINATOR (THAMA 222)                              ,4464.28,08/24/2023,OTHERS                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0009055600002  ,POULTRY VACCINATOR (THAMA 222)                              ,4464.28,08/24/2023,OTHERS                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0009055600003  ,POULTRY VACCINATOR (THAMA 222)                              ,4464.28,08/24/2023,OTHERS                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0116-0009055600004  ,POULTRY VACCINATOR (THAMA 222)                              ,4464.28,08/24/2023,OTHERS                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   
0116-0009055600005  ,POULTRY VACCINATOR (THAMA 222)                              ,4464.28,08/24/2023,OTHERS                                            ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0116-0009055600006  ,POULTRY VACCINATOR (THAMA 222)                              ,4464.28,08/24/2023,OTHERS                                            ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 
0116-0009055600007  ,POULTRY VACCINATOR (THAMA 222)                              ,4464.28,08/24/2023,OTHERS                                            ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              
0116-0009055600008  ,POULTRY VACCINATOR (THAMA 222)                              ,4464.28,08/24/2023,OTHERS                                            ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              
0116-0009055600009  ,POULTRY VACCINATOR (THAMA 222)                              ,4464.28,08/24/2023,OTHERS                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0009055600010  ,POULTRY VACCINATOR (THAMA 222)                              ,4464.28,08/24/2023,OTHERS                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0008988100001  ,169136 CARRIER A/C 53CFE ASC REM 6HP                        ,102589.,08/30/2023,REFRIGERATOR                                      ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0008606500002  ,12V 1KW SNAT INVERTER                                       ,6500   ,09/12/2023,OTHERS                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0026-0003869900099  ,CISCO UC PHONE 7821                                         ,8035.71,09/11/2023,TELEPHONE                                         ,MFI-BREEDER SUBAYON BILAR     ,BSB-GUARD HOUSE                                   
0026-0003869900082  ,CISCO UC PHONE 7821                                         ,8035.71,09/11/2023,TELEPHONE                                         ,MFI-BREEDER SUBAYON BILAR     ,BSB-GUARD HOUSE                                   
0116-0007721200001  ,NUTEX MECHANICAL SCALE                                      ,12300  ,10/27/2023,WEIGHING SCALE                                    ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007344200001  ,RADIO HANDSET MOTOPLUS DUAL BAND FM TRANSCEIVER             ,2400   ,11/23/2023,RADIO                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007344200002  ,RADIO HANDSET MOTOPLUS DUAL BAND FM TRANSCEIVER             ,2400   ,11/23/2023,RADIO                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007344200003  ,RADIO HANDSET MOTOPLUS DUAL BAND FM TRANSCEIVER             ,2400   ,11/23/2023,RADIO                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
0116-0007344200004  ,RADIO HANDSET MOTOPLUS DUAL BAND FM TRANSCEIVER             ,2400   ,11/23/2023,RADIO                                             ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 
