barcode,desc,acost,adate,cat_type,locname,dept
FAD-0011-0010251900001   ,24 PORTS POE SWITCH (DS-3EO528HP-E-HIKVISION)               ,19000     ,02/04/2025,SWITCH                                            ,ASC TUBIGON                   ,ASCTU-FIXRITE                                     
FAD-0011-0010251900002   ,24 PORTS POE SWITCH (DS-3EO528HP-E-HIKVISION)               ,19000     ,02/04/2025,SWITCH                                            ,ASC TUBIGON                   ,ASCTU-FIXRITE                                     
FAD-0011-0010391900001   ,4MM 4MP DOME TYPE IP CAMERA                                 ,4500      ,02/04/2025,CAMERA                                            ,ASC TUBIGON                   ,ASCTU-FIXRITE                                     
FAD-0011-0010391900002   ,4MM 4MP DOME TYPE IP CAMERA                                 ,4500      ,02/04/2025,CAMERA                                            ,ASC TUBIGON                   ,ASCTU-FIXRITE                                     
FAD-0011-0010391900003   ,4MM 4MP DOME TYPE IP CAMERA                                 ,4500      ,02/04/2025,CAMERA                                            ,ASC TUBIGON                   ,ASCTU-FIXRITE                                     
FAD-0011-0010391900004   ,4MM 4MP DOME TYPE IP CAMERA                                 ,4500      ,02/04/2025,CAMERA                                            ,ASC TUBIGON                   ,ASCTU-FIXRITE                                     
FAD-0011-0010391900005   ,4MM 4MP DOME TYPE IP CAMERA                                 ,4500      ,02/04/2025,CAMERA                                            ,ASC TUBIGON                   ,ASCTU-FIXRITE                                     
FAD-0011-0010391900006   ,4MM 4MP DOME TYPE IP CAMERA                                 ,4500      ,02/04/2025,CAMERA                                            ,ASC TUBIGON                   ,ASCTU-FIXRITE                                     
FAD-0011-0010391900007   ,4MM 4MP DOME TYPE IP CAMERA                                 ,4500      ,02/04/2025,CAMERA                                            ,ASC TUBIGON                   ,ASCTU-FIXRITE                                     
FAD-0011-0010392000001   ,2.8MM DOME TYPE IP CAMERA                                   ,4500      ,02/04/2025,CAMERA                                            ,ASC TUBIGON                   ,ASCTU-FIXRITE                                     
FAD-0011-0010392000002   ,2.8MM DOME TYPE IP CAMERA                                   ,4500      ,02/04/2025,CAMERA                                            ,ASC TUBIGON                   ,ASCTU-FIXRITE                                     
FAD-0011-0010392000003   ,2.8MM DOME TYPE IP CAMERA                                   ,4500      ,02/04/2025,CAMERA                                            ,ASC TUBIGON                   ,ASCTU-FIXRITE                                     
FAD-0011-0010392000004   ,2.8MM DOME TYPE IP CAMERA                                   ,4500      ,02/04/2025,CAMERA                                            ,ASC TUBIGON                   ,ASCTU-FIXRITE                                     
FAD-0011-0010392000005   ,2.8MM DOME TYPE IP CAMERA                                   ,4500      ,02/04/2025,CAMERA                                            ,ASC TUBIGON                   ,ASCTU-FIXRITE                                     
FAD-0011-0010392000006   ,2.8MM DOME TYPE IP CAMERA                                   ,4500      ,02/04/2025,CAMERA                                            ,ASC TUBIGON                   ,ASCTU-FIXRITE                                     
FAD-0011-0010392100001   ,NVR 32 CHANNELS 4K 4HDD SLOTS                               ,14800     ,02/04/2025,RECORDER                                          ,ASC TUBIGON                   ,ASCTU-FIXRITE                                     
FAD-0011-0010392100002   ,NVR 32 CHANNELS 4K 4HDD SLOTS                               ,14800     ,02/04/2025,RECORDER                                          ,ASC TUBIGON                   ,ASCTU-FIXRITE                                     
FAD-0011-0008526900001   ,CCTV CENTRALIZED POWER SUPPLY 12V18CH  20AMP                ,1850      ,03/18/2025,CCTV                                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0009242000001   ,UPS BATTERY 12V-9AH                                         ,1650      ,03/18/2025,SUPPLIES                                          ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0009242000002   ,UPS BATTERY 12V-9AH                                         ,1650      ,03/18/2025,SUPPLIES                                          ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0009242000003   ,UPS BATTERY 12V-9AH                                         ,1650      ,03/18/2025,SUPPLIES                                          ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0009242000004   ,UPS BATTERY 12V-9AH                                         ,1650      ,03/18/2025,SUPPLIES                                          ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0009242000005   ,UPS BATTERY 12V-9AH                                         ,1650      ,03/18/2025,SUPPLIES                                          ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0009242000006   ,UPS BATTERY 12V-9AH                                         ,1650      ,03/18/2025,SUPPLIES                                          ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0009242000007   ,UPS BATTERY 12V-9AH                                         ,1650      ,03/18/2025,SUPPLIES                                          ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0009242000008   ,UPS BATTERY 12V-9AH                                         ,1650      ,03/18/2025,SUPPLIES                                          ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0009242000009   ,UPS BATTERY 12V-9AH                                         ,1650      ,03/18/2025,SUPPLIES                                          ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0009242000010   ,UPS BATTERY 12V-9AH                                         ,1650      ,03/18/2025,SUPPLIES                                          ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0009242000011   ,UPS BATTERY 12V-9AH                                         ,1650      ,03/18/2025,SUPPLIES                                          ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0009242000012   ,UPS BATTERY 12V-9AH                                         ,1650      ,03/18/2025,SUPPLIES                                          ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0009242000013   ,UPS BATTERY 12V-9AH                                         ,1650      ,03/18/2025,SUPPLIES                                          ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0009242000014   ,UPS BATTERY 12V-9AH                                         ,1650      ,03/18/2025,SUPPLIES                                          ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0009242000015   ,UPS BATTERY 12V-9AH                                         ,1650      ,03/18/2025,SUPPLIES                                          ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0009242000016   ,UPS BATTERY 12V-9AH                                         ,1650      ,03/18/2025,SUPPLIES                                          ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300001   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300002   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300003   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300004   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300005   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300006   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300007   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300008   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300009   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300010   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300011   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300012   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300013   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300014   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300015   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300016   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300017   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300018   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300019   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300020   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300021   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300022   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300023   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300024   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300025   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300026   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300027   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300028   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300029   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300030   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300031   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300032   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300033   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300034   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300035   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300036   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300037   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300038   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300039   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291300040   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,3589.29000,04/24/2025,LIGHTING ACCESSORIES                              ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291500001   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,4553.57000,04/24/2025,LIGHTING FIXTURES                                 ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291500002   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,4553.57000,04/24/2025,LIGHTING FIXTURES                                 ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291500003   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,4553.57000,04/24/2025,LIGHTING FIXTURES                                 ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291500004   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,4553.57000,04/24/2025,LIGHTING FIXTURES                                 ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291500005   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,4553.57000,04/24/2025,LIGHTING FIXTURES                                 ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291500006   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,4553.57000,04/24/2025,LIGHTING FIXTURES                                 ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291500007   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,4553.57000,04/24/2025,LIGHTING FIXTURES                                 ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291500008   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,4553.57000,04/24/2025,LIGHTING FIXTURES                                 ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291500009   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,4553.57000,04/24/2025,LIGHTING FIXTURES                                 ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291500010   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,4553.57000,04/24/2025,LIGHTING FIXTURES                                 ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291500011   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,4553.57000,04/24/2025,LIGHTING FIXTURES                                 ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291500012   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,4553.57000,04/24/2025,LIGHTING FIXTURES                                 ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291500013   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,4553.57000,04/24/2025,LIGHTING FIXTURES                                 ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291500014   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,4553.57000,04/24/2025,LIGHTING FIXTURES                                 ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291500015   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,4553.57000,04/24/2025,LIGHTING FIXTURES                                 ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291500016   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,4553.57000,04/24/2025,LIGHTING FIXTURES                                 ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291500017   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,4553.57000,04/24/2025,LIGHTING FIXTURES                                 ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291500018   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,4553.57000,04/24/2025,LIGHTING FIXTURES                                 ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291500019   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,4553.57000,04/24/2025,LIGHTING FIXTURES                                 ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291500020   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,4553.57000,04/24/2025,LIGHTING FIXTURES                                 ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291500021   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,4553.57000,04/24/2025,LIGHTING FIXTURES                                 ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291500022   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,4553.57000,04/24/2025,LIGHTING FIXTURES                                 ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291500023   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,4553.57000,04/24/2025,LIGHTING FIXTURES                                 ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291500024   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,4553.57000,04/24/2025,LIGHTING FIXTURES                                 ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0011291500025   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,4553.57000,04/24/2025,LIGHTING FIXTURES                                 ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0008-00103321018     ,60W INTEGRATED SOLAR STREET LIGHT                           ,18955.3600,12/02/2024,ELECTRICAL PARTS                                  ,ASC TUBIGON                   ,ASCTU-FIXRITE                                     
FAD-0011-0009767900001   ,ESCALATOR DRIVING WHEEL                                     ,26785.7100,04/25/2025,ESCALATOR                                         ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0009767900002   ,ESCALATOR DRIVING WHEEL                                     ,26785.7100,04/25/2025,ESCALATOR                                         ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0009418200001   ,RUBBER HANDRAIL 29.27M                                      ,89285.7200,04/25/2025,BUILDING                                          ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0009418200002   ,RUBBER HANDRAIL 29.27M                                      ,89285.7200,04/25/2025,BUILDING                                          ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0009742500001   ,RUBBER HANDRAIL 25.77M                                      ,89285.7200,04/25/2025,BUILDING                                          ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0011-0009742500002   ,RUBBER HANDRAIL 25.77M                                      ,89285.7200,04/25/2025,BUILDING                                          ,ASC TUBIGON                   ,ASCTU-ADMIN                                       
FAD-0008-00115052000     ,DATALOGIC SKORPIO X4 PISTOL GRIP                            ,55005.5800,06/19/2025,SCANNER                                           ,FIXRITE TUBIGON               ,FIXRITE TUBIGON-TINANGNAN                         
