barcode,desc,acost,adate,cat_type,locname,dept
0010287700014       ,CF-46-3 CABINET DDF MOBILE                                  ,2000 ,02/01/2011,CABINET                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287700015       ,CF-46-3 CABINET DDF MOBILE                                  ,2000 ,02/01/2011,CABINET                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287700016       ,CF-46-3 CABINET DDF MOBILE                                  ,2000 ,02/01/2011,CABINET                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287700017       ,CF-46-3 CABINET DDF MOBILE                                  ,2000 ,02/01/2011,CABINET                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287700018       ,CF-46-3 CABINET DDF MOBILE                                  ,2000 ,02/01/2011,CABINET                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287700022       ,CF-46-3 CABINET DDF MOBILE                                  ,2000 ,02/01/2011,CABINET                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287700023       ,CF-46-3 CABINET DDF MOBILE                                  ,2000 ,02/01/2011,CABINET                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287700024       ,CF-46-3 CABINET DDF MOBILE                                  ,2000 ,02/01/2011,CABINET                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287700025       ,CF-46-3 CABINET DDF MOBILE                                  ,2000 ,02/01/2011,CABINET                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287700026       ,CF-46-3 CABINET DDF MOBILE                                  ,2000 ,02/01/2011,CABINET                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287700027       ,CF-46-3 CABINET DDF MOBILE                                  ,2000 ,02/01/2011,CABINET                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287800006       ,DI 701 STAFF CHAIR W/O ARMREST                              ,2988 ,02/01/2011,CHAIR                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287800008       ,DI 701 STAFF CHAIR W/O ARMREST                              ,2988 ,02/01/2011,CHAIR                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287800009       ,DI 701 STAFF CHAIR W/O ARMREST                              ,2988 ,02/01/2011,CHAIR                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287800011       ,DI 701 STAFF CHAIR W/O ARMREST                              ,2988 ,02/01/2011,CHAIR                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287800012       ,DI 701 STAFF CHAIR W/O ARMREST                              ,2988 ,02/01/2011,CHAIR                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287800013       ,DI 701 STAFF CHAIR W/O ARMREST                              ,2988 ,02/01/2011,CHAIR                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287800014       ,DI 701 STAFF CHAIR W/O ARMREST                              ,2988 ,02/01/2011,CHAIR                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287800015       ,DI 701 STAFF CHAIR W/O ARMREST                              ,2988 ,02/01/2011,CHAIR                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287800017       ,DI 701 STAFF CHAIR W/O ARMREST                              ,2988 ,02/01/2011,CHAIR                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287800018       ,DI 701 STAFF CHAIR W/O ARMREST                              ,2988 ,02/01/2011,CHAIR                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287800019       ,DI 701 STAFF CHAIR W/O ARMREST                              ,2988 ,02/01/2011,CHAIR                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287900001       ,B4-5 VERTICAL CABINET - BEIGE                               ,10684,02/01/2011,CABINET                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287900002       ,B4-5 VERTICAL CABINET - BEIGE                               ,10684,02/01/2011,CABINET                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287900003       ,B4-5 VERTICAL CABINET - BEIGE                               ,10684,02/01/2011,CABINET                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287900004       ,B4-5 VERTICAL CABINET - BEIGE                               ,10684,02/01/2011,CABINET                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287900005       ,B4-5 VERTICAL CABINET - BEIGE                               ,10684,02/01/2011,CABINET                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287900006       ,B4-5 VERTICAL CABINET - BEIGE                               ,10684,02/01/2011,CABINET                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287900007       ,B4-5 VERTICAL CABINET - BEIGE                               ,10684,02/01/2011,CABINET                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287900009       ,B4-5 VERTICAL CABINET - BEIGE                               ,10684,02/01/2011,CABINET                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287900010       ,B4-5 VERTICAL CABINET - BEIGE                               ,10684,02/01/2011,CABINET                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287900012       ,B4-5 VERTICAL CABINET - BEIGE                               ,10684,02/01/2011,CABINET                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287900013       ,B4-5 VERTICAL CABINET - BEIGE                               ,10684,02/01/2011,CABINET                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010287900014       ,B4-5 VERTICAL CABINET - BEIGE                               ,10684,02/01/2011,CABINET                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010288000001       ,CG-2 2GLASS SLIDING DOOR                                    ,5360 ,02/01/2011,CABINET                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010288100001       ,CD-3 LATERAL CABINET-BEIGE                                  ,9420 ,02/01/2011,CABINET                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010288400003       ,DI 701 STAFF CHAIR WITH ARMREST                             ,2988 ,02/01/2011,CHAIR                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010288600001       ,DELL MONITOR S# 11S-1EZS                                    ,0    ,03/23/2011,MONITOR                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010288700001       ,DELL CPU-S.TAG# 92M582S (380DT)                             ,29950,03/23/2011,CPU                                               ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010288800001       ,DELL MONITOR S# 11S-1D6S                                    ,0    ,03/23/2011,MONITOR                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010289000001       ,DELL MONITOR S# 11P-OQ7S                                    ,0    ,03/23/2011,MONITOR                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010289100001       ,DELL CPU-S.TAG# BBK582S (380DT)                             ,29950,03/23/2011,CPU                                               ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010289300001       ,DELL CPU-S.TAG# F1H682S (380DT)                             ,29950,03/23/2011,CPU                                               ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010289600001       ,DELL MONITOR S# 11P-OQXS                                    ,0    ,03/21/2011,MONITOR                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010289800001       ,DELL MONITOR S# 11S-1KVS                                    ,0    ,03/21/2011,MONITOR                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010290100001       ,CPU- CIVO                                                   ,0    ,  /  /    ,CPU                                               ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010290200001       ,DELL MONITOR S# 11S-1KTS                                    ,0    ,03/23/2011,MONITOR                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010290300001       ,DELL MONITOR S# 11P-OP7S                                    ,0    ,03/23/2011,MONITOR                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010290400001       ,DELL MONITOR S# 11P-OP9S                                    ,0    ,03/23/2011,MONITOR                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010290500001       ,DELL MONITOR S# 11S-1L2S                                    ,0    ,03/23/2011,MONITOR                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0000805300001       ,SAMSUNG LAPTOP S#HV3691FC600641                             ,25000,02/05/2013,LAPTOP                                            ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010291100001       ,DELL MONITOR S# 11P-OPLS                                    ,0    ,03/23/2011,MONITOR                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010291300001       ,DELL MONITOR S# 11P-OQOS                                    ,0    ,03/23/2011,MONITOR                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010291400001       ,DELL MONITOR S# 11S-1ECS                                    ,0    ,03/23/2011,MONITOR                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010291600001       ,DELL MONITOR S# 11P-OP5S                                    ,0    ,03/23/2011,MONITOR                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010291700001       ,DELL MONITOR S# OBC-1CZS                                    ,0    ,03/23/2011,MONITOR                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010291800001       ,DELL CPU-S.TAG# 8WC4B2S                                     ,29950,03/23/2011,CPU                                               ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010291900001       ,DELL MONITOR S# 11S-OPMS                                    ,0    ,03/23/2011,MONITOR                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010292000001       ,DELL CPU-S.TAG#HWC4B2S                                     ,29950,03/23/2011,CPU                                               ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010292100001       ,DELL MONITOR S# 11P-OQPS                                    ,0    ,03/23/2011,MONITOR                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010292200001       ,DELL CPU-S.TAG# 1SC4B2S                                     ,29950,03/23/2011,CPU                                               ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010292300001       ,DELL MONITOR S# 11S-1DUS                                    ,0    ,03/23/2011,MONITOR                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010292400001       ,DELL CPU-S.TAG# 2RC4B2S                                     ,29950,03/23/2011,CPU                                               ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010292500001       ,AOC MONITOR S# CLCBBH8026923                                ,0    ,  /  /    ,MONITOR                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010292600001       ,DELL CPU-S.TAG# 9RC4B2S                                     ,29950,03/23/2011,CPU                                               ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010293200001       ,EPSON LQ-300+II S# G85Y006472                               ,0    ,  /  /    ,PRINTER                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010293400001       ,CISCO IP PHONE S#FCH1450AFHA                                ,18078,02/01/2011,TELEPHONE                                         ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010293500001       ,CISCO IP PHONE S#FCH1450AEUX                                ,18078,02/01/2011,TELEPHONE                                         ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010293600001       ,PANASONIC FACSIMILE KX-FT931CX                              ,0    ,  /  /    ,FAX MACHINE                                       ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010293700002       ,LAMINATED OFFICE TABLE                                      ,0    ,  /  /    ,TABLE                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010293700003       ,LAMINATED OFFICE TABLE                                      ,0    ,  /  /    ,TABLE                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010293800002       ,STEEL CABINET 4 LAYERS                                      ,0    ,  /  /    ,CABINET                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010294000001       ,WOODEN TABLE WHITE                                          ,0    ,  /  /    ,TABLE                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010294000002       ,WOODEN TABLE WHITE                                          ,0    ,  /  /    ,TABLE                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010294100002       ,WOODEN FILING CABINET 6 DOORS                               ,0    ,  /  /    ,CABINET                                           ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010294200001       ,WHITE BOARD - SMALL                                         ,0    ,  /  /    ,WHITE BOARD                                       ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010294200002       ,WHITE BOARD - SMALL                                         ,0    ,  /  /    ,WHITE BOARD                                       ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010294300001       ,CORK BOARD ( ASSTD.SIZES )                                  ,0    ,  /  /    ,BOARD                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010294300002       ,CORK BOARD ( ASSTD.SIZES )                                  ,0    ,  /  /    ,BOARD                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010294300003       ,CORK BOARD ( ASSTD.SIZES )                                  ,0    ,  /  /    ,BOARD                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010294300004       ,CORK BOARD ( ASSTD.SIZES )                                  ,0    ,  /  /    ,BOARD                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010294300005       ,CORK BOARD ( ASSTD.SIZES )                                  ,0    ,  /  /    ,BOARD                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010294400001       ,WOODEN OFFICE TABLE BROWN                                   ,0    ,  /  /    ,TABLE                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010294500001       ,WOODEN LAM.TABLE - SHORT                                    ,0    ,  /  /    ,TABLE                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010294500002       ,WOODEN LAM.TABLE - SHORT                                    ,0    ,  /  /    ,TABLE                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010294600001       ,WOODEN LAM. TABLE - LONG                                    ,0    ,  /  /    ,TABLE                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010294600002       ,WOODEN LAM. TABLE - LONG                                    ,0    ,  /  /    ,TABLE                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010294700001       ,OFFICE TABLE LAMINATED                                      ,0    ,  /  /    ,TABLE                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010294700002       ,OFFICE TABLE LAMINATED                                      ,0    ,  /  /    ,TABLE                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010294700003       ,OFFICE TABLE LAMINATED                                      ,0    ,  /  /    ,TABLE                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010294700004       ,OFFICE TABLE LAMINATED                                      ,0    ,  /  /    ,TABLE                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010294700005       ,OFFICE TABLE LAMINATED                                      ,0    ,  /  /    ,TABLE                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010294700006       ,OFFICE TABLE LAMINATED                                      ,0    ,  /  /    ,TABLE                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010294700007       ,OFFICE TABLE LAMINATED                                      ,0    ,  /  /    ,TABLE                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010294800001       ,LAM.OFC.TABLE W/ BLACK EDGING                               ,0    ,  /  /    ,TABLE                                             ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010295300001       ,WHITE BOARD                                                 ,0    ,  /  /    ,WHITE BOARD                                       ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
0010295300002       ,WHITE BOARD                                                 ,0    ,  /  /    ,WHITE BOARD                                       ,DISTRIBUTION SALES GROUP      ,LDI-DISTRIBUTION SALES GROUP                      
