barcode,desc,acost,adate,cat_type,locname,dept
0041-0010601000052            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000053            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000054            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000055            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000056            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000057            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000058            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601000059            ,SOLAR STREET LIGHTS                                         ,19849.7200,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100001            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100002            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100003            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100004            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100005            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100006            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100007            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100008            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100009            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100010            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100011            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100012            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100013            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100014            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100015            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100016            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100017            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100018            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100019            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100020            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100021            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100022            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100023            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100024            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100025            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100026            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100027            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100028            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100029            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100030            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100031            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100032            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100033            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100034            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100035            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100036            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100037            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100038            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100039            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100040            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100041            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100042            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100043            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100044            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100045            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100046            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100047            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100048            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100049            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100050            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100051            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100052            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100053            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100054            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100055            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100056            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100057            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100058            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010601100059            ,LIGHT POLE                                                  ,9527.86000,06/21/2025,LIGHTING FIXTURES                                 ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              
0041-0010852500001            ,DIGITAL CLAMP METER( NEW STAR UP-204+)                      ,5588.39000,07/02/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011184400001            ,MAKITA ANGLE GRINDER                                        ,3481.25000,07/02/2025,GRINDER                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011186400001            ,STANLEY SOCKET SET                                          ,6160.49000,07/02/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011190700001            ,BERNMANN B-02 COMBINATION SET                               ,5499.78000,07/02/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011195000001            ,STANLEY ELECTRIC BLOWER                                     ,3124.78000,07/02/2025,BLOWER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011198900001            ,KYK CORDLESS IMPACK DRILL 1/2                               ,6874.11000,07/02/2025,DRILL                                             ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011563200001            ,ALPHA HEATER LH-1000                                        ,5446.43000,07/04/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011563200002            ,ALPHA HEATER LH-1000                                        ,5446.43000,07/04/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011563200003            ,ALPHA HEATER LH-1000                                        ,5446.43000,07/04/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011563200004            ,ALPHA HEATER LH-1000                                        ,5446.43000,07/04/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011563200005            ,ALPHA HEATER LH-1000                                        ,5446.43000,07/04/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011563200006            ,ALPHA HEATER LH-1000                                        ,5446.43000,07/04/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011563200007            ,ALPHA HEATER LH-1000                                        ,5446.43000,07/04/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011563200008            ,ALPHA HEATER LH-1000                                        ,5446.43000,07/04/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011563200009            ,ALPHA HEATER LH-1000                                        ,5446.43000,07/04/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011563200010            ,ALPHA HEATER LH-1000                                        ,5446.43000,07/04/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011563200011            ,ALPHA HEATER LH-1000                                        ,5446.43000,07/04/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011563200012            ,ALPHA HEATER LH-1000                                        ,5446.43000,07/04/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011563200013            ,ALPHA HEATER LH-1000                                        ,5446.43000,07/04/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011563200014            ,ALPHA HEATER LH-1000                                        ,5446.43000,07/04/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011563200015            ,ALPHA HEATER LH-1000                                        ,5446.43000,07/04/2025,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011224500001            ,CAMEL INDUCTION STOVE                                       ,2781.25000,07/11/2025,STOVE                                             ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011224500002            ,CAMEL INDUCTION STOVE                                       ,2781.25000,07/11/2025,STOVE                                             ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011224500003            ,CAMEL INDUCTION STOVE                                       ,2781.25000,07/11/2025,STOVE                                             ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011231800001            ,HANABISHI INDUCTION COOKER #HIC-40                          ,2319.64000,07/11/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0012222100001            ,LOTUS DRILL DRIVER                                          ,1427.86000,08/01/2025,DRILL                                             ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0009819300001            ,SUNNIK SECTIONAL WATER TANKS                                ,1389360   ,08/01/2025,TANK                                              ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0009782900001            ,RUIJIE 24 PORTS POE SWITCH (RG-S2915-24GT4MS-P-L)           ,30590     ,08/06/2025,SWITCH                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0009782900002            ,RUIJIE 24 PORTS POE SWITCH (RG-S2915-24GT4MS-P-L)           ,30590     ,08/06/2025,SWITCH                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0009782900003            ,RUIJIE 24 PORTS POE SWITCH (RG-S2915-24GT4MS-P-L)           ,30590     ,08/06/2025,SWITCH                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0009782900004            ,RUIJIE 24 PORTS POE SWITCH (RG-S2915-24GT4MS-P-L)           ,30590     ,08/06/2025,SWITCH                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0009782900005            ,RUIJIE 24 PORTS POE SWITCH (RG-S2915-24GT4MS-P-L)           ,30590     ,08/06/2025,SWITCH                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0009782900006            ,RUIJIE 24 PORTS POE SWITCH (RG-S2915-24GT4MS-P-L)           ,30590     ,08/06/2025,SWITCH                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0009782900007            ,RUIJIE 24 PORTS POE SWITCH (RG-S2915-24GT4MS-P-L)           ,30590     ,08/06/2025,SWITCH                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0009782900008            ,RUIJIE 24 PORTS POE SWITCH (RG-S2915-24GT4MS-P-L)           ,30590     ,08/06/2025,SWITCH                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0009782900009            ,RUIJIE 24 PORTS POE SWITCH (RG-S2915-24GT4MS-P-L)           ,30590     ,08/06/2025,SWITCH                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0009782900010            ,RUIJIE 24 PORTS POE SWITCH (RG-S2915-24GT4MS-P-L)           ,30590     ,08/06/2025,SWITCH                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0009782900011            ,RUIJIE 24 PORTS POE SWITCH (RG-S2915-24GT4MS-P-L)           ,30590     ,08/06/2025,SWITCH                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0009782900012            ,RUIJIE 24 PORTS POE SWITCH (RG-S2915-24GT4MS-P-L)           ,30590     ,08/06/2025,SWITCH                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011827800001            ,PATCH PANEL 24 PORTS LOADED 1U WITH CABLE                   ,4332      ,08/06/2025,SUPPLIES                                          ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011827800002            ,PATCH PANEL 24 PORTS LOADED 1U WITH CABLE                   ,4332      ,08/06/2025,SUPPLIES                                          ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011828200001            ,RUIJIE 24 SFP PORTS SWICH (RG-CS85-24SFP/8GT8XS-D)          ,87735.3500,08/06/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011828700001            ,POWER MODULE (RG-PA150IB-F)                                 ,18240     ,08/06/2025,SUPPLIES                                          ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011828700002            ,POWER MODULE (RG-PA150IB-F)                                 ,18240     ,08/06/2025,SUPPLIES                                          ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829000001            ,ACCESS POINT ( RUIJIE RG-RAP2260(G))                        ,7604.75000,08/06/2025,ROUTER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829000002            ,ACCESS POINT ( RUIJIE RG-RAP2260(G))                        ,7604.75000,08/06/2025,ROUTER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829000003            ,ACCESS POINT ( RUIJIE RG-RAP2260(G))                        ,7604.75000,08/06/2025,ROUTER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829000004            ,ACCESS POINT ( RUIJIE RG-RAP2260(G))                        ,7604.75000,08/06/2025,ROUTER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829000005            ,ACCESS POINT ( RUIJIE RG-RAP2260(G))                        ,7604.75000,08/06/2025,ROUTER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829400001            ,ZYCOO COOFONE IP SYSTEM(T100S)                              ,18525     ,08/06/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600001            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600002            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600003            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600004            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600005            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600006            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600007            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600008            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600009            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600010            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600011            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600012            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600013            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600014            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600015            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600016            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600017            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600018            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600019            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600020            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600021            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600022            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600023            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600024            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600025            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600026            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600027            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600028            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600029            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
0041-0011829600030            ,ZYCOO PHONES (COOFONE H2P)                                  ,3135      ,08/06/2025,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         
