barcode,desc,acost,adate,cat_type,locname,dept
0000349800029       ,PLOTTED RACK-SHELVES                                        ,1    ,06/30/2009,RACK                                              ,ASC MAIN                      ,ASCM-FIXED ASSET DEPARTMENT                       
0000349800030       ,PLOTTED RACK-SHELVES                                        ,1    ,06/30/2009,RACK                                              ,ASC MAIN                      ,ASCM-FIXED ASSET DEPARTMENT                       
0000349800031       ,PLOTTED RACK-SHELVES                                        ,1    ,06/30/2009,RACK                                              ,ASC MAIN                      ,ASCM-FIXED ASSET DEPARTMENT                       
0000349800032       ,PLOTTED RACK-SHELVES                                        ,1    ,06/30/2009,RACK                                              ,ASC MAIN                      ,ASCM-FIXED ASSET DEPARTMENT                       
0000349800033       ,PLOTTED RACK-SHELVES                                        ,1    ,06/30/2009,RACK                                              ,ASC MAIN                      ,ASCM-FIXED ASSET DEPARTMENT                       
0000349800034       ,PLOTTED RACK-SHELVES                                        ,1    ,06/30/2009,RACK                                              ,ASC MAIN                      ,ASCM-FIXED ASSET DEPARTMENT                       
0000349800035       ,PLOTTED RACK-SHELVES                                        ,1    ,06/30/2009,RACK                                              ,ASC MAIN                      ,ASCM-FIXRITE                                      
0000349800036       ,PLOTTED RACK-SHELVES                                        ,1    ,06/30/2009,RACK                                              ,ASC MAIN                      ,ASCM-FIXRITE                                      
0000349800037       ,PLOTTED RACK-SHELVES                                        ,1    ,06/30/2009,RACK                                              ,ASC MAIN                      ,ASCM-FIXRITE                                      
0000349800038       ,PLOTTED RACK-SHELVES                                        ,1    ,06/30/2009,RACK                                              ,ASC MAIN                      ,ASCM-FIXRITE                                      
0000349800039       ,PLOTTED RACK-SHELVES                                        ,1    ,06/30/2009,RACK                                              ,ASC MAIN                      ,ASCM-FIXRITE                                      
0000349800040       ,PLOTTED RACK-SHELVES                                        ,1    ,06/30/2009,RACK                                              ,ASC MAIN                      ,ASCM-FIXRITE                                      
0000349800041       ,PLOTTED RACK-SHELVES                                        ,1    ,06/30/2009,RACK                                              ,ASC MAIN                      ,ASCM-FIXRITE                                      
0000350400001       ,PANASONIC TELEPHONE                                         ,1    ,04/10/2008,TELEPHONE                                         ,ASC MAIN                      ,ASCM-HUMAN RESOURCES DEVELOPMENT                  
0000332100001       ,SAF4 CHILLER SHOWCASE                                       ,33756,01/11/2007,CHILLER                                           ,PLAZA MARCELA                 ,ASCM-BREADCOTTAGE                                 
0000333600001       ,CASH DRAWER                                                 ,4000 ,11/16/2007,CASH DRAWER                                       ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000334200001       ,WORKING TABLE- STAINLESS                                    ,10000,01/02/1992,TABLE                                             ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000337200001       ,COMPUTER SET                                                ,16420,08/25/2010,COMPUTER                                          ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000041500004       ,BUTTERFLY STEEL RACK                                        ,3000 ,01/01/1992,RACK                                              ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000292500002       ,TROLLEY                                                     ,2000 ,03/16/2010,TROLLEY                                           ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000292500004       ,TROLLEY                                                     ,2000 ,03/16/2010,TROLLEY                                           ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000292500005       ,TROLLEY                                                     ,2000 ,03/16/2010,TROLLEY                                           ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000292500006       ,TROLLEY                                                     ,2000 ,03/16/2010,TROLLEY                                           ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000292500008       ,TROLLEY                                                     ,2000 ,03/16/2010,TROLLEY                                           ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000292500009       ,TROLLEY                                                     ,2000 ,03/16/2010,TROLLEY                                           ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000292500010       ,TROLLEY                                                     ,2000 ,03/16/2010,TROLLEY                                           ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000292500011       ,TROLLEY                                                     ,2000 ,03/16/2010,TROLLEY                                           ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000292500012       ,TROLLEY                                                     ,2000 ,03/16/2010,TROLLEY                                           ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000292500013       ,TROLLEY                                                     ,2000 ,03/16/2010,TROLLEY                                           ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000292500014       ,TROLLEY                                                     ,2000 ,03/16/2010,TROLLEY                                           ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000292500015       ,TROLLEY                                                     ,2000 ,03/16/2010,TROLLEY                                           ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000292500016       ,TROLLEY                                                     ,2000 ,03/16/2010,TROLLEY                                           ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000292500017       ,TROLLEY                                                     ,2000 ,03/16/2010,TROLLEY                                           ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000292500018       ,TROLLEY                                                     ,2000 ,03/16/2010,TROLLEY                                           ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000292500019       ,TROLLEY                                                     ,2000 ,03/16/2010,TROLLEY                                           ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000292500020       ,TROLLEY                                                     ,2000 ,03/16/2010,TROLLEY                                           ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000292500021       ,TROLLEY                                                     ,2000 ,03/16/2010,TROLLEY                                           ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000292500022       ,TROLLEY                                                     ,2000 ,03/16/2010,TROLLEY                                           ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000292500023       ,TROLLEY                                                     ,2000 ,03/16/2010,TROLLEY                                           ,ASC MAIN                      ,ASCM-BREADCOTTAGE                                 
0000339200001       ,SINK W/ 1 DIVISION                                          ,6000 ,01/02/1992,SINK                                              ,PLAZA MARCELA                 ,ASCM-BREADCOTTAGE                                 
