barcode,desc,acost,adate,cat_type,locname,dept
0077-0010162600015  ,ROYCE CHAIR (METAL WIRE) BLACK                              ,1968,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010162600016  ,ROYCE CHAIR (METAL WIRE) BLACK                              ,1968,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010162600017  ,ROYCE CHAIR (METAL WIRE) BLACK                              ,1968,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010162600018  ,ROYCE CHAIR (METAL WIRE) BLACK                              ,1968,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010162600019  ,ROYCE CHAIR (METAL WIRE) BLACK                              ,1968,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163200001  ,DINING TABLE 70X70 (SMOOTH)                                 ,2953,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163200002  ,DINING TABLE 70X70 (SMOOTH)                                 ,2953,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163200003  ,DINING TABLE 70X70 (SMOOTH)                                 ,2953,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163200004  ,DINING TABLE 70X70 (SMOOTH)                                 ,2953,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163200005  ,DINING TABLE 70X70 (SMOOTH)                                 ,2953,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163200006  ,DINING TABLE 70X70 (SMOOTH)                                 ,2953,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163200007  ,DINING TABLE 70X70 (SMOOTH)                                 ,2953,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163200008  ,DINING TABLE 70X70 (SMOOTH)                                 ,2953,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163200009  ,DINING TABLE 70X70 (SMOOTH)                                 ,2953,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163200010  ,DINING TABLE 70X70 (SMOOTH)                                 ,2953,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163200011  ,DINING TABLE 70X70 (SMOOTH)                                 ,2953,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163200012  ,DINING TABLE 70X70 (SMOOTH)                                 ,2953,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163200013  ,DINING TABLE 70X70 (SMOOTH)                                 ,2953,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163200014  ,DINING TABLE 70X70 (SMOOTH)                                 ,2953,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163200015  ,DINING TABLE 70X70 (SMOOTH)                                 ,2953,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163200016  ,DINING TABLE 70X70 (SMOOTH)                                 ,2953,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163200017  ,DINING TABLE 70X70 (SMOOTH)                                 ,2953,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163200018  ,DINING TABLE 70X70 (SMOOTH)                                 ,2953,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400001  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400002  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400003  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400004  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400005  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400006  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400007  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400008  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400009  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400010  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400011  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400012  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400013  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400014  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400015  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400016  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400017  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400018  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400019  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400020  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400021  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400022  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400023  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400024  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400025  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400026  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400027  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400028  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400029  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400030  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400031  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400032  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400033  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400034  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400035  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400036  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400037  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400038  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400039  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400040  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400041  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400042  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400043  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400044  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400045  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400046  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400047  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400048  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400049  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400050  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400051  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400052  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400053  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400054  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400055  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400056  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400057  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400058  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400059  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400060  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400061  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400062  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400063  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400064  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400065  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400066  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400067  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400068  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400069  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400070  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400071  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400072  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400073  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400074  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400075  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400076  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400077  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400078  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400079  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163400080  ,COMO ARM ALUMINUM CHAIR                                     ,4178,07/26/2019,CHAIR                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163900001  ,DINING TABLE 120X70 (SMOOTH)                                ,2531,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163900002  ,DINING TABLE 120X70 (SMOOTH)                                ,2531,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163900003  ,DINING TABLE 120X70 (SMOOTH)                                ,2531,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163900004  ,DINING TABLE 120X70 (SMOOTH)                                ,2531,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163900005  ,DINING TABLE 120X70 (SMOOTH)                                ,2531,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163900006  ,DINING TABLE 120X70 (SMOOTH)                                ,2531,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163900007  ,DINING TABLE 120X70 (SMOOTH)                                ,2531,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163900008  ,DINING TABLE 120X70 (SMOOTH)                                ,2531,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163900009  ,DINING TABLE 120X70 (SMOOTH)                                ,2531,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010163900010  ,DINING TABLE 120X70 (SMOOTH)                                ,2531,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100001  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100002  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100003  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100004  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100005  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100006  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100007  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100008  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100009  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100010  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100011  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100012  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100013  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100014  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100015  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100016  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100017  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100018  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100019  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100020  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100021  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100022  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100023  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100024  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100025  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100026  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100027  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100028  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100029  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100030  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100031  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100032  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100033  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100034  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100035  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100036  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100037  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
0077-0010164100038  ,TABLE BASE FOR DINING TABLE 120X70                          ,1631,07/26/2019,TABLE                                             ,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     
