barcode,desc,acost,adate,cat_type,locname,dept
0079-0006116600001  ,CT 100:50:5 15KV                                            ,34960,02/21/2020,TRANSFORMER                                       ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006116600002  ,CT 100:50:5 15KV                                            ,34960,02/21/2020,TRANSFORMER                                       ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006116600003  ,CT 100:50:5 15KV                                            ,34960,02/21/2020,TRANSFORMER                                       ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006116700001  ,PT 8400:120                                                 ,34960,02/21/2020,TRANSFORMER                                       ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006116700002  ,PT 8400:120                                                 ,34960,02/21/2020,TRANSFORMER                                       ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006116700003  ,PT 8400:120                                                 ,34960,02/21/2020,TRANSFORMER                                       ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006066800001  ,DISTRIBUTION TRANSFORMER 75KVA 1Ø OISC P                    ,13800,03/18/2020,TRANSFORMER                                       ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006066800002  ,DISTRIBUTION TRANSFORMER 75KVA 1Ø OISC P                    ,13800,03/18/2020,TRANSFORMER                                       ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006066800003  ,DISTRIBUTION TRANSFORMER 75KVA 1Ø OISC P                    ,13800,03/18/2020,TRANSFORMER                                       ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006315300001  ,SUPPLY & DELIVERY OF LVSG TIE BREAKER &                     ,42338,05/22/2020,ELECTRICAL PARTS                                  ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006333700001  ,INSTALLATION COST OF 3 UNITS 75KVA TRANS                    ,10028,06/11/2020,TRANSFORMER                                       ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0000522400001  ,UPS 650VA                                                   ,2400 ,06/15/2020,UPS                                               ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-FIXED ASSET DEPARTMENT             
0079-0003207700001  ,PRINTER EPSON LQ-310                                        ,12990,06/15/2020,PRINTER                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006401900001  ,MAKITA 7650H MIST BLOWER                                    ,43000,06/29/2020,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006401900002  ,MAKITA 7650H MIST BLOWER                                    ,43000,06/29/2020,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0005904500001  ,157561 SAMSUNG BASIC UA32N4003ARXXP 32 I                    ,10400,06/30/2020,TV                                                ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006432100001  ,WM ES U75GP SHARP BL 7.5KG                                  ,9998 ,06/30/2020,WASHING MACHINE                                   ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0004241600003  ,SPERMACUE                                                   ,12000,06/24/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-FIXED ASSET DEPARTMENT             
0079-0004242200002  ,WATER BATH                                                  ,38000,06/24/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-FIXED ASSET DEPARTMENT             
0079-0004247300002  ,BACK FAT TEST S#63965                                       ,38000,06/24/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-FIXED ASSET DEPARTMENT             
0079-0006417600001  ,PARABOLIC SOLID DISH ANTENNA                                ,24550,06/29/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006417600002  ,PARABOLIC SOLID DISH ANTENNA                                ,24550,06/29/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0004230500004  ,MONITOR AOC 18.5""                                           ,3350 ,07/03/2020,MONITOR                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0005957000004  ,COMPUTER SET INTEL CORE I3 8100 L1151                       ,15100,07/03/2020,COMPUTER                                          ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006404000001  ,IDEAL UPS 600VA S105C W/AVR                                 ,1700 ,07/03/2020,UPS                                               ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006404100001  ,VERTIV LIEBERT PSA650VA/230W                                ,2400 ,07/03/2020,UPS                                               ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006085700002  ,PRINTER EPSON L3110 ECO TANK ALL-IN-ONE                     ,7500 ,07/03/2020,PRINTER                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006444100001  ,WATER METER BRASS                                           ,1753.,07/09/2020,METER                                             ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006444100002  ,WATER METER BRASS                                           ,1753.,07/09/2020,METER                                             ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006444100003  ,WATER METER BRASS                                           ,1753.,07/09/2020,METER                                             ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006444100004  ,WATER METER BRASS                                           ,1753.,07/09/2020,METER                                             ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006444100005  ,WATER METER BRASS                                           ,1753.,07/09/2020,METER                                             ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0005345300002  ,4 DOOR STAINLESS REACH IN FREZZER                           ,12000,07/09/2020,FREEZER                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-FIXED ASSET DEPARTMENT             
0079-0006376100001  ,BIOLOGICAL MICROSCOPE OLYMPUS CX23LEDRFS                    ,56000,07/21/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006361500001  ,INDUSTRIAL SCALE                                            ,13500,07/23/2020,SCALE                                             ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0004222500002  ,MS MULTISCAN SET                                            ,18000,07/23/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0000009500001  ,MONITOR LED AOC 18.5""                                       ,3350 ,08/18/2020,MONITOR                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0000009500002  ,MONITOR LED AOC 18.5""                                       ,3350 ,08/18/2020,MONITOR                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0000009500003  ,MONITOR LED AOC 18.5""                                       ,3350 ,08/18/2020,MONITOR                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006440200001  ,CPU SET CORE I3-8100                                        ,16300,08/18/2020,CPU                                               ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006440200002  ,CPU SET CORE I3-8100                                        ,16300,08/18/2020,CPU                                               ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006440200003  ,CPU SET CORE I3-8100                                        ,16300,08/18/2020,CPU                                               ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006253600001  ,DRY TYPE TRANSFORMER 3 PHASE 50 KVA                         ,11638,08/26/2020,TRANSFORMER                                       ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006408600001  ,"GOULDS PUMPS MODEL:5BFIL2CORD W/10HP,3PH                    ",45700,08/28/2020,PUMP                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006408600002  ,"GOULDS PUMPS MODEL:5BFIL2CORD W/10HP,3PH                    ",45700,08/28/2020,PUMP                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006374500001  ,MAGNETIC MOTOR STARTER FUJI                                 ,5060 ,08/28/2020,ELECTRIC MOTOR                                    ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006374500002  ,MAGNETIC MOTOR STARTER FUJI                                 ,5060 ,08/28/2020,ELECTRIC MOTOR                                    ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006254200001  ,1.0 NEMA-1 (PANEL BOARD)DP BTCH PLANT                       ,85000,08/28/2020,PANEL BOARD                                       ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0003232200001  ,AIRCON CARRIER 1.5HP                                        ,27700,08/28/2020,AIRCON                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0003232200002  ,AIRCON CARRIER 1.5HP                                        ,27700,08/28/2020,AIRCON                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006461000001  ,AIRCON FP CONDURA 2.5HP                                     ,58498,08/29/2020,AIRCON                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006461100001  ,AIRCON CS/CU PANASONIC 2.5HP                                ,47998,08/29/2020,AIRCON                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006461200001  ,AIRCON FP CARRIER 1.5 HP                                    ,32598,08/29/2020,AIRCON                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006461200002  ,AIRCON FP CARRIER 1.5 HP                                    ,32598,08/29/2020,AIRCON                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0003200000004  ,GRINDER MAKITA                                              ,2999 ,09/11/2020,GRINDER                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0000808500001  ,HONDA XRM STANDARD                                          ,63000,08/26/2020,MOTORCYCLE-BRAND NEW                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0000808500002  ,HONDA XRM STANDARD                                          ,63000,08/26/2020,MOTORCYCLE-BRAND NEW                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0000808500003  ,HONDA XRM STANDARD                                          ,63000,08/26/2020,MOTORCYCLE-BRAND NEW                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0000808500004  ,HONDA XRM STANDARD                                          ,63000,08/26/2020,MOTORCYCLE-BRAND NEW                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0004995500001  ,MTS PANEL                                                   ,46000,09/16/2020,PANEL BOARD                                       ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006352500001  ,SEMEN STORAGE                                               ,20000,09/01/2020,STORAGE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-FIXED ASSET DEPARTMENT             
0079-0006352500002  ,SEMEN STORAGE                                               ,20000,09/01/2020,STORAGE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-FIXED ASSET DEPARTMENT             
0079-0006432200001  ,TRAILER 20FT T-234 CTS-2019-R070252-C                       ,45000,08/19/2020,TRAILER                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006432200002  ,TRAILER 20FT T-236 CTS-2019-R070256-C                       ,45000,08/19/2020,TRAILER                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006432200003  ,TRAILER 20FT T-235 CTS-2019-R070254-C                       ,45000,08/19/2020,TRAILER                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006432200004  ,TRAILER 20FT T-233 CTS-2019-R070253-C                       ,45000,08/19/2020,TRAILER                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006432200005  ,TRAILER 20FT T-237 CTS-2019-R070255-C                       ,45000,08/19/2020,TRAILER                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006432200006  ,TRAILER 20FT T-238 CTS-2019-R070257-C                       ,45000,08/19/2020,TRAILER                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0004105700001  ,ELECTRIC DRILL LOTUS                                        ,2956 ,09/25/2020,DRILL                                             ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0001400500001  ,EBARA NON-CLOG SUBMERSIBLE SEWAGE/SLUDGE                    ,42000,10/06/2020,PUMP                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0001400500002  ,EBARA NON-CLOG SUBMERSIBLE SEWAGE/SLUDGE                    ,42000,10/06/2020,PUMP                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006388500001  ,"SANWA CLAMP METER DCL 1200R,TRUE RMS                        ",10615,09/26/2020,CLAMP  METER                                      ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006315400001  ,PROVISION OF MATERIALS LABOR ENGINEERING                    ,57500,10/07/2020,PUMP                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006284800001  ,4TB HDD                                                     ,7500 ,10/09/2020,HARD DISK                                         ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006284800002  ,4TB HDD                                                     ,7500 ,10/09/2020,HARD DISK                                         ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006284800003  ,4TB HDD                                                     ,7500 ,10/09/2020,HARD DISK                                         ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006284800004  ,4TB HDD                                                     ,7500 ,10/09/2020,HARD DISK                                         ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413500001  ,WALL MOUNTED DATA CABINET 1.5FT                             ,10250,10/09/2020,CABINET                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413500002  ,WALL MOUNTED DATA CABINET 1.5FT                             ,10250,10/09/2020,CABINET                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413500003  ,WALL MOUNTED DATA CABINET 1.5FT                             ,10250,10/09/2020,CABINET                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413500004  ,WALL MOUNTED DATA CABINET 1.5FT                             ,10250,10/09/2020,CABINET                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413600001  ,BULLET TYPE CAMERA HIKVISION IP 2MP                         ,2200 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413600002  ,BULLET TYPE CAMERA HIKVISION IP 2MP                         ,2200 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413600003  ,BULLET TYPE CAMERA HIKVISION IP 2MP                         ,2200 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413600004  ,BULLET TYPE CAMERA HIKVISION IP 2MP                         ,2200 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413600005  ,BULLET TYPE CAMERA HIKVISION IP 2MP                         ,2200 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413600006  ,BULLET TYPE CAMERA HIKVISION IP 2MP                         ,2200 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413600007  ,BULLET TYPE CAMERA HIKVISION IP 2MP                         ,2200 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413600008  ,BULLET TYPE CAMERA HIKVISION IP 2MP                         ,2200 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413600009  ,BULLET TYPE CAMERA HIKVISION IP 2MP                         ,2200 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413600010  ,BULLET TYPE CAMERA HIKVISION IP 2MP                         ,2200 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413600011  ,BULLET TYPE CAMERA HIKVISION IP 2MP                         ,2200 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413600012  ,BULLET TYPE CAMERA HIKVISION IP 2MP                         ,2200 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413600013  ,BULLET TYPE CAMERA HIKVISION IP 2MP                         ,2200 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413600014  ,BULLET TYPE CAMERA HIKVISION IP 2MP                         ,2200 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413600015  ,BULLET TYPE CAMERA HIKVISION IP 2MP                         ,2200 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413600016  ,BULLET TYPE CAMERA HIKVISION IP 2MP                         ,2200 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413700001  ,DOME TYPE CAMERA HIKVISION IP 2MP                           ,2300 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413700002  ,DOME TYPE CAMERA HIKVISION IP 2MP                           ,2300 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413700003  ,DOME TYPE CAMERA HIKVISION IP 2MP                           ,2300 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413700004  ,DOME TYPE CAMERA HIKVISION IP 2MP                           ,2300 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413700005  ,DOME TYPE CAMERA HIKVISION IP 2MP                           ,2300 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413700006  ,DOME TYPE CAMERA HIKVISION IP 2MP                           ,2300 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413700007  ,DOME TYPE CAMERA HIKVISION IP 2MP                           ,2300 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413700008  ,DOME TYPE CAMERA HIKVISION IP 2MP                           ,2300 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413700009  ,DOME TYPE CAMERA HIKVISION IP 2MP                           ,2300 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413700010  ,DOME TYPE CAMERA HIKVISION IP 2MP                           ,2300 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413700011  ,DOME TYPE CAMERA HIKVISION IP 2MP                           ,2300 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413700012  ,DOME TYPE CAMERA HIKVISION IP 2MP                           ,2300 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413700013  ,DOME TYPE CAMERA HIKVISION IP 2MP                           ,2300 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413700014  ,DOME TYPE CAMERA HIKVISION IP 2MP                           ,2300 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413700015  ,DOME TYPE CAMERA HIKVISION IP 2MP                           ,2300 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413700016  ,DOME TYPE CAMERA HIKVISION IP 2MP                           ,2300 ,10/09/2020,CCTV                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413900001  ,POE SWITCH 24 PORTS (HIKVISION)                             ,11500,10/09/2020,NETWORK SWITCH                                    ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006413900002  ,POE SWITCH 24 PORTS (HIKVISION)                             ,11500,10/09/2020,NETWORK SWITCH                                    ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0026-0004542300008  ,CISCO IP PHONE 7821                                         ,6000 ,07/16/2020,TELEPHONE                                         ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0026-0004542300009  ,CISCO IP PHONE 7821                                         ,6000 ,07/16/2020,TELEPHONE                                         ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006472000001  ,DOSATRON D20S INJECTION RANGE                               ,18400,10/21/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006472000002  ,DOSATRON D20S INJECTION RANGE                               ,18400,10/21/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006488400001  ,D25+CARE                                                    ,25000,10/21/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006488400002  ,D25+CARE                                                    ,25000,10/21/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006488400003  ,D25+CARE                                                    ,25000,10/21/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006488400004  ,D25+CARE                                                    ,25000,10/21/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006488400005  ,D25+CARE                                                    ,25000,10/21/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006488400006  ,D25+CARE                                                    ,25000,10/21/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006488400007  ,D25+CARE                                                    ,25000,10/21/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006488400008  ,D25+CARE                                                    ,25000,10/21/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006488400009  ,D25+CARE                                                    ,25000,10/21/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006488400010  ,D25+CARE                                                    ,25000,10/21/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006488400011  ,D25+CARE                                                    ,25000,10/21/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006488400012  ,D25+CARE                                                    ,25000,10/21/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006366000001  ,LONGTECH THREE LOBES ROOTS BLOWER LT-100                    ,16232,10/22/2020,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006366000002  ,LONGTECH THREE LOBES ROOTS BLOWER LT-100                    ,16232,10/22/2020,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0004262100001  ,MITS. FUSO FJ1823R CS#:H0A156 PL#:GAU-3653                  ,29300,10/28/2020,VEHICLE                                           ,MFI-PIGGERY                   ,PIGGERY-LOGISTICS                                 
0079-0006398400001  ,RUJIE ACCESS POINT                                          ,6200 ,06/19/2020,NETWORK SWITCH                                    ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0004935000001  ,MITS. FUSO FJ2528R CS#:B4C796 PL#:GAU-3654                  ,33500,10/28/2020,VEHICLE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006437800001  ,MITS. L300 FB FRONT CS#:B7O253 PL#:GAT-7967                 ,90683,10/28/2020,VEHICLE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006488400013  ,D25+CARE                                                    ,23557,10/28/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006488400014  ,D25+CARE                                                    ,23557,10/28/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006488400015  ,D25+CARE                                                    ,23557,10/28/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006488400016  ,D25+CARE                                                    ,23557,10/28/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006488400017  ,D25+CARE                                                    ,23557,10/28/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006488400018  ,D25+CARE                                                    ,23557,10/28/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006488400019  ,D25+CARE                                                    ,23557,10/28/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006488400020  ,D25+CARE                                                    ,23557,10/28/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006488400021  ,D25+CARE                                                    ,23557,10/28/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006488400022  ,D25+CARE                                                    ,23557,10/28/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006488400023  ,D25+CARE                                                    ,23557,10/28/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006488400024  ,D25+CARE                                                    ,23557,10/28/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006488400025  ,D25+CARE                                                    ,23557,10/28/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006488400026  ,D25+CARE                                                    ,23557,10/28/2020,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006156100001  ,MITS. FUSO CANTER FE85 CS#:H0A757 PL#:GAT-6806              ,16300,10/28/2020,VEHICLE                                           ,MFI-PIGGERY                   ,PIGGERY-LOGISTICS                                 
0079-0006523700001  ,NANOSTATION UBIQUITI M5                                     ,5932 ,11/11/2020,NETWORK SWITCH                                    ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006523700002  ,NANOSTATION UBIQUITI M5                                     ,5932 ,11/11/2020,NETWORK SWITCH                                    ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
