barcode,desc,acost,adate,cat_type,locname,dept,status
0084-0005538800169  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800170  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800171  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800172  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800173  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800174  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800175  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800176  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800177  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800178  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800179  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800180  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800181  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800182  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800183  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800184  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800185  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800186  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800187  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800188  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800189  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800190  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800191  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800192  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800193  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800194  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800195  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800196  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800197  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800198  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800199  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005538800200  ,475836 FOUNDATION SEALANT-10FT ROLLS                        ,      2359.59,05/17/2023,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005804700001  ,48FT STIFFENER FLASHING KIT (9-27060)                       ,     23799.94,01/26/2020,IMPROVEMENTS                                      ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005804700002  ,48FT STIFFENER FLASHING KIT (9-27060)                       ,     23799.94,01/26/2020,IMPROVEMENTS                                      ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005804700003  ,48FT STIFFENER FLASHING KIT (9-27060)                       ,     23799.94,01/26/2020,IMPROVEMENTS                                      ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005804700004  ,48FT STIFFENER FLASHING KIT (9-27060)                       ,     23799.94,01/26/2020,IMPROVEMENTS                                      ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005804700005  ,48FT STIFFENER FLASHING KIT (9-27060)                       ,     23799.94,01/26/2020,IMPROVEMENTS                                      ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005804700006  ,48FT STIFFENER FLASHING KIT (9-27060)                       ,     23799.94,01/26/2020,IMPROVEMENTS                                      ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005804700007  ,48FT STIFFENER FLASHING KIT (9-27060)                       ,     23799.94,01/26/2020,IMPROVEMENTS                                      ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005804700008  ,48FT STIFFENER FLASHING KIT (9-27060)                       ,     23799.94,01/26/2020,IMPROVEMENTS                                      ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005804700009  ,48FT STIFFENER FLASHING KIT (9-27060)                       ,     23799.94,01/26/2020,IMPROVEMENTS                                      ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005804700010  ,48FT STIFFENER FLASHING KIT (9-27060)                       ,     23799.94,01/26/2020,IMPROVEMENTS                                      ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005804700011  ,48FT STIFFENER FLASHING KIT (9-27060)                       ,     23799.94,01/26/2020,IMPROVEMENTS                                      ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005804700012  ,48FT STIFFENER FLASHING KIT (9-27060)                       ,     23799.94,01/26/2020,IMPROVEMENTS                                      ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005804700013  ,48FT STIFFENER FLASHING KIT (9-27060)                       ,     23799.94,01/26/2020,IMPROVEMENTS                                      ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005804700014  ,48FT STIFFENER FLASHING KIT (9-27060)                       ,     23799.94,01/26/2020,IMPROVEMENTS                                      ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005804700015  ,48FT STIFFENER FLASHING KIT (9-27060)                       ,     23799.94,01/26/2020,IMPROVEMENTS                                      ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005804700016  ,48FT STIFFENER FLASHING KIT (9-27060)                       ,     23799.94,01/26/2020,IMPROVEMENTS                                      ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005804700017  ,48FT STIFFENER FLASHING KIT (9-27060)                       ,     23799.94,01/26/2020,IMPROVEMENTS                                      ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005804700018  ,48FT STIFFENER FLASHING KIT (9-27060)                       ,     23799.94,01/26/2020,IMPROVEMENTS                                      ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005715400001  ,BIOMASS TYPE GRAIN                                          ,   3099076.29,04/30/2020,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005715400002  ,BIOMASS TYPE GRAIN                                          ,   3099076.29,04/30/2020,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005715400003  ,BIOMASS TYPE GRAIN                                          ,   3099076.29,04/30/2020,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005715400004  ,BIOMASS TYPE GRAIN                                          ,   3099076.29,04/30/2020,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005715400005  ,BIOMASS TYPE GRAIN                                          ,   3099076.29,04/30/2020,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005715400006  ,BIOMASS TYPE GRAIN                                          ,   3099076.29,04/30/2020,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005715400007  ,BIOMASS TYPE GRAIN                                          ,   3099076.29,04/30/2020,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005715400008  ,BIOMASS TYPE GRAIN                                          ,   3099076.29,04/30/2020,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005716400001  ,MAINTENANCE PLATFORM FOR ELEVATOR (02-4) 12-3-4             ,    236368.55,04/30/2020,ELEVATOR                                          ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005716800001  ,MAINTENANCE PLATFORM FOR ELEVATOR (02-4) 2-4                ,    236368.55,04/30/2020,ELEVATOR                                          ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005716800002  ,MAINTENANCE PLATFORM FOR ELEVATOR (02-4) 2-4                ,    236368.55,04/30/2020,ELEVATOR                                          ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005716900001  ,PRE CLEANER-LEFT MACHINE                                    ,   1234462.58,04/30/2020,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005716900002  ,PRE CLEANER-LEFT MACHINE                                    ,   1234462.58,04/30/2020,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005717000001  ,BUFFER TANK                                                 ,    120535.58,04/30/2020,TANK                                              ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005717000002  ,BUFFER TANK                                                 ,    120535.58,04/30/2020,TANK                                              ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005717100001  ,STAND FOR SPC-50 PRE-CLEANER 03-2 3-2                       ,    166819.27,04/30/2020,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005717100002  ,STAND FOR SPC-50 PRE-CLEANER 03-2 3-2                       ,    166819.27,04/30/2020,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005717100003  ,STAND FOR SPC-50 PRE-CLEANER 03-2 3-2                       ,    166819.27,04/30/2020,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005717100004  ,STAND FOR SPC-50 PRE-CLEANER 03-2 3-2                       ,    166819.27,04/30/2020,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005717500001  ,IMPURITY DISCHARGE HOPPER                                   ,      6930.18,04/30/2020,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005717500002  ,IMPURITY DISCHARGE HOPPER                                   ,      6930.18,04/30/2020,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005717500003  ,IMPURITY DISCHARGE HOPPER                                   ,      6930.18,04/30/2020,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005717500004  ,IMPURITY DISCHARGE HOPPER                                   ,      6930.18,04/30/2020,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005717500005  ,IMPURITY DISCHARGE HOPPER                                   ,      6930.18,04/30/2020,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005717500006  ,IMPURITY DISCHARGE HOPPER                                   ,      6930.18,04/30/2020,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005717500007  ,IMPURITY DISCHARGE HOPPER                                   ,      6930.18,04/30/2020,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005717500008  ,IMPURITY DISCHARGE HOPPER                                   ,      6930.18,04/30/2020,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005717600001  ,MAINTENANCE PLATFORM PROTECTION FRAME (03-7) 3-7            ,    187659.30,04/30/2020,FRAME                                             ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005717600002  ,MAINTENANCE PLATFORM PROTECTION FRAME (03-7) 3-7            ,    187659.30,04/30/2020,FRAME                                             ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005717600003  ,MAINTENANCE PLATFORM PROTECTION FRAME (03-7) 3-7            ,    187659.30,04/30/2020,FRAME                                             ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005717600004  ,MAINTENANCE PLATFORM PROTECTION FRAME (03-7) 3-7            ,    187659.30,04/30/2020,FRAME                                             ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005717800001  ,HOPPER SE-50 (02-1-50) 8A-1                                 ,     13909.86,04/30/2020,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005717800002  ,HOPPER SE-50 (02-1-50) 8A-1                                 ,     13909.86,04/30/2020,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005718100001  ,MAINTENANCE PLATFORM FOR ELEVATOR (02-4) 8A-4               ,    236368.55,04/30/2020,ELEVATOR                                          ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005718100002  ,MAINTENANCE PLATFORM FOR ELEVATOR (02-4) 8A-4               ,    236368.55,04/30/2020,ELEVATOR                                          ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005721400001  ,PRE CLEANER-RIGHT MACHINE                                   ,   1234462.58,04/30/2020,MACHINE TOOLS                                     ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005721400002  ,PRE CLEANER-RIGHT MACHINE                                   ,   1234462.58,04/30/2020,MACHINE TOOLS                                     ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005723000001  ,HUSK TANK                                                   ,    207905.32,04/30/2020,TANK                                              ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005723000002  ,HUSK TANK                                                   ,    207905.32,04/30/2020,TANK                                              ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005723000003  ,HUSK TANK                                                   ,    207905.32,04/30/2020,TANK                                              ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005723300001  ,SB-130 HUSK FURNACE W/ JOINT PIPE (W05830900+CW864          ,   7902530.68,04/30/2020,PIPE                                              ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005723600001  ,SB-130 HUSK FURNACE W/ JOINT PIPE (W05830900+W0583          ,   7860504.11,04/30/2020,PIPE                                              ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005723700001  ,SB-130 HUSK FURNACE W/ JOINT PIPE (W05830900+W0583          ,   7834862.45,04/30/2020,PIPE                                              ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005724600001  ,ASH TANK FOR SB-130 (18-0-SB130) (18)                       ,    259881.65,04/30/2020,TANK                                              ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005724600002  ,ASH TANK FOR SB-130 (18-0-SB130) (18)                       ,    259881.65,04/30/2020,TANK                                              ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005724600003  ,ASH TANK FOR SB-130 (18-0-SB130) (18)                       ,    259881.65,04/30/2020,TANK                                              ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005725700001  ,HOPPER SE-50 (02-1-50) 20A-1                                ,     13909.86,04/30/2020,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005726000001  ,MAINTENANCE FLATFORM FOR ELEVATOR (02-4) 20A-4              ,    236368.55,04/30/2020,PLATFORM                                          ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005726200001  ,HOPPER SE-50 (02-1-50) 20B-1                                ,     13909.86,04/30/2020,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005726200002  ,HOPPER SE-50 (02-1-50) 20B-1                                ,     13909.86,04/30/2020,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005726500001  ,MAINTENANCE PLATFORM FOR ELEVATOR (02-4) 20B-4              ,    236368.55,04/30/2020,PLATFORM                                          ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005726500002  ,MAINTENANCE PLATFORM FOR ELEVATOR (02-4) 20B-4              ,    236368.55,04/30/2020,PLATFORM                                          ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005727300001  ,MAINTENACE PASSAGE (24-0-CA93151L) (24)                     ,   1439001.82,04/30/2020,OTHERS                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0008630000001  ,2TB SEAGATE STKY2000400 ONE TOUCH SLIM                      ,      4550.00,05/25/2023,HARD DISK                                         ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0008594800001  ,ACER 23.8"" LED KA242Y BI LED MONITOR                        ,      6106.15,05/25/2023,MONITOR                                           ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0008594800002  ,ACER 23.8"" LED KA242Y BI LED MONITOR                        ,      6106.15,05/25/2023,MONITOR                                           ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0009005100001  ,CPU SET-I7                                                  ,     33562.00,05/25/2023,CPU                                               ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0009005100002  ,CPU SET-I7                                                  ,     33562.00,05/25/2023,CPU                                               ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0008-0009000500003  ,DRAWER                                                      ,     15290.73,06/27/2023,DRAWERS                                           ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FA_TRAN             
0008-0009000500004  ,DRAWER                                                      ,     15290.73,06/27/2023,DRAWERS                                           ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FA_TRAN             
0008-0009000500005  ,DRAWER                                                      ,     15290.73,06/27/2023,DRAWERS                                           ,ASC TUBIGON                   ,ASCTU-HOME & FASHION                              ,FA_TRAN             
0084-0005498900001  ,AIRCON HANABISHI 1HP WINDOW TYPE                            ,     16199.00,08/15/2023,AIRCON                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0008484500003  ,HANABISHI AIRCON 2HP#HWTAC-20S                              ,     29999.00,08/15/2023,AIRCON                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0009125300001  ,WATER PUMP 3/4HP                                            ,     10499.75,07/08/2023,PUMP                                              ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0008-0009000400022  ,LOCKER                                                      ,     13677.72,06/27/2023,LOCKER                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FA_TRAN             
0008-0009000400023  ,LOCKER                                                      ,     13677.72,06/27/2023,LOCKER                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FA_TRAN             
0008-0009000400024  ,LOCKER                                                      ,     13677.72,06/27/2023,LOCKER                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FA_TRAN             
0008-0009000400025  ,LOCKER                                                      ,     13677.72,06/27/2023,LOCKER                                            ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FA_TRAN             
0084-0005494900001  ,WALL MOUNTED DATA CABINET 2.5FT                             ,      6038.66,09/07/2023,CABINET                                           ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005494900002  ,WALL MOUNTED DATA CABINET 2.5FT                             ,      6038.66,09/07/2023,CABINET                                           ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005494900003  ,WALL MOUNTED DATA CABINET 2.5FT                             ,      6038.66,09/07/2023,CABINET                                           ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0005494900004  ,WALL MOUNTED DATA CABINET 2.5FT                             ,      6038.66,09/07/2023,CABINET                                           ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0008678200001  ,NVR 16 CHANNELS (2 SLOTS FOR HDD)                           ,      5902.00,09/07/2023,OFFICE SUPPLIES                                   ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0008678200002  ,NVR 16 CHANNELS (2 SLOTS FOR HDD)                           ,      5902.00,09/07/2023,OFFICE SUPPLIES                                   ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0008678200003  ,NVR 16 CHANNELS (2 SLOTS FOR HDD)                           ,      5902.00,09/07/2023,OFFICE SUPPLIES                                   ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0008764000001  ,CAT 6 UTP CABLE 4 PAIRS (PANDUIT)                           ,      5768.51,09/07/2023,SUPPLIES                                          ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0008764000002  ,CAT 6 UTP CABLE 4 PAIRS (PANDUIT)                           ,      5768.51,09/07/2023,SUPPLIES                                          ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0008764000003  ,CAT 6 UTP CABLE 4 PAIRS (PANDUIT)                           ,      5768.51,09/07/2023,SUPPLIES                                          ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0008764000004  ,CAT 6 UTP CABLE 4 PAIRS (PANDUIT)                           ,      5768.51,09/07/2023,SUPPLIES                                          ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0008764000005  ,CAT 6 UTP CABLE 4 PAIRS (PANDUIT)                           ,      5768.51,09/07/2023,SUPPLIES                                          ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0008764000006  ,CAT 6 UTP CABLE 4 PAIRS (PANDUIT)                           ,      5768.51,09/07/2023,SUPPLIES                                          ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0008764000007  ,CAT 6 UTP CABLE 4 PAIRS (PANDUIT)                           ,      5768.51,09/07/2023,SUPPLIES                                          ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0008764000008  ,CAT 6 UTP CABLE 4 PAIRS (PANDUIT)                           ,      5768.51,09/07/2023,SUPPLIES                                          ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0008764000009  ,CAT 6 UTP CABLE 4 PAIRS (PANDUIT)                           ,      5768.51,09/07/2023,SUPPLIES                                          ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0008764000010  ,CAT 6 UTP CABLE 4 PAIRS (PANDUIT)                           ,      5768.51,09/07/2023,SUPPLIES                                          ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0008764000011  ,CAT 6 UTP CABLE 4 PAIRS (PANDUIT)                           ,      5768.51,09/07/2023,SUPPLIES                                          ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0008764000012  ,CAT 6 UTP CABLE 4 PAIRS (PANDUIT)                           ,      5768.51,09/07/2023,SUPPLIES                                          ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0008764000013  ,CAT 6 UTP CABLE 4 PAIRS (PANDUIT)                           ,      5768.51,09/07/2023,SUPPLIES                                          ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
0084-0008764000014  ,CAT 6 UTP CABLE 4 PAIRS (PANDUIT)                           ,      5768.51,09/07/2023,SUPPLIES                                          ,RICEMILL 2                    ,RICEMILL 2-ADMIN                                  ,FAACQ               
