barcode,desc,acost,adate,cat_type,locname,dept,status
0012-0012290400018  ,DOME TYPE IP CAMERA (DS-2CD2143G2-IU(2.8MM)                 ,      3856.24,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290400019  ,DOME TYPE IP CAMERA (DS-2CD2143G2-IU(2.8MM)                 ,      3856.24,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290400020  ,DOME TYPE IP CAMERA (DS-2CD2143G2-IU(2.8MM)                 ,      3856.24,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290400021  ,DOME TYPE IP CAMERA (DS-2CD2143G2-IU(2.8MM)                 ,      3856.24,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290400022  ,DOME TYPE IP CAMERA (DS-2CD2143G2-IU(2.8MM)                 ,      3856.24,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290400023  ,DOME TYPE IP CAMERA (DS-2CD2143G2-IU(2.8MM)                 ,      3856.24,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290400024  ,DOME TYPE IP CAMERA (DS-2CD2143G2-IU(2.8MM)                 ,      3856.24,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290400025  ,DOME TYPE IP CAMERA (DS-2CD2143G2-IU(2.8MM)                 ,      3856.24,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290400026  ,DOME TYPE IP CAMERA (DS-2CD2143G2-IU(2.8MM)                 ,      3856.24,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290400027  ,DOME TYPE IP CAMERA (DS-2CD2143G2-IU(2.8MM)                 ,      3856.24,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290400028  ,DOME TYPE IP CAMERA (DS-2CD2143G2-IU(2.8MM)                 ,      3856.24,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290400029  ,DOME TYPE IP CAMERA (DS-2CD2143G2-IU(2.8MM)                 ,      3856.24,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290400030  ,DOME TYPE IP CAMERA (DS-2CD2143G2-IU(2.8MM)                 ,      3856.24,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290400031  ,DOME TYPE IP CAMERA (DS-2CD2143G2-IU(2.8MM)                 ,      3856.24,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290400032  ,DOME TYPE IP CAMERA (DS-2CD2143G2-IU(2.8MM)                 ,      3856.24,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290400033  ,DOME TYPE IP CAMERA (DS-2CD2143G2-IU(2.8MM)                 ,      3856.24,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290400034  ,DOME TYPE IP CAMERA (DS-2CD2143G2-IU(2.8MM)                 ,      3856.24,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290400035  ,DOME TYPE IP CAMERA (DS-2CD2143G2-IU(2.8MM)                 ,      3856.24,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290400036  ,DOME TYPE IP CAMERA (DS-2CD2143G2-IU(2.8MM)                 ,      3856.24,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290400037  ,DOME TYPE IP CAMERA (DS-2CD2143G2-IU(2.8MM)                 ,      3856.24,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290400038  ,DOME TYPE IP CAMERA (DS-2CD2143G2-IU(2.8MM)                 ,      3856.24,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290400039  ,DOME TYPE IP CAMERA (DS-2CD2143G2-IU(2.8MM)                 ,      3856.24,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290600001  ,BULLET TYPE IP CAMERA (DS-2CD2047G2-LU(2.8MM)               ,      5666.20,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290600002  ,BULLET TYPE IP CAMERA (DS-2CD2047G2-LU(2.8MM)               ,      5666.20,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290600003  ,BULLET TYPE IP CAMERA (DS-2CD2047G2-LU(2.8MM)               ,      5666.20,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290600004  ,BULLET TYPE IP CAMERA (DS-2CD2047G2-LU(2.8MM)               ,      5666.20,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290600005  ,BULLET TYPE IP CAMERA (DS-2CD2047G2-LU(2.8MM)               ,      5666.20,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290600006  ,BULLET TYPE IP CAMERA (DS-2CD2047G2-LU(2.8MM)               ,      5666.20,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290600007  ,BULLET TYPE IP CAMERA (DS-2CD2047G2-LU(2.8MM)               ,      5666.20,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290600008  ,BULLET TYPE IP CAMERA (DS-2CD2047G2-LU(2.8MM)               ,      5666.20,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290600009  ,BULLET TYPE IP CAMERA (DS-2CD2047G2-LU(2.8MM)               ,      5666.20,09/17/2025,CAMERA                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290700001  ,NVR 32 CHANNELS (DS-7732NXI-K4)                             ,     20287.17,09/17/2025,RECORDER                                          ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290700002  ,NVR 32 CHANNELS (DS-7732NXI-K4)                             ,     20287.17,09/17/2025,RECORDER                                          ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012426400001  ,RIDGID DRAIN ""AUGER"" CLEANING MACHINE                       ,     69553.57,10/25/2025,MACHINE TOOLS                                     ,PEANUT KISSES                 ,PK-PRODUCTION                                     ,FAACQ               
0012-0012758300001  ,STAINLESS FIRE EXTINGUISHES STAND                           ,      6721.65,11/19/2025,STAND                                             ,PEANUT KISSES                 ,PK-PRODUCTION                                     ,FAACQ               
0012-0012758300002  ,STAINLESS FIRE EXTINGUISHES STAND                           ,      6721.65,11/19/2025,STAND                                             ,PEANUT KISSES                 ,PK-PRODUCTION                                     ,FAACQ               
0012-0012777400001  ,CPU SET INTEL CORE I3 NVME M.2                              ,     16651.79,11/19/2025,COMPUTER                                          ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012758400001  ,STAINLESS 7'S PACKING TABLE 1.04 X .51 X .40M               ,     10864.98,11/21/2025,TABLE                                             ,PEANUT KISSES                 ,PK-PRODUCTION                                     ,FAACQ               
0012-0012758800001  ,STAINLESS MIXING TABLE 1.2 X .60 X .62M                     ,     12620.77,11/21/2025,TABLE                                             ,PEANUT KISSES                 ,PK-PRODUCTION                                     ,FAACQ               
0012-0012424900001  ,40-DOORS CUSTOM MADE STEEL LOCKER CABINET- GRAY             ,     38839.29,12/09/2025,LOCKER                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FA_TRAN             
0012-0012424900002  ,40-DOORS CUSTOM MADE STEEL LOCKER CABINET- GRAY             ,     38839.29,12/09/2025,LOCKER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
0012-0012424900003  ,40-DOORS CUSTOM MADE STEEL LOCKER CABINET- GRAY             ,     38839.29,12/09/2025,LOCKER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
0012-0012424900004  ,40-DOORS CUSTOM MADE STEEL LOCKER CABINET- GRAY             ,     38839.29,12/09/2025,LOCKER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
0012-0009805300001  ,ACER LED20 K202QBI 19.5"" LED MONITOR (VGAHDMI)              ,      3258.93,01/30/2026,MONITOR                                           ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0000392800001  ,PRODUCTION TABLE (SS)- 0.60M X 1.50M                        ,     30649.87,03/19/2026,TABLE                                             ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0000392800002  ,PRODUCTION TABLE (SS)- 0.60M X 1.50M                        ,     30649.87,03/19/2026,TABLE                                             ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012685200001  ,PRODUCTION TABLE (SS)- 0.60M X 3.00M                        ,     52709.89,03/19/2026,TABLE                                             ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012685300001  ,PRODUCTION TABLE (SS)-0.60M X 4.50M                         ,     64363.95,03/19/2026,TABLE                                             ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012685300002  ,PRODUCTION TABLE (SS)-0.60M X 4.50M                         ,     64363.95,03/19/2026,TABLE                                             ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012685300003  ,PRODUCTION TABLE (SS)-0.60M X 4.50M                         ,     64363.95,03/19/2026,TABLE                                             ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012290300003  ,24 PORTS POE SWITCH WITH SFP PORT (DS-3E0528HP-E)           ,     16875.00,03/13/2026,SWITCH                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012431400001  ,ELECTRIC CONVECTION OVEN (SM-705E)                          ,    178571.43,03/16/2026,OVEN                                              ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0010410900002  ,CARRIER A/C FP53CAC012308 1.5 SPLIT TYPE                    ,     25625.00,03/25/2026,AIRCON                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0012758400002  ,STAINLESS 7'S PACKING TABLE 1.04 X .51 X .40M               ,     19901.07,03/09/2026,TABLE                                             ,PEANUT KISSES                 ,PK-PRODUCTION                                     ,FAACQ               
0044-0010619200240  ,CHAIR STAFF BLACK ALL BLACK NO ARMRESTS                     ,      1818.84,07/11/2025,CHAIR                                             ,PEANUT KISSES                 ,PK-ADMIN                                          ,FA_TRAN             
0012-0013163400001  ,GOULD PUMP                                                  ,     19703.12,04/24/2026,PUMP                                              ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0013300200001  ,STAINLESS PRODUCTION TABLE 1.35 X .9 X .75M                 ,     23021.09,05/06/2026,TABLE                                             ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0013260500001  ,ACER ASPIRE GO 14 AI AG14-71M-55Q4                          ,     36999.00,04/27/2026,LAPTOP                                            ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0003547700001  ,SPEAKER KONZERT                                             ,     14418.75,05/11/2026,SPEAKER                                           ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0003046000001  ,TESTO 175-T1 DATA LOGGER PN: 05721751 (NEW)                 ,     15589.29,05/20/2026,THERMOMETER                                       ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0012-0006801400001  ,TESTO 106 FOOD CORE THERMOMETER                             ,      4642.86,05/20/2026,THERMOMETER                                       ,PEANUT KISSES                 ,PK-ADMIN                                          ,FAACQ               
0022-0011217000001  ,PROPELLER FAN FOR FRESH AIR & EXHAUST FAN                   ,      4107.15,06/16/2025,FAN                                               ,PEANUT KISSES                 ,PK-PRODUCTION                                     ,FA_TRAN             
0003204000005       ,AIRCON (CARRIER)                                            ,         1.00,08/01/2014,AIRCON                                            ,CENTRAL CONSTRUCTION GROUP    ,CCG-CDC CONSTRUCTION                              ,FA_TRAN             
0044-0007455200012  ,HIK VISION CAMERA 2MP BULLET TYPE IP67                      ,      2197.45,04/07/2022,CCTV                                              ,DRESSING PLANT                ,DRESSING PLANT-ADMIN                              ,FA_TRAN             
0044-0010618700011  ,CHAIR MANAGER (WITH ARM) ALL BLACK CONVENTIONAL             ,      1818.84,07/11/2025,CHAIR                                             ,PEANUT KISSES                 ,PK-ADMIN                                          ,FA_TRAN             
