barcode,desc,acost,adate,ast_type,cat_type,est_life,locname,dept,status
FAD-0011-0007456500002   ,PRECISION FIRE EXTINGUISHER 7 KGS DRY CHEMICAL              ,      1062.50,04/12/2024,                    ,STORE SUPPLIES                                    ,         0,ASC TUBIGON                   ,ASCTU-SAFETY & SECURITY DEPARTMENT                ,FAACQ               
FAD-0011-0003718600001   ,REPLACEMENT OF ESCALATOR SPAREPARTS                         ,    803571.42,02/09/2024,BLDG. IMPVT.        ,ESCALATOR                                         ,        10,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0008-00049343000     ,IWATA EVAPORATIVE AIR COOLER                                ,     29419.64,06/05/2024,MACH. & EQPT.       ,COOLER                                            ,        10,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FA_TRAN             
FAD-0011-0010127900001   ,PREMIUM LINE DATA CANINET42 RU                              ,     66964.29,06/21/2024,OFF. EQPT.          ,NETWORK SWITCH                                    ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0008-00015469000     ,NICHIYU HAND PALLET TRUCK                                   ,     31250.00,07/22/2024,MACH. & EQPT.       ,PALLET TRUCK                                      ,         4,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FA_TRAN             
FAD-0011-0010811700001   ,GLORY BANKNOTE COUNTER (GFB-800)                            ,     49107.14,11/05/2024,STR. EQPT.          ,COUNTER                                           ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0008-00055374000     ,HANDHELD SCANNER USB ZEBRA DS2208 1D/2D                     ,      4464.29,11/04/2024,STR. EQPT.          ,SCANNER                                           ,         3,ASC TUBIGON                   ,ASCTU-INFORMATION TECHNOLOGY                      ,FA_TRAN             
FAD-0008-00081740000     ,EPSON TM-H6000V USB THERMAL PRINTER                         ,     20535.72,11/04/2024,STR. EQPT.          ,PRINTER                                           ,         3,ASC TUBIGON                   ,ASCTU-INFORMATION TECHNOLOGY                      ,FA_TRAN             
FAD-0008-00082951000     ,LED MONITOR 15""                                             ,      5803.57,11/04/2024,OFF. EQPT.          ,MONITOR                                           ,         3,ASC TUBIGON                   ,ASCTU-INFORMATION TECHNOLOGY                      ,FA_TRAN             
FAD-0008-00106329000     ,ZEBRA SP7208 VERTICAL SCANNER                               ,     11607.14,11/04/2024,OFF. EQPT.          ,SCANNER                                           ,         3,ASC TUBIGON                   ,ASCTU-HOME & FASHION                              ,FA_TRAN             
FAD-0011-0003926500001   ,TOA REMOTE MICROPHONE :RM-200M                              ,     23663.12,01/17/2025,STR. EQPT.          ,MICROPHONE                                        ,         3,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FAACQ               
FAD-0011-0008326400001   ,TF 16/2 SPEAKER CABLE                                       ,      4921.93,01/17/2025,STR. EQPT.          ,OTHERS                                            ,         3,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FAACQ               
FAD-0011-0009585300001   ,TOA POWER AMPLIFIER P2240                                   ,     30288.80,01/17/2025,STR. EQPT.          ,AMPLIFIER                                         ,         3,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FAACQ               
FAD-0011-0010246100001   ,TOA MB-36 BRACKET                                           ,      1987.70,01/17/2025,                    ,BRACKET                                           ,        10,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FAACQ               
FAD-0011-0010979600001   ,TOA VM2240 SYSTEM MANAGEMENT                                ,     53762.61,01/17/2025,STR. EQPT.          ,AMPLIFIER                                         ,         3,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FAACQ               
FAD-0011-0010980000001   ,TOA SC-630M HORN SPEAKER                                    ,      4070.06,01/17/2025,STR. EQPT.          ,SPEAKER                                           ,         3,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FAACQ               
FAD-0011-0010980000002   ,TOA SC-630M HORN SPEAKER                                    ,      4070.06,01/17/2025,STR. EQPT.          ,SPEAKER                                           ,         3,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FAACQ               
FAD-0011-0010980000003   ,TOA SC-630M HORN SPEAKER                                    ,      4070.06,01/17/2025,STR. EQPT.          ,SPEAKER                                           ,         3,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FAACQ               
FAD-0011-0010980000004   ,TOA SC-630M HORN SPEAKER                                    ,      4070.06,01/17/2025,STR. EQPT.          ,SPEAKER                                           ,         3,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FAACQ               
FAD-0011-0010980000005   ,TOA SC-630M HORN SPEAKER                                    ,      4070.06,01/17/2025,STR. EQPT.          ,SPEAKER                                           ,         3,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FAACQ               
FAD-0011-0010980000006   ,TOA SC-630M HORN SPEAKER                                    ,      4070.06,01/17/2025,STR. EQPT.          ,SPEAKER                                           ,         3,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FAACQ               
FAD-0011-0010251900001   ,24 PORTS POE SWITCH (DS-3EO528HP-E-HIKVISION)               ,     19000.00,02/04/2025,STR. EQPT.          ,SWITCH                                            ,         3,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FAACQ               
FAD-0011-0010251900002   ,24 PORTS POE SWITCH (DS-3EO528HP-E-HIKVISION)               ,     19000.00,02/04/2025,STR. EQPT.          ,SWITCH                                            ,         3,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FAACQ               
FAD-0011-0010391900001   ,4MM 4MP DOME TYPE IP CAMERA                                 ,      4500.00,02/04/2025,STR. EQPT.          ,CAMERA                                            ,         3,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FAACQ               
FAD-0011-0010391900002   ,4MM 4MP DOME TYPE IP CAMERA                                 ,      4500.00,02/04/2025,STR. EQPT.          ,CAMERA                                            ,         3,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FAACQ               
FAD-0011-0010391900003   ,4MM 4MP DOME TYPE IP CAMERA                                 ,      4500.00,02/04/2025,STR. EQPT.          ,CAMERA                                            ,         3,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FAACQ               
FAD-0011-0010391900004   ,4MM 4MP DOME TYPE IP CAMERA                                 ,      4500.00,02/04/2025,STR. EQPT.          ,CAMERA                                            ,         3,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FAACQ               
FAD-0011-0010391900005   ,4MM 4MP DOME TYPE IP CAMERA                                 ,      4500.00,02/04/2025,STR. EQPT.          ,CAMERA                                            ,         3,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FAACQ               
FAD-0011-0010391900006   ,4MM 4MP DOME TYPE IP CAMERA                                 ,      4500.00,02/04/2025,STR. EQPT.          ,CAMERA                                            ,         3,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FAACQ               
FAD-0011-0010391900007   ,4MM 4MP DOME TYPE IP CAMERA                                 ,      4500.00,02/04/2025,STR. EQPT.          ,CAMERA                                            ,         3,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FAACQ               
FAD-0011-0010392000001   ,2.8MM DOME TYPE IP CAMERA                                   ,      4500.00,02/04/2025,STR. EQPT.          ,CAMERA                                            ,         3,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FAACQ               
FAD-0011-0010392000002   ,2.8MM DOME TYPE IP CAMERA                                   ,      4500.00,02/04/2025,STR. EQPT.          ,CAMERA                                            ,         3,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FAACQ               
FAD-0011-0010392000003   ,2.8MM DOME TYPE IP CAMERA                                   ,      4500.00,02/04/2025,STR. EQPT.          ,CAMERA                                            ,         3,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FAACQ               
FAD-0011-0010392000004   ,2.8MM DOME TYPE IP CAMERA                                   ,      4500.00,02/04/2025,STR. EQPT.          ,CAMERA                                            ,         3,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FAACQ               
FAD-0011-0010392000005   ,2.8MM DOME TYPE IP CAMERA                                   ,      4500.00,02/04/2025,STR. EQPT.          ,CAMERA                                            ,         3,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FAACQ               
FAD-0011-0010392000006   ,2.8MM DOME TYPE IP CAMERA                                   ,      4500.00,02/04/2025,STR. EQPT.          ,CAMERA                                            ,         3,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FAACQ               
FAD-0011-0010392100001   ,NVR 32 CHANNELS 4K 4HDD SLOTS                               ,     14800.00,02/04/2025,STR. EQPT.          ,RECORDER                                          ,         3,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FAACQ               
FAD-0011-0010392100002   ,NVR 32 CHANNELS 4K 4HDD SLOTS                               ,     14800.00,02/04/2025,STR. EQPT.          ,RECORDER                                          ,         3,ASC TUBIGON                   ,ASCTU-FIXRITE                                     ,FAACQ               
FAD-0011-0008526900001   ,CCTV CENTRALIZED POWER SUPPLY 12V18CH  20AMP                ,      1850.00,03/18/2025,STR. EQPT.          ,CCTV                                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0009242000001   ,UPS BATTERY 12V-9AH                                         ,      1650.00,03/18/2025,                    ,SUPPLIES                                          ,         0,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0009242000002   ,UPS BATTERY 12V-9AH                                         ,      1650.00,03/18/2025,                    ,SUPPLIES                                          ,         0,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0009242000003   ,UPS BATTERY 12V-9AH                                         ,      1650.00,03/18/2025,                    ,SUPPLIES                                          ,         0,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0009242000004   ,UPS BATTERY 12V-9AH                                         ,      1650.00,03/18/2025,                    ,SUPPLIES                                          ,         0,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0009242000005   ,UPS BATTERY 12V-9AH                                         ,      1650.00,03/18/2025,                    ,SUPPLIES                                          ,         0,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0009242000006   ,UPS BATTERY 12V-9AH                                         ,      1650.00,03/18/2025,                    ,SUPPLIES                                          ,         0,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0009242000007   ,UPS BATTERY 12V-9AH                                         ,      1650.00,03/18/2025,                    ,SUPPLIES                                          ,         0,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0009242000008   ,UPS BATTERY 12V-9AH                                         ,      1650.00,03/18/2025,                    ,SUPPLIES                                          ,         0,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0009242000009   ,UPS BATTERY 12V-9AH                                         ,      1650.00,03/18/2025,                    ,SUPPLIES                                          ,         0,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0009242000010   ,UPS BATTERY 12V-9AH                                         ,      1650.00,03/18/2025,                    ,SUPPLIES                                          ,         0,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0009242000011   ,UPS BATTERY 12V-9AH                                         ,      1650.00,03/18/2025,                    ,SUPPLIES                                          ,         0,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0009242000012   ,UPS BATTERY 12V-9AH                                         ,      1650.00,03/18/2025,                    ,SUPPLIES                                          ,         0,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0009242000013   ,UPS BATTERY 12V-9AH                                         ,      1650.00,03/18/2025,                    ,SUPPLIES                                          ,         0,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0009242000014   ,UPS BATTERY 12V-9AH                                         ,      1650.00,03/18/2025,                    ,SUPPLIES                                          ,         0,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0009242000015   ,UPS BATTERY 12V-9AH                                         ,      1650.00,03/18/2025,                    ,SUPPLIES                                          ,         0,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0009242000016   ,UPS BATTERY 12V-9AH                                         ,      1650.00,03/18/2025,                    ,SUPPLIES                                          ,         0,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300001   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300002   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300003   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300004   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300005   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300006   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300007   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300008   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300009   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300010   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300011   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300012   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300013   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300014   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300015   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300016   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300017   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300018   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300019   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300020   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300021   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300022   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300023   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300024   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300025   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300026   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300027   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300028   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300029   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300030   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300031   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300032   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300033   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300034   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300035   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300036   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300037   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300038   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300039   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291300040   ,LED SURFACE ROUND DOWNLIGHT 60W                             ,      3589.29,04/24/2025,FUR. & FIXT.        ,LIGHTING ACCESSORIES                              ,         3,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291500001   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,      4553.57,04/24/2025,FUR. & FIXT.        ,LIGHTING FIXTURES                                 ,         4,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291500002   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,      4553.57,04/24/2025,FUR. & FIXT.        ,LIGHTING FIXTURES                                 ,         4,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291500003   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,      4553.57,04/24/2025,FUR. & FIXT.        ,LIGHTING FIXTURES                                 ,         4,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291500004   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,      4553.57,04/24/2025,FUR. & FIXT.        ,LIGHTING FIXTURES                                 ,         4,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291500005   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,      4553.57,04/24/2025,FUR. & FIXT.        ,LIGHTING FIXTURES                                 ,         4,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
FAD-0011-0011291500006   ,LINEAR HIGHBAY SURFACE MOUNTED 120W                         ,      4553.57,04/24/2025,FUR. & FIXT.        ,LIGHTING FIXTURES                                 ,         4,ASC TUBIGON                   ,ASCTU-ADMIN                                       ,FAACQ               
