barcode,desc,acost,adate,ast_type,cat_type,est_life,locname,dept,status
FAD-0026-0010183000002   ,OPPO A38                                                    ,      6249.11,05/26/2026,STR. EQPT.          ,CELLPHONE                                         ,         3,HEAD OFFICE                             ,HO-INFORMATION TECHNOLOGY                         ,FAACQ               
FAD-0026-0000700100001   ,STEEL CABINET 5 DRAWER VERTICAL HERMACO                     ,      9732.14,06/27/2024,FUR. & FIXT.        ,CABINET                                           ,        10,HEAD OFFICE                             ,HO-FINANCE DEPARTMENT                             ,FAACQ               
FAD-0026-0000700100002   ,STEEL CABINET 5 DRAWER VERTICAL HERMACO                     ,      9732.14,06/27/2024,FUR. & FIXT.        ,CABINET                                           ,        10,HEAD OFFICE                             ,HO-FINANCE DEPARTMENT                             ,FAACQ               
FAD-0026-0000700100003   ,STEEL CABINET 5 DRAWER VERTICAL HERMACO                     ,      9732.14,06/27/2024,FUR. & FIXT.        ,CABINET                                           ,        10,HEAD OFFICE                             ,HO-FINANCE DEPARTMENT                             ,FAACQ               
FAD-0028-0007165300001   ,TOYOTA INNOVA ZENIX CS#:LI381A PL#:GNW-1421                 ,   1748214.00,06/28/2024,TRNS. EQPT.         ,VEHICLE                                           ,        10,CENTRAL DISTRIBUTION CENTER             ,CDC-RETAIL 1 GROCERY                              ,FAACQ               
FAD-0026-0009879800001   ,TOYOTA HIACE GRANDIA TOURER CS#:LJ019A PL#:GBE-8091         ,   2227678.57,06/28/2024,TRNS. EQPT.         ,VEHICLE                                           ,        10,HEAD OFFICE                             ,HO-ADMIN                                          ,FAACQ               
FAD-0026-0008858500001   ,141032 CARRIER A/C WCARZ010EC/EC 1 1HP                      ,     14721.43,07/10/2024,MACH. & EQPT.       ,AIRCON                                            ,         5,HEAD OFFICE                             ,HO-CEBU OFFICE EXTENSION                          ,FAACQ               
FAD-0026-0008858500002   ,141032 CARRIER A/C WCARZ010EC/EC 1 1HP                      ,     14721.43,07/10/2024,MACH. & EQPT.       ,AIRCON                                            ,         5,HEAD OFFICE                             ,HO-CEBU OFFICE EXTENSION                          ,FAACQ               
FAD-0026-0010197000001   ,TPLINK SG1008MP 8PORT GIGABIT                               ,      5348.22,07/11/2024,OFF. EQPT.          ,SWITCH                                            ,         3,HEAD OFFICE                             ,HO-FS PROCESS AUDIT DEPARTMENT                    ,FAACQ               
FAD-0026-0010197200001   ,TPLINK ARCHER AX53 AX3000 WIFI-6 DUAL BAND GIGABIT          ,      2848.21,07/11/2024,OFF. EQPT.          ,ROUTER                                            ,         5,HEAD OFFICE                             ,HO-FS PROCESS AUDIT DEPARTMENT                    ,FAACQ               
FAD-0026-0009880200001   ,XIAOMI PAD 6                                                ,     19641.96,07/12/2024,OFF. EQPT.          ,TABLET                                            ,         2,HEAD OFFICE                             ,HO-INFORMATION TECHNOLOGY                         ,FAACQ               
FAD-0026-0004288200001   ,FUJIDENZO REF RBT 35SL 3.5CF                                ,      8035.71,07/25/2024,MACH. & EQPT.       ,REFRIGERATOR                                      ,         3,HEAD OFFICE                             ,HO-ADMIN                                          ,FAACQ               
FAD-0026-0009404700001   ,FUJIDENZO H&C DISP FWD 1524W                                ,      6607.14,07/25/2024,STR. EQPT.          ,DISPENSER                                         ,         3,HEAD OFFICE                             ,HO-ADMIN                                          ,FAACQ               
FAD-0026-0010241900001   ,TV SAMSUNG UHD UA43DU7000GXXP                               ,     19553.57,07/25/2024,OFF. EQPT.          ,TV                                                ,         3,HEAD OFFICE                             ,HO-ADMIN                                          ,FAACQ               
FAD-0026-0010242000001   ,CARRIER A/C WCARH009EEVC2 1 HP                              ,     22321.43,07/25/2024,MACH. & EQPT.       ,AIRCON                                            ,         5,HEAD OFFICE                             ,HO-ADMIN                                          ,FAACQ               
FAD-0024-0010204400001   ,REDMI A3 4+128   FOREST  GREEN                              ,      3570.54,07/26/2024,OFF. EQPT.          ,CELLPHONE                                         ,         3,WHOLESALE DISTRIBUTION GROUP            ,WDG-JAGNA WAREHOUSE (LOOC)                        ,FAACQ               
FAD-0026-0000209700001   ,PRESSURE WASHER PUMP                                        ,      3571.43,07/31/2024,MACH. & EQPT.       ,PRESSURE WASHER                                   ,         2,HEAD OFFICE                             ,HO-ENGINEERING                                    ,FAACQ               
FAD-0026-0000209700002   ,PRESSURE WASHER PUMP                                        ,      3571.43,07/31/2024,MACH. & EQPT.       ,PRESSURE WASHER                                   ,         2,HEAD OFFICE                             ,HO-ENGINEERING                                    ,FAACQ               
FAD-0026-0008910100002   ,24 PORTS POE SWITCH (RG-S2915-24GT4MS-P-L)                  ,     25000.00,07/31/2024,OFF. EQPT.          ,ELECTRICAL PARTS                                  ,         3,HEAD OFFICE                             ,HO-ADMIN                                          ,FAACQ               
FAD-0026-0008910100003   ,24 PORTS POE SWITCH (RG-S2915-24GT4MS-P-L)                  ,     25000.00,07/31/2024,OFF. EQPT.          ,ELECTRICAL PARTS                                  ,         3,HEAD OFFICE                             ,HO-ADMIN                                          ,FAACQ               
FAD-0026-0009855900002   ,TOYOTA LAND CRUISER PRADO CS#:OK323A PL#:GBF-1606           ,   4299107.14,08/01/2024,TRNS. EQPT.         ,VEHICLE                                           ,        10,HEAD OFFICE                             ,HO-ADMIN                                          ,FAACQ               
FAD-0026-0010196100001   ,VERTICAL PDU 12 PORTS                                       ,     11607.14,08/06/2024,OFF. EQPT.          ,OTHERS                                            ,         3,HEAD OFFICE                             ,HO-ADMIN                                          ,FAACQ               
FAD-0026-0010196100002   ,VERTICAL PDU 12 PORTS                                       ,     11607.14,08/06/2024,OFF. EQPT.          ,OTHERS                                            ,         3,HEAD OFFICE                             ,HO-ADMIN                                          ,FAACQ               
FAD-0026-0010196100003   ,VERTICAL PDU 12 PORTS                                       ,     11607.14,08/06/2024,OFF. EQPT.          ,OTHERS                                            ,         3,HEAD OFFICE                             ,HO-ADMIN                                          ,FAACQ               
FAD-0026-0010196100004   ,VERTICAL PDU 12 PORTS                                       ,     11607.14,08/06/2024,OFF. EQPT.          ,OTHERS                                            ,         3,HEAD OFFICE                             ,HO-ADMIN                                          ,FAACQ               
FAD-0026-0010196100005   ,VERTICAL PDU 12 PORTS                                       ,     11607.14,08/06/2024,OFF. EQPT.          ,OTHERS                                            ,         3,HEAD OFFICE                             ,HO-ADMIN                                          ,FAACQ               
FAD-0026-0010196100006   ,VERTICAL PDU 12 PORTS                                       ,     11607.14,08/06/2024,OFF. EQPT.          ,OTHERS                                            ,         3,HEAD OFFICE                             ,HO-ADMIN                                          ,FAACQ               
FAD-0026-0010196100007   ,VERTICAL PDU 12 PORTS                                       ,     11607.14,08/06/2024,OFF. EQPT.          ,OTHERS                                            ,         3,HEAD OFFICE                             ,HO-ADMIN                                          ,FAACQ               
FAD-0026-0010196100008   ,VERTICAL PDU 12 PORTS                                       ,     11607.14,08/06/2024,OFF. EQPT.          ,OTHERS                                            ,         3,HEAD OFFICE                             ,HO-ADMIN                                          ,FAACQ               
FAD-0026-0010196100009   ,VERTICAL PDU 12 PORTS                                       ,     11607.14,08/06/2024,OFF. EQPT.          ,OTHERS                                            ,         3,HEAD OFFICE                             ,HO-ADMIN                                          ,FAACQ               
FAD-0026-0010196100010   ,VERTICAL PDU 12 PORTS                                       ,     11607.14,08/06/2024,OFF. EQPT.          ,OTHERS                                            ,         3,HEAD OFFICE                             ,HO-ADMIN                                          ,FAACQ               
FAD-0026-0010196100011   ,VERTICAL PDU 12 PORTS                                       ,     11607.14,08/06/2024,OFF. EQPT.          ,OTHERS                                            ,         3,HEAD OFFICE                             ,HO-ADMIN                                          ,FAACQ               
FAD-0026-0010196100012   ,VERTICAL PDU 12 PORTS                                       ,     11607.14,08/06/2024,OFF. EQPT.          ,OTHERS                                            ,         3,HEAD OFFICE                             ,HO-ADMIN                                          ,FAACQ               
FAD-0026-0004542300001   ,CISCO IP PHONE 7821                                         ,      9241.07,08/12/2024,OFF. EQPT.          ,TELEPHONE                                         ,         3,CENTRAL DISTRIBUTION CENTER             ,CDC-RETAIL 1 GROCERY                              ,FA_TRAN             
FAD-0026-0004542300002   ,CISCO IP PHONE 7821                                         ,      9241.07,08/12/2024,OFF. EQPT.          ,TELEPHONE                                         ,         3,ASC MAIN                                ,ASCM-CUSTOMER SERVICE                             ,FA_TRAN             
FAD-0026-0004542300003   ,CISCO IP PHONE 7821                                         ,      9241.07,08/12/2024,OFF. EQPT.          ,TELEPHONE                                         ,         3,MFI-ORTIGAS FARM                        ,MFI-ORTIGAS FARM ADMIN                            ,FA_TRAN             
FAD-0026-0004542300004   ,CISCO IP PHONE 7821                                         ,      9241.07,08/12/2024,OFF. EQPT.          ,TELEPHONE                                         ,         3,MFI-MARIBOJOC FARM                      ,MFI-MARIBOJOC ADMIN                               ,FA_TRAN             
FAD-0026-0004542300005   ,CISCO IP PHONE 7821                                         ,      9241.07,08/12/2024,OFF. EQPT.          ,TELEPHONE                                         ,         3,COLONNADE MOHON                         ,TALISAY MOHON-ADMIN                               ,FA_TRAN             
FAD-0026-0004542300006   ,CISCO IP PHONE 7821                                         ,      9241.07,08/12/2024,OFF. EQPT.          ,TELEPHONE                                         ,         3,CENTRAL DISTRIBUTION CENTER             ,CDC-RETAIL 1 GROCERY                              ,FA_TRAN             
FAD-0026-0004542300007   ,CISCO IP PHONE 7821                                         ,      9241.07,08/12/2024,OFF. EQPT.          ,TELEPHONE                                         ,         3,HEAD OFFICE                             ,HO-INFORMATION TECHNOLOGY                         ,FAACQ               
FAD-0026-0004542300008   ,CISCO IP PHONE 7821                                         ,      9241.07,08/12/2024,OFF. EQPT.          ,TELEPHONE                                         ,         3,ASC TALIBON                             ,ASCT-CUSTOMER FINANCIAL SERVICES                  ,FA_TRAN             
FAD-0026-0004542300009   ,CISCO IP PHONE 7821                                         ,      9241.07,08/12/2024,OFF. EQPT.          ,TELEPHONE                                         ,         3,HEAD OFFICE                             ,HO-INFORMATION TECHNOLOGY                         ,FAACQ               
FAD-0026-0004542300010   ,CISCO IP PHONE 7821                                         ,      9241.07,08/12/2024,OFF. EQPT.          ,TELEPHONE                                         ,         3,HEAD OFFICE                             ,HO-INFORMATION TECHNOLOGY                         ,FAACQ               
FAD-0026-0008910100004   ,24 PORTS POE SWITCH (RG-S2915-24GT4MS-P-L)                  ,     26696.43,08/20/2024,OFF. EQPT.          ,ELECTRICAL PARTS                                  ,         3,HEAD OFFICE                             ,HO-INFORMATION TECHNOLOGY                         ,FAACQ               
FAD-0026-0009781500001   ,RUIJIE RG-S2915-24GT4MS-L                                   ,     15178.57,08/20/2024,OFF. EQPT.          ,SWITCH                                            ,         3,HEAD OFFICE                             ,HO-INFORMATION TECHNOLOGY                         ,FAACQ               
FAD-0026-0010197100001   ,MERCUSYS MR90X AX6000 DUAL BAND WIFI 6 ROUTER               ,      6250.00,08/20/2024,OFF. EQPT.          ,ROUTER                                            ,         5,HEAD OFFICE                             ,HO-ADMIN                                          ,FAACQ               
FAD-0024-0007418000001   ,MITS. FUSO FIV1P 6W CS#:H0F501 PL#:GBF-6599                 ,   2214285.71,08/21/2024,TRNS. EQPT.         ,VEHICLE                                           ,        10,WHOLESALE DISTRIBUTION GROUP            ,WDG-UBAY                                          ,FAACQ               
FAD-0024-0007418000002   ,MITS. FUSO FIV1P 6W CS#:H0F502 PL#:GBF-3469                 ,   2214285.72,08/21/2024,TRNS. EQPT.         ,VEHICLE                                           ,        10,WHOLESALE DISTRIBUTION GROUP            ,WDG-UBAY                                          ,FAACQ               
FAD-0024-0007418000003   ,MITS. FUSO FIV1P 6W CS#:H0F503 PL#:GBF-3470                 ,   2214285.71,08/21/2024,TRNS. EQPT.         ,VEHICLE                                           ,        10,WHOLESALE DISTRIBUTION GROUP            ,WDG-LOGISTICS                                     ,FAACQ               
FAD-0026-0010212300001   ,SONY UHD KD 43X75K                                          ,     21160.71,08/21/2024,STR. EQPT.          ,TV                                                ,         3,HEAD OFFICE                             ,HO-MARKETING                                      ,FAACQ               
FAD-0026-0010212300002   ,SONY UHD KD 43X75K                                          ,     21160.71,08/21/2024,STR. EQPT.          ,TV                                                ,         3,HEAD OFFICE                             ,HO-MARKETING                                      ,FAACQ               
FAD-0026-0010212300003   ,SONY UHD KD 43X75K                                          ,     21160.71,08/21/2024,STR. EQPT.          ,TV                                                ,         3,HEAD OFFICE                             ,HO-MARKETING                                      ,FAACQ               
FAD-0008-0001546900005   ,NICHIYU HAND PALLET TRUCK                                   ,     31250.00,07/22/2024,MACH. & EQPT.       ,PALLET TRUCK                                      ,         4,WHOLESALE DISTRIBUTION GROUP            ,WDG-FIXRITE WHOLESALE                             ,FA_TRAN             
FAD-0026-0010213400002   ,COASERCO TV BRACKET ASC400                                  ,      1339.29,08/21/2024,FUR. & FIXT.        ,BRACKET                                           ,         3,HEAD OFFICE                             ,HO-MARKETING                                      ,FAACQ               
FAD-0026-0010213400003   ,COASERCO TV BRACKET ASC400                                  ,      1339.29,08/21/2024,FUR. & FIXT.        ,BRACKET                                           ,         3,HEAD OFFICE                             ,HO-MARKETING                                      ,FAACQ               
FAD-0026-0009217400001   ,CARRIER STANDARD 42/38CAC OPTIMA INVERTER                   ,     32625.00,08/27/2024,MACH. & EQPT.       ,AIRCON                                            ,         5,HEAD OFFICE                             ,HO-FS PROCESS AUDIT DEPARTMENT                    ,FAACQ               
FAD-0026-0009931200001   ,CARRIER A/C FP53CAC024308 2.5                               ,     51315.18,09/03/2024,OFF. EQPT.          ,AIRCON                                            ,         5,HEAD OFFICE                             ,HO-FS PROCESS AUDIT DEPARTMENT                    ,FAACQ               
FAD-0028-0009848100001   ,BROTHER DCP-L2640DW 3IN1 MONOCHROME LASER PRINTER           ,     10669.64,09/06/2024,OFF. EQPT.          ,PRINTER                                           ,         3,CENTRAL DISTRIBUTION CENTER             ,CDC-RETAIL 1 GROCERY                              ,FAACQ               
FAD-0026-0010476700001   ,HAMMER DRILL DEWALT  DCD7781D2-B1                           ,     10356.25,09/12/2024,MACH. & EQPT.       ,DRILL                                             ,         5,HEAD OFFICE                             ,HO-ENGINEERING                                    ,FAACQ               
FAD-0026-0010476700002   ,HAMMER DRILL DEWALT  DCD7781D2-B1                           ,     10356.25,09/12/2024,MACH. & EQPT.       ,DRILL                                             ,         5,HEAD OFFICE                             ,HO-ENGINEERING                                    ,FAACQ               
FAD-0026-0010386500001   ,TOYOTA INNOVA XE CS#:RF303A PL#:GBD-8314                    ,   1191964.29,09/13/2024,TRNS. EQPT.         ,VEHICLE                                           ,        10,HEAD OFFICE                             ,HO-MANILA OFFICE EXTENSION                        ,FAACQ               
FAD-0028-0010420300001   ,CPU INTEL CORE I7 12700                                     ,     54464.29,09/13/2024,OFF. EQPT.          ,COMPUTER                                          ,         3,CENTRAL DISTRIBUTION CENTER             ,CDC-RETAIL 1 GROCERY                              ,FAACQ               
FAD-0028-0010427100001   ,AOC 27G15N 27"" FHD VA GAMING MONITOR 180HZ WLMNT            ,      7991.07,09/13/2024,OFF. EQPT.          ,MONITOR                                           ,         3,CENTRAL DISTRIBUTION CENTER             ,CDC-RETAIL 1 GROCERY                              ,FAACQ               
FAD-0026-0010338500001   ,SOPHOS XGS 126                                              ,    142857.14,09/23/2024,OFF. EQPT.          ,SOFTWARE                                          ,         3,HEAD OFFICE                             ,HO-INFORMATION TECHNOLOGY                         ,FAACQ               
FAD-0026-0009852700001   ,FLASH STORAGE 22TB                                          ,   3569190.79,09/23/2024,OFF. EQPT.          ,STORAGE                                           ,         3,HEAD OFFICE                             ,HO-INFORMATION TECHNOLOGY                         ,FAACQ               
FAD-0026-0009852900001   ,CORESWITCH                                                  ,    164418.57,09/23/2024,OFF. EQPT.          ,SWITCH                                            ,         3,HEAD OFFICE                             ,HO-INFORMATION TECHNOLOGY                         ,FAACQ               
FAD-0026-0009852900002   ,CORESWITCH                                                  ,    164418.57,09/23/2024,OFF. EQPT.          ,SWITCH                                            ,         3,HEAD OFFICE                             ,HO-INFORMATION TECHNOLOGY                         ,FAACQ               
FAD-0026-0009854500001   ,VMWARE LICENSES                                             ,      4549.05,09/23/2024,OFF. EQPT.          ,SOFTWARE                                          ,         3,HEAD OFFICE                             ,HO-INFORMATION TECHNOLOGY                         ,FAACQ               
