barcode,desc,acost,adate,ast_type,cat_type,est_life,locname,dept,status
0108-0011520900005  ,MAKITA CORDLESS HAMMER DRILL HP332DWYE W/ BATT              ,     13050.00,05/13/2025,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011520900006  ,MAKITA CORDLESS HAMMER DRILL HP332DWYE W/ BATT              ,     13050.00,05/13/2025,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0010095100001  ,MAKITA GRINDER 9556HN                                       ,      4250.00,05/30/2025,TOOLS               ,GRINDER                                           ,         7,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0010095100002  ,MAKITA GRINDER 9556HN                                       ,      4250.00,05/30/2025,TOOLS               ,GRINDER                                           ,         7,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0010095100003  ,MAKITA GRINDER 9556HN                                       ,      4250.00,05/30/2025,TOOLS               ,GRINDER                                           ,         7,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011659100001  ,MAKITA CORDLESS HAMMER DRILL  DHP485F003                    ,     14800.00,05/30/2025,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011659100002  ,MAKITA CORDLESS HAMMER DRILL  DHP485F003                    ,     14800.00,05/30/2025,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011659100003  ,MAKITA CORDLESS HAMMER DRILL  DHP485F003                    ,     14800.00,05/30/2025,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008190300004  ,MAKITA MIGHTERSAW LS1040                                    ,     20662.50,06/11/2025,TOOLS               ,TOOLS                                             ,         3,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008190300005  ,MAKITA MIGHTERSAW LS1040                                    ,     20662.50,06/11/2025,TOOLS               ,TOOLS                                             ,         3,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008190300006  ,MAKITA MIGHTERSAW LS1040                                    ,     20662.50,06/11/2025,TOOLS               ,TOOLS                                             ,         3,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011905700001  ,MAKITA ANGLE GRINDER GA7020 7""                              ,      8800.00,06/11/2025,TOOLS               ,GRINDER                                           ,         7,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
