barcode,desc,acost,adate,cat_type,locname,dept,status
0016-0004753300003  ,MITS. FUSO CANTER FE84 CS#:H0G591 PL#:GBO-8943              ,   1491071.00,07/18/2025,VEHICLE                                           ,DISTRIBUTION SALES GROUP                ,LDI-DISTRIBUTION SALES GROUP                      ,FAACQ               
0016-0004753300004  ,MITS. FUSO CANTER FE84 CS#:H0G590                           ,   1491071.00,07/18/2025,VEHICLE                                           ,DISTRIBUTION SALES GROUP                ,LDI-DISTRIBUTION SALES GROUP                      ,FAACQ               
0024-0011340200001  ,CELLPHONE SAMSUNG GALAXY A06                                ,      5724.00,07/18/2025,CELLPHONE                                         ,WHOLESALE DISTRIBUTION GROUP            ,WDG-ADMIN                                         ,FAACQ               
0024-0011340200002  ,CELLPHONE SAMSUNG GALAXY A06                                ,      5724.00,07/18/2025,CELLPHONE                                         ,WHOLESALE DISTRIBUTION GROUP            ,WDG-UBAY                                          ,FAACQ               
0024-0011340200003  ,CELLPHONE SAMSUNG GALAXY A06                                ,      5724.00,07/18/2025,CELLPHONE                                         ,WHOLESALE DISTRIBUTION GROUP            ,WDG-UBAY                                          ,FAACQ               
0028-0011954200001  ,OPPO RENO 11 F 5G                                           ,     10177.68,07/22/2025,CELLPHONE                                         ,CENTRAL DISTRIBUTION CENTER             ,CDC-RETAIL 1 GROCERY                              ,FAACQ               
0028-0011951300001  ,REALME 125G                                                 ,      8034.82,07/22/2025,CELLPHONE                                         ,CENTRAL DISTRIBUTION CENTER             ,CDC-RETAIL 1 GROCERY                              ,FAACQ               
0028-0011950400001  ,VIVO V30                                                    ,     13391.96,07/22/2025,CELLPHONE                                         ,CENTRAL DISTRIBUTION CENTER             ,CDC-RETAIL 1 GROCERY                              ,FAACQ               
0028-0011952600001  ,REALME C65                                                  ,      5356.25,07/22/2025,CELLPHONE                                         ,CENTRAL DISTRIBUTION CENTER             ,CDC-RETAIL 1 GROCERY                              ,FAACQ               
0016-0011607600005  ,HUAWEI MTBK D16 MCLF W5851 SLV                              ,     24999.11,07/22/2025,LAPTOP                                            ,DISTRIBUTION SALES GROUP                ,DSG-HORECA                                        ,FAACQ               
0016-0009927800001  ,P53566-371 HPE PROLIANT ML350 GEN11 4410Y 2.0GHZ            ,    361026.79,06/03/2024,SERVER                                            ,DISTRIBUTION SALES GROUP                ,LDI-DISTRIBUTION SALES GROUP                      ,FAACQ               
0016-0010883300010  ,MS WINDOWS 11 HOME 64BIT ENG                                ,      6785.71,11/07/2024,SOFTWARE                                          ,DISTRIBUTION SALES GROUP                ,LDI-DISTRIBUTION SALES GROUP                      ,FAACQ               
0016-0003207700158  ,PRINTER EPSON LQ-310                                        ,     13495.54,10/24/2024,PRINTER                                           ,DISTRIBUTION SALES GROUP                ,LDI-DISTRIBUTION SALES GROUP                      ,FAACQ               
0016-0000214000008  ,PUSH CART HTR1008 1                                         ,      2633.93,12/17/2024,CART                                              ,DISTRIBUTION SALES GROUP                ,LDI-DISTRIBUTION SALES GROUP                      ,FAACQ               
0016-0000214000009  ,PUSH CART HTR1008 1                                         ,      2633.93,12/17/2024,CART                                              ,DISTRIBUTION SALES GROUP                ,LDI-DISTRIBUTION SALES GROUP                      ,FAACQ               
0016-0000214000010  ,PUSH CART HTR1008 1                                         ,      2633.93,12/17/2024,CART                                              ,DISTRIBUTION SALES GROUP                ,LDI-DISTRIBUTION SALES GROUP                      ,FAACQ               
0016-0000214000011  ,PUSH CART HTR1008 1                                         ,      2633.93,12/17/2024,CART                                              ,DISTRIBUTION SALES GROUP                ,LDI-DISTRIBUTION SALES GROUP                      ,FAACQ               
0016-0000214000012  ,PUSH CART HTR1008 1                                         ,      2633.93,12/17/2024,CART                                              ,DISTRIBUTION SALES GROUP                ,LDI-DISTRIBUTION SALES GROUP                      ,FAACQ               
0016-0000214000013  ,PUSH CART HTR1008 1                                         ,      2633.93,12/17/2024,CART                                              ,DISTRIBUTION SALES GROUP                ,LDI-DISTRIBUTION SALES GROUP                      ,FAACQ               
0016-0000214000014  ,PUSH CART HTR1008 1                                         ,      2633.93,12/17/2024,CART                                              ,DISTRIBUTION SALES GROUP                ,LDI-DISTRIBUTION SALES GROUP                      ,FAACQ               
0016-0000214000015  ,PUSH CART HTR1008 1                                         ,      2633.93,12/17/2024,CART                                              ,DISTRIBUTION SALES GROUP                ,LDI-DISTRIBUTION SALES GROUP                      ,FAACQ               
0016-0000400600024  ,PUSH CART                                                   ,      2528.57,12/17/2024,CART                                              ,DISTRIBUTION SALES GROUP                ,LDI-DISTRIBUTION SALES GROUP                      ,FAACQ               
0016-0000400600025  ,PUSH CART                                                   ,      2528.57,12/17/2024,CART                                              ,DISTRIBUTION SALES GROUP                ,LDI-DISTRIBUTION SALES GROUP                      ,FAACQ               
0016-0000400600026  ,PUSH CART                                                   ,      2528.57,12/17/2024,CART                                              ,DISTRIBUTION SALES GROUP                ,LDI-DISTRIBUTION SALES GROUP                      ,FAACQ               
0016-0000400600027  ,PUSH CART                                                   ,      2504.46,02/16/2024,CART                                              ,DISTRIBUTION SALES GROUP                ,LDI-DISTRIBUTION SALES GROUP                      ,FAACQ               
0016-0007573500018  ,CPU SET I3                                                  ,     15000.00,10/24/2024,CPU                                               ,DISTRIBUTION SALES GROUP                ,LDI-DISTRIBUTION SALES GROUP                      ,FAACQ               
0026-0012167400001  ,HP LAPTOP 15-FD0414TU (B49W6PA)                             ,     29500.00,07/24/2025,LAPTOP                                            ,HEAD OFFICE                             ,HO-FINANCE DEPARTMENT                             ,FAACQ               
0026-0001605600086  ,TABLE 1100L - MAPLE                                         ,      3118.31,02/01/2011,TABLE                                             ,HEAVY EQUIPMENT                         ,HEAVY EQUIPMENT ADMIN TIPCAN                      ,FA_TRAN             
0024-0009805300045  ,ACER LED20 K202QBI 19.5"" LED MONITOR (VGAHDMI)              ,      2950.00,07/25/2025,MONITOR                                           ,WHOLESALE DISTRIBUTION GROUP            ,WDG-ADMIN                                         ,FAACQ               
0024-0011580400001  ,CPU SET I3 MICRO ATX TRENDSONIC CERES                       ,     13940.00,07/25/2025,CPU                                               ,WHOLESALE DISTRIBUTION GROUP            ,WDG-ADMIN                                         ,FAACQ               
0016-0003207700159  ,PRINTER EPSON LQ-310                                        ,     13566.96,07/30/2025,PRINTER                                           ,DISTRIBUTION SALES GROUP                ,DSG-HORECA                                        ,FAACQ               
0028-0009322400010  ,ACER K202Q BI 19.5'' WIDE LED MONITOR (VGA HDMI)            ,      2950.00,07/30/2025,MONITOR                                           ,CENTRAL DISTRIBUTION CENTER             ,CDC-RETAIL 1 GROCERY                              ,FAACQ               
0028-0010826300021  ,MS WINDOWS 11 HOME 64BIT ENG INTL 1 PK DSP OEM              ,      6650.00,07/30/2025,SOFTWARE                                          ,CENTRAL DISTRIBUTION CENTER             ,CDC-RETAIL 1 GROCERY                              ,FAACQ               
0028-0010826500030  ,MS OFFICE HOME & STUDENT 2021                               ,      5050.00,07/30/2025,SOFTWARE                                          ,CENTRAL DISTRIBUTION CENTER             ,CDC-RETAIL 1 GROCERY                              ,FAACQ               
0028-0011633400002  ,CPU SET I3                                                  ,     13790.00,07/30/2025,CPU                                               ,CENTRAL DISTRIBUTION CENTER             ,CDC-RETAIL 1 GROCERY                              ,FAACQ               
0028-0009322400011  ,ACER K202Q BI 19.5'' WIDE LED MONITOR (VGA HDMI)            ,      2950.00,07/30/2025,MONITOR                                           ,CENTRAL DISTRIBUTION CENTER             ,CDC-RETAIL 1 GROCERY                              ,FAACQ               
0028-0009322400012  ,ACER K202Q BI 19.5'' WIDE LED MONITOR (VGA HDMI)            ,      2950.00,07/30/2025,MONITOR                                           ,CENTRAL DISTRIBUTION CENTER             ,CDC-RETAIL 1 GROCERY                              ,FAACQ               
0028-0010826300022  ,MS WINDOWS 11 HOME 64BIT ENG INTL 1 PK DSP OEM              ,      6400.00,07/30/2025,SOFTWARE                                          ,CENTRAL DISTRIBUTION CENTER             ,CDC-RETAIL 1 GROCERY                              ,FAACQ               
0028-0010826300023  ,MS WINDOWS 11 HOME 64BIT ENG INTL 1 PK DSP OEM              ,      6400.00,07/30/2025,SOFTWARE                                          ,CENTRAL DISTRIBUTION CENTER             ,CDC-RETAIL 1 GROCERY                              ,FAACQ               
0028-0010826500031  ,MS OFFICE HOME & STUDENT 2021                               ,      5050.00,07/30/2025,SOFTWARE                                          ,CENTRAL DISTRIBUTION CENTER             ,CDC-RETAIL 1 GROCERY                              ,FAACQ               
0028-0010826500032  ,MS OFFICE HOME & STUDENT 2021                               ,      5050.00,07/30/2025,SOFTWARE                                          ,CENTRAL DISTRIBUTION CENTER             ,CDC-RETAIL 1 GROCERY                              ,FAACQ               
0028-0011760100007  ,CPU SET I3                                                  ,     13490.00,07/30/2025,CPU                                               ,CENTRAL DISTRIBUTION CENTER             ,CDC-RETAIL 1 GROCERY                              ,FAACQ               
0028-0011760100008  ,CPU SET I3                                                  ,     13490.00,07/30/2025,CPU                                               ,CENTRAL DISTRIBUTION CENTER             ,CDC-RETAIL 1 GROCERY                              ,FAACQ               
0026-0009805300046  ,ACER LED20 K202QBI 19.5"" LED MONITOR (VGAHDMI)              ,      2950.00,07/31/2025,MONITOR                                           ,HEAD OFFICE                             ,HO-FS PROCESS AUDIT DEPARTMENT                    ,FAACQ               
0026-0009805300047  ,ACER LED20 K202QBI 19.5"" LED MONITOR (VGAHDMI)              ,      2950.00,07/31/2025,MONITOR                                           ,HEAD OFFICE                             ,HO-FS PROCESS AUDIT DEPARTMENT                    ,FAACQ               
0026-0009805300048  ,ACER LED20 K202QBI 19.5"" LED MONITOR (VGAHDMI)              ,      2950.00,07/31/2025,MONITOR                                           ,HEAD OFFICE                             ,HO-FS PROCESS AUDIT DEPARTMENT                    ,FAACQ               
0026-0009805300049  ,ACER LED20 K202QBI 19.5"" LED MONITOR (VGAHDMI)              ,      2950.00,07/31/2025,MONITOR                                           ,HEAD OFFICE                             ,HO-FS PROCESS AUDIT DEPARTMENT                    ,FAACQ               
0026-0009805300050  ,ACER LED20 K202QBI 19.5"" LED MONITOR (VGAHDMI)              ,      2950.00,07/31/2025,MONITOR                                           ,HEAD OFFICE                             ,HO-FS PROCESS AUDIT DEPARTMENT                    ,FAACQ               
0026-0009805300051  ,ACER LED20 K202QBI 19.5"" LED MONITOR (VGAHDMI)              ,      2950.00,07/31/2025,MONITOR                                           ,HEAD OFFICE                             ,HO-FS PROCESS AUDIT DEPARTMENT                    ,FAACQ               
0026-0009805300052  ,ACER LED20 K202QBI 19.5"" LED MONITOR (VGAHDMI)              ,      2950.00,07/31/2025,MONITOR                                           ,HEAD OFFICE                             ,HO-FS PROCESS AUDIT DEPARTMENT                    ,FAACQ               
0026-0009805300053  ,ACER LED20 K202QBI 19.5"" LED MONITOR (VGAHDMI)              ,      2950.00,07/31/2025,MONITOR                                           ,HEAD OFFICE                             ,HO-FS PROCESS AUDIT DEPARTMENT                    ,FAACQ               
0026-0009805300054  ,ACER LED20 K202QBI 19.5"" LED MONITOR (VGAHDMI)              ,      2950.00,07/31/2025,MONITOR                                           ,HEAD OFFICE                             ,HO-FS PROCESS AUDIT DEPARTMENT                    ,FAACQ               
0026-0009805300055  ,ACER LED20 K202QBI 19.5"" LED MONITOR (VGAHDMI)              ,      2950.00,07/31/2025,MONITOR                                           ,HEAD OFFICE                             ,HO-FS PROCESS AUDIT DEPARTMENT                    ,FAACQ               
0026-0010257100008  ,1TB SEGATE STKY1000404 EXTERNAL USB HDD USB 3.0             ,      3180.00,07/31/2025,HARD DISK                                         ,HEAD OFFICE                             ,HO-FS PROCESS AUDIT DEPARTMENT                    ,FAACQ               
0026-0010995500001  ,CPU SET I3                                                  ,     15490.00,07/31/2025,CPU                                               ,HEAD OFFICE                             ,HO-FS PROCESS AUDIT DEPARTMENT                    ,FAACQ               
0026-0010995500002  ,CPU SET I3                                                  ,     15490.00,07/31/2025,CPU                                               ,HEAD OFFICE                             ,HO-FS PROCESS AUDIT DEPARTMENT                    ,FAACQ               
0026-0010995500003  ,CPU SET I3                                                  ,     15490.00,07/31/2025,CPU                                               ,HEAD OFFICE                             ,HO-FS PROCESS AUDIT DEPARTMENT                    ,FAACQ               
0026-0010995500004  ,CPU SET I3                                                  ,     15490.00,07/31/2025,CPU                                               ,HEAD OFFICE                             ,HO-FS PROCESS AUDIT DEPARTMENT                    ,FAACQ               
0026-0010995500005  ,CPU SET I3                                                  ,     15490.00,07/31/2025,CPU                                               ,HEAD OFFICE                             ,HO-FS PROCESS AUDIT DEPARTMENT                    ,FAACQ               
0026-0010997900001  ,CPU SET I3                                                  ,     14640.00,07/31/2025,CPU                                               ,HEAD OFFICE                             ,HO-FS PROCESS AUDIT DEPARTMENT                    ,FAACQ               
