barcode,desc,acost,adate,ast_type,cat_type,est_life,locname,dept,status
0088-0007015200014  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200015  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200016  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200017  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200018  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200019  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200020  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200021  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200022  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200023  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200024  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200025  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200026  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200027  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200028  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200029  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200030  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200031  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200032  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200033  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200034  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200035  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200036  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200037  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200038  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200039  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200040  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200041  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200042  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200043  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200044  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200045  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200046  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200047  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200048  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200049  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200050  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200051  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200052  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200053  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200054  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200055  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200056  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200057  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200058  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200059  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200060  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200061  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200062  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200063  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200064  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200065  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200066  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200067  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200068  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200069  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200070  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200071  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
0088-0007015200072  ,MANLY PLASTIC PALLET D4-1012.16 DECK TYPE 01 BLACK          ,      2800.00,04/08/2022,FUR. & FIXT.        ,PALLET                                            ,         4,UBAY DISTRIBUTION CENTER                ,UDC-ADMIN                                         ,FAACQ               
