barcode,desc,acost,adate,cat_type,locname,dept,status
0041-0012723100001            ,STEEL LOCKER CABINET 9 DOORS                                ,     17232.14,11/13/2025,LOCKER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012723100002            ,STEEL LOCKER CABINET 9 DOORS                                ,     17232.14,11/13/2025,LOCKER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012723100003            ,STEEL LOCKER CABINET 9 DOORS                                ,     17232.14,11/13/2025,LOCKER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012723100004            ,STEEL LOCKER CABINET 9 DOORS                                ,     17232.14,11/13/2025,LOCKER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012723100005            ,STEEL LOCKER CABINET 9 DOORS                                ,     17232.14,11/13/2025,LOCKER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012655200001            ,CONDURA CFRZR CCF70DCI 7CF                                  ,     13125.00,11/10/2025,FREEZER/CHILLER                                   ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012740500001            ,REDMI 15C 8GB RAM 256GB ROM                                 ,      5774.13,11/24/2025,CELLPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012740500002            ,REDMI 15C 8GB RAM 256GB ROM                                 ,      5774.13,11/24/2025,CELLPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0002768300001            ,HONDA XRM 125 (4STROKE)                                     ,     74600.00,11/13/2025,MOTORCYCLE-BRAND NEW                              ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012819600001            ,SY 100152 (DOUBLE DECK)                                     ,     12129.91,11/21/2025,BED                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012820100001            ,SY 100422 (SINGLE BED)                                      ,      7031.25,11/21/2025,BED                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0110-0009903600001            ,BRAND NEW WEICHAI(UNDER LICENSED BY DEUTZ GERMANY)          ,   2250000.00,03/06/2025,GENERATOR                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
FAD-0110-0009841000001        ,CATERPILLAR ELECTRIC GENSET C13                             ,   4062500.00,09/26/2024,GENERATOR                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
0041-0009840200001            ,SINOTRUK NX WATER TANKER CS#:M3J856                         ,   2589286.00,12/12/2025,VEHICLE                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0012-0012424900002            ,40-DOORS CUSTOM MADE STEEL LOCKER CABINET- GRAY             ,     38839.29,12/09/2025,LOCKER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
0012-0012424900003            ,40-DOORS CUSTOM MADE STEEL LOCKER CABINET- GRAY             ,     38839.29,12/09/2025,LOCKER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
0012-0012424900004            ,40-DOORS CUSTOM MADE STEEL LOCKER CABINET- GRAY             ,     38839.29,12/09/2025,LOCKER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
FAD-0026-0004542300020        ,CISCO IP PHONE 7821                                         ,      7738.10,10/03/2024,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
FAD-0026-0004542300034        ,CISCO IP PHONE 7821                                         ,      7738.10,10/03/2024,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
FAD-0026-0004542300040        ,CISCO IP PHONE 7821                                         ,      7738.10,10/03/2024,TELEPHONE                                         ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
0041-0010135400001            ,MIDEA WASHING MACHINE MT100W130/WB 13KG TT                  ,     10176.79,01/05/2026,WASHING MACHINE                                   ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011477100001            ,DELL POWEREDGE T360 SERVER                                  ,    115674.11,01/12/2026,SERVER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0010135400002            ,MIDEA WASHING MACHINE MT100W130/WB 13KG TT                  ,     10982.14,01/12/2026,WASHING MACHINE                                   ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0010135400003            ,MIDEA WASHING MACHINE MT100W130/WB 13KG TT                  ,     10982.14,01/12/2026,WASHING MACHINE                                   ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0010269500001            ,ACER LED MONITOR 19.5                                       ,      3258.93,01/07/2026,MONITOR                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0010269500002            ,ACER LED MONITOR 19.5                                       ,      3258.93,01/07/2026,MONITOR                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012979100001            ,CPU SET CORE I3                                             ,     19687.50,01/07/2026,COMPUTER                                          ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012979100002            ,CPU SET CORE I3                                             ,     19687.50,01/07/2026,COMPUTER                                          ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011591700001            ,CONDURA REF CTF650I 6.3CF TMNF                              ,     13571.43,01/19/2026,REFRIGERATOR                                      ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0008059900002            ,GRINDER                                                     ,      2039.20,01/29/2026,TOOLS                                             ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011351700002            ,ELECTRIC DRILL                                              ,      3356.00,01/29/2026,TOOLS                                             ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0008166400003            ,EPSON LQ310 DOT MATRIX PRINTER                              ,     14370.54,02/24/2026,PRINTER                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012203300006            ,POWER SPRAYER 2.0HP                                         ,     27900.00,03/26/2026,POWER SPRAYER                                     ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012203300007            ,POWER SPRAYER 2.0HP                                         ,     27900.00,03/26/2026,POWER SPRAYER                                     ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012203300008            ,POWER SPRAYER 2.0HP                                         ,     27900.00,03/26/2026,POWER SPRAYER                                     ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012203300009            ,POWER SPRAYER 2.0HP                                         ,     27900.00,03/26/2026,POWER SPRAYER                                     ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012203300010            ,POWER SPRAYER 2.0HP                                         ,     27900.00,03/26/2026,POWER SPRAYER                                     ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0009978000001            ,MITS. FUSO CANTER FE84 CS#:FA305B                           ,   1607142.86,04/20/2026,VEHICLE                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0009978000002            ,MITS. FUSO CANTER FE84 CS#:FA208B                           ,   1607142.86,04/20/2026,VEHICLE                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013092700001            ,SY DOUBLE DECK                                              ,     12290.63,03/19/2026,BED                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013092700002            ,SY DOUBLE DECK                                              ,     12290.63,03/19/2026,BED                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0009531200001            ,FRP TANK 36X72 WAVE CYBER BEIGE COLOR                       ,     80000.00,04/01/2026,TANK                                              ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011048200001            ,BRINE TANK 290 L (WHITE)                                    ,     12000.00,04/01/2026,TANK                                              ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012761500001            ,RUXIN DIGITAL HEAD F77A3 SOFT 4"" (18M³/H) METER             ,     43500.00,04/01/2026,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0004879500001            ,ELECTRIC GRINDER                                            ,      3258.71,04/09/2026,GRINDER                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0004879500002            ,ELECTRIC GRINDER                                            ,      3258.71,04/09/2026,GRINDER                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0004879500003            ,ELECTRIC GRINDER                                            ,      2946.21,04/01/2026,GRINDER                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0006503200001            ,NEWSTAR UT-380TRH MULTI-TESTER                              ,      5615.18,04/01/2026,MULTI-TESTER                                      ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013092800001            ,URATEX MATRESS COMFORTEX 6X36X75                            ,      2249.82,04/01/2026,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013092800002            ,URATEX MATRESS COMFORTEX 6X36X75                            ,      2249.82,04/01/2026,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013092800003            ,URATEX MATRESS COMFORTEX 6X36X75                            ,      2249.82,04/01/2026,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013092900001            ,GEN FOAM POLY 6X36X75                                       ,      2541.29,04/01/2026,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013092900002            ,GEN FOAM POLY 6X36X75                                       ,      2541.29,04/01/2026,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013092900003            ,GEN FOAM POLY 6X36X75                                       ,      2541.29,04/01/2026,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013093000001            ,URATEX MATRESS W/ THIN COVER 4X36X75                        ,      2178.39,04/01/2026,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013093000002            ,URATEX MATRESS W/ THIN COVER 4X36X75                        ,      2178.39,04/01/2026,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013093000003            ,URATEX MATRESS W/ THIN COVER 4X36X75                        ,      2178.39,04/01/2026,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013093000004            ,URATEX MATRESS W/ THIN COVER 4X36X75                        ,      2178.39,04/01/2026,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013093100001            ,WASHING MACHINE # WMP - 624                                 ,      6627.69,04/01/2026,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013093100002            ,WASHING MACHINE # WMP - 624                                 ,      6627.69,04/01/2026,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013093100003            ,WASHING MACHINE # WMP - 624                                 ,      6627.69,04/01/2026,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0004879400001            ,ELECTRIC BLOWER                                             ,      1840.18,04/01/2026,BLOWER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0004879400002            ,ELECTRIC BLOWER                                             ,      1840.18,04/01/2026,BLOWER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0116-0010000100001            ,WASSERNISSON SINGLE POINT WATER HEATER 4.5                  ,      4114.29,07/10/2024,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
0116-0010000100002            ,WASSERNISSON SINGLE POINT WATER HEATER 4.5                  ,      4114.29,07/10/2024,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
0116-0010000100003            ,WASSERNISSON SINGLE POINT WATER HEATER 4.5                  ,      4114.29,07/10/2024,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
0041-0013254800001            ,TOPLIFT PALLET JACK HPHR711BF-III  2500 KG                  ,     14136.62,04/17/2026,PALLET TRUCK                                      ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013254800002            ,TOPLIFT PALLET JACK HPHR711BF-III  2500 KG                  ,     14136.62,04/17/2026,PALLET TRUCK                                      ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013254800003            ,TOPLIFT PALLET JACK HPHR711BF-III  2500 KG                  ,     14136.62,04/17/2026,PALLET TRUCK                                      ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0009805300006            ,ACER LED20 K202QBI 19.5"" LED MONITOR (VGA HDMI)             ,      3258.93,05/04/2026,MONITOR                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0009805300007            ,ACER LED20 K202QBI 19.5"" LED MONITOR (VGA HDMI)             ,      3258.93,05/04/2026,MONITOR                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0009805300008            ,ACER LED20 K202QBI 19.5"" LED MONITOR (VGA HDMI)             ,      3258.93,05/04/2026,MONITOR                                           ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012859900001            ,CPU SET INTEL CORE I3                                       ,     23839.29,05/04/2026,CPU                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012859900002            ,CPU SET INTEL CORE I3                                       ,     23839.29,05/04/2026,CPU                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0012859900003            ,CPU SET INTEL CORE I3                                       ,     23839.29,05/04/2026,CPU                                               ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013094200001            ,SWAN BRAND AIR COMPRESSOR 2 H/P SVP 202                     ,     23437.50,05/04/2026,AIR COMPRESSOR                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013094200002            ,SWAN BRAND AIR COMPRESSOR 2 H/P SVP 202                     ,     23437.50,05/04/2026,AIR COMPRESSOR                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013094300001            ,SWAN BRAND AIR DRYER SDE-8E                                 ,     44531.25,05/04/2026,AIR HANDLING UNIT                                 ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013094300002            ,SWAN BRAND AIR DRYER SDE-8E                                 ,     44531.25,05/04/2026,AIR HANDLING UNIT                                 ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011563200031            ,ALPHA HEATER LH-1000                                        ,      5446.43,05/11/2026,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011563200032            ,ALPHA HEATER LH-1000                                        ,      5446.43,05/11/2026,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011563200033            ,ALPHA HEATER LH-1000                                        ,      5446.43,05/11/2026,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011563200034            ,ALPHA HEATER LH-1000                                        ,      5446.43,05/11/2026,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011563200035            ,ALPHA HEATER LH-1000                                        ,      5446.43,05/11/2026,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011563200036            ,ALPHA HEATER LH-1000                                        ,      5446.43,05/11/2026,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011563200037            ,ALPHA HEATER LH-1000                                        ,      5446.43,05/11/2026,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011563200038            ,ALPHA HEATER LH-1000                                        ,      5446.43,05/11/2026,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011563200039            ,ALPHA HEATER LH-1000                                        ,      5446.43,05/11/2026,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011563200040            ,ALPHA HEATER LH-1000                                        ,      5446.43,05/11/2026,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011563200041            ,ALPHA HEATER LH-1000                                        ,      5446.43,05/11/2026,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011563200042            ,ALPHA HEATER LH-1000                                        ,      5446.43,05/11/2026,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011563200043            ,ALPHA HEATER LH-1000                                        ,      5446.43,05/11/2026,HEATER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0011081200001            ,CARRIER A/C WCARZ006EC/EC1                                  ,     10601.79,04/30/2026,AIRCON                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FA_TRAN             
0041-0011081200002            ,CARRIER A/C WCARZ006EC/EC1                                  ,     10601.79,04/30/2026,AIRCON                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FA_TRAN             
0041-0013320900001            ,SOCOREX VACCINATOR 1ML HOSE TYPE                            ,      4910.71,05/28/2026,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013320900002            ,SOCOREX VACCINATOR 1ML HOSE TYPE                            ,      4910.71,05/28/2026,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013320900003            ,SOCOREX VACCINATOR 1ML HOSE TYPE                            ,      4910.71,05/28/2026,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013320900004            ,SOCOREX VACCINATOR 1ML HOSE TYPE                            ,      4910.71,05/28/2026,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013320900005            ,SOCOREX VACCINATOR 1ML HOSE TYPE                            ,      4910.71,05/28/2026,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013320900006            ,SOCOREX VACCINATOR 1ML HOSE TYPE                            ,      4910.71,05/28/2026,OTHERS                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FA_TRAN             
0041-0013320900007            ,SOCOREX VACCINATOR 1ML HOSE TYPE                            ,      4910.71,05/28/2026,OTHERS                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FA_TRAN             
0041-0013320900008            ,SOCOREX VACCINATOR 1ML HOSE TYPE                            ,      4910.71,05/28/2026,OTHERS                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FA_TRAN             
0041-0013320900009            ,SOCOREX VACCINATOR 1ML HOSE TYPE                            ,      4910.71,05/28/2026,OTHERS                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FA_TRAN             
0041-0013320900010            ,SOCOREX VACCINATOR 1ML HOSE TYPE                            ,      4910.71,05/28/2026,OTHERS                                            ,MFI-BREEDER SUBAYON BILAR     ,BSB-SUBAYON ADMIN                                 ,FA_TRAN             
0041-0013339600001            ,HOT STICK 15KV 25FT. TELESCOPIC TYPE 20FT                   ,     40250.00,06/11/2026,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013339700001            ,HIGH VOLTAGE GLOOVES 15KV RUBBER+LEATHER                    ,     19250.00,06/11/2026,SUPPLIES                                          ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0000968900004            ,OFFICE TABLE                                                ,      8967.46,06/01/2026,TABLE                                             ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0000968900005            ,OFFICE TABLE                                                ,      8967.46,06/01/2026,TABLE                                             ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0000968900006            ,OFFICE TABLE                                                ,      8967.46,06/01/2026,TABLE                                             ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0000968900007            ,OFFICE TABLE                                                ,      8967.46,06/01/2026,TABLE                                             ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013254200001            ,ALUMINUM STEP LADDER W/ HANDRALL STEP-7                     ,      2544.64,06/18/2026,LADDER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013254200002            ,ALUMINUM STEP LADDER W/ HANDRALL STEP-7                     ,      2544.64,06/18/2026,LADDER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0013254200003            ,ALUMINUM STEP LADDER W/ HANDRALL STEP-7                     ,      2544.64,06/18/2026,LADDER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0001930700001            ,PIPE WRENCH 36""                                             ,      2053.57,04/09/2026,TOOLS                                             ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0004879400003            ,ELECTRIC BLOWER                                             ,      1853.57,04/09/2026,BLOWER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0004879400004            ,ELECTRIC BLOWER                                             ,      1853.57,04/09/2026,BLOWER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0004879400005            ,ELECTRIC BLOWER                                             ,      1853.57,04/09/2026,BLOWER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0004879400006            ,ELECTRIC BLOWER                                             ,      1853.57,04/09/2026,BLOWER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0008932400001            ,RG-RAP2260-(G) REYEE WI-FI 6 AX1800 CEILING ACCESS          ,      6473.21,07/01/2026,ROUTER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0008932400002            ,RG-RAP2260-(G) REYEE WI-FI 6 AX1800 CEILING ACCESS          ,      6473.21,07/01/2026,ROUTER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0008932400003            ,RG-RAP2260-(G) REYEE WI-FI 6 AX1800 CEILING ACCESS          ,      6473.21,07/01/2026,ROUTER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0008932400004            ,RG-RAP2260-(G) REYEE WI-FI 6 AX1800 CEILING ACCESS          ,      6473.21,07/01/2026,ROUTER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0008932400005            ,RG-RAP2260-(G) REYEE WI-FI 6 AX1800 CEILING ACCESS          ,      6473.21,07/01/2026,ROUTER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0008932400006            ,RG-RAP2260-(G) REYEE WI-FI 6 AX1800 CEILING ACCESS          ,      6473.21,07/01/2026,ROUTER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0041-0008932400007            ,RG-RAP2260-(G) REYEE WI-FI 6 AX1800 CEILING ACCESS          ,      6473.21,07/01/2026,ROUTER                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FAACQ               
0118-0007721200005            ,NUTEX MECHANICAL SCALE                                      ,     12300.00,07/24/2024,WEIGHING SCALE                                    ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
FAD-0110-0011144800001        ,NEMA-1 ATS-ADMIN                                            ,     84738.93,03/28/2025,PANEL BOARD                                       ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
FAD-0110-0011145100001        ,NEMA-1 DP ADMIN                                             ,     27904.29,03/28/2025,PANEL BOARD                                       ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
FAD-0110-0011145800001        ,NEMA-1 ADMIN-GP                                             ,     18311.43,03/28/2025,PANEL BOARD                                       ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
FAD-0110-0011145900001        ,NEAM-1 LP-EGGROOM                                           ,     16908.93,03/28/2025,PANEL BOARD                                       ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
FAD-0110-0011146100001        ,NEMA-1 LPP-GUARDHOUSE THERMOPLASTIC ENCLOSURE               ,      3260.36,03/28/2025,PANEL BOARD                                       ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
FAD-0110-0011146200001        ,NEMA-1 UPS C.O THERMOPLASTIC ENCLOSURE                      ,      2143.21,03/28/2025,PANEL BOARD                                       ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
FAD-0110-0011290100001        ,NEMA-1 ATS-200A3P400V                                       ,     64857.14,12/09/2025,OTHERS                                            ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
FAD-0110-0011476600001        ,NEMA-1 PANELBOARD MCCB 60A 3P 15KA 400V ABB                 ,     21428.57,03/28/2025,PANEL BOARD                                       ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
0110-0009291100007            ,SHIHLIN OUTDOOR  CURRENT TRANSFORMER 100/50:5               ,     36100.00,04/01/2024,TRANSFORMER                                       ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
0110-0009291100008            ,SHIHLIN OUTDOOR  CURRENT TRANSFORMER 100/50:5               ,     36100.00,04/01/2024,TRANSFORMER                                       ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
0110-0009291100009            ,SHIHLIN OUTDOOR  CURRENT TRANSFORMER 100/50:5               ,     36100.00,04/01/2024,TRANSFORMER                                       ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
0110-0009291200007            ,SHIHLIN POTENTIAL TRANSFORMER RATIO: 8400:                  ,     42750.00,04/01/2024,TRANSFORMER                                       ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
0110-0009291200008            ,SHIHLIN POTENTIAL TRANSFORMER RATIO: 8400:                  ,     42750.00,04/01/2024,TRANSFORMER                                       ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
0110-0009291200009            ,SHIHLIN POTENTIAL TRANSFORMER RATIO: 8400:                  ,     42750.00,04/01/2024,TRANSFORMER                                       ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
0110-0009857000001            ,25 KVA DISTRIBUTION TRANSFORMER                             ,     96900.00,07/24/2024,TRANSFORMER                                       ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
0110-0009857000002            ,25 KVA DISTRIBUTION TRANSFORMER                             ,     96900.00,07/24/2024,TRANSFORMER                                       ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
0110-0009857000003            ,25 KVA DISTRIBUTION TRANSFORMER                             ,     96900.00,07/24/2024,TRANSFORMER                                       ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
0110-0009857000004            ,25 KVA DISTRIBUTION TRANSFORMER                             ,     96900.00,07/24/2024,TRANSFORMER                                       ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
0110-0009857000005            ,25 KVA DISTRIBUTION TRANSFORMER                             ,     96900.00,07/24/2024,TRANSFORMER                                       ,MFI-GP FARM                   ,GPF-ADMIN                                         ,FA_TRAN             
