barcode,desc,acost,adate,ast_type,cat_type,est_life,locname,dept,status
FAD-0108-0012424300001   ,MHE HIPPO 5 TONS HAND PALLET TRUCK                          ,     32008.93,03/17/2026,MACH. & EQPT.       ,PALLET TRUCK                                      ,         4,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
FAD-0108-0011016800001   ,MAKITA CORDLESS DRILL                                       ,     12157.14,03/25/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
FAD-0108-0011016800002   ,MAKITA CORDLESS DRILL                                       ,     12157.14,03/25/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
FAD-0108-0011016800003   ,MAKITA CORDLESS DRILL                                       ,     12157.14,03/25/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
FAD-0108-0011016800004   ,MAKITA CORDLESS DRILL                                       ,     12157.14,03/25/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
FAD-0108-0011016800005   ,MAKITA CORDLESS DRILL                                       ,     12157.14,03/25/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
FAD-0108-0013423300001   ,KAWASAKI INVERTER WELDING MACHINE  300A 3IN1                ,      7053.57,06/01/2026,MACH. & EQPT.       ,MACHINE TOOLS                                     ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
FAD-0026-0004542300019   ,CISCO IP PHONE 7821                                         ,      7738.10,10/03/2024,OFF. EQPT.          ,TELEPHONE                                         ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FA_TRAN             
FAD-0108-0011659100011   ,MAKITA CORDLESS HAMMER DRILL  DHP485F003                    ,     11892.86,06/19/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
FAD-0108-0011659100012   ,MAKITA CORDLESS HAMMER DRILL  DHP485F003                    ,     11892.86,06/19/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
FAD-0108-0011659100013   ,MAKITA CORDLESS HAMMER DRILL  DHP485F003                    ,     11892.86,06/19/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
FAD-0108-0011659100014   ,MAKITA CORDLESS HAMMER DRILL  DHP485F003                    ,     11892.86,06/19/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
FAD-0108-0011659100015   ,MAKITA CORDLESS HAMMER DRILL  DHP485F003                    ,     11892.86,06/19/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
FAD-0108-0011659100016   ,MAKITA CORDLESS HAMMER DRILL  DHP485F003                    ,     11892.86,06/19/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
FAD-0108-0011659100017   ,MAKITA CORDLESS HAMMER DRILL  DHP485F003                    ,     11892.86,06/19/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
FAD-0108-0011659100018   ,MAKITA CORDLESS HAMMER DRILL  DHP485F003                    ,     11892.86,06/19/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
FAD-0108-0011659100019   ,MAKITA CORDLESS HAMMER DRILL  DHP485F003                    ,     11892.86,06/19/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
FAD-0108-0011659100020   ,MAKITA CORDLESS HAMMER DRILL  DHP485F003                    ,     11892.86,06/19/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
FAD-0108-0012567000001   ,LCD PANEL                                                   ,     14583.33,08/27/2026,ELEC. INTS. & E     ,PANEL BOARD                                       ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
