barcode,desc,acost,adate,ast_type,cat_type,est_life,locname,dept,status
0116-0013050800001  ,PROPELLER TYPE WALL MOUNTED FAN INDUSTRIAL TYPE             ,     41993.04,05/25/2026,MACH. & EQPT.       ,FAN                                               ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0012203800001  ,CARRIER A/C WCARH024EC 2.5HP                                ,     25310.71,05/29/2026,STR. EQPT.          ,AIRCON                                            ,         5,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0013279200001  ,ASAHI ELECTRIC STOVE                                        ,      2159.82,06/05/2026,STR. EQPT.          ,STOVE                                             ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0013279200002  ,ASAHI ELECTRIC STOVE                                        ,      2159.82,06/05/2026,STR. EQPT.          ,STOVE                                             ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0013245900001  ,SBC AC INDUCTION MOTOR FOOT MOUNTEDHORIZONTAL               ,     16517.86,07/07/2026,MACH. & EQPT.       ,MACHINE MOTOR                                     ,         5,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0012424900001  ,40-DOORS CUSTOM MADE STEEL LOCKER CABINET- GRAY             ,     41517.86,07/07/2026,FUR. & FIXT.        ,LOCKER                                            ,        10,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0013709900001  ,EUREKA WATER DISPENSER H&C EXCEL                            ,      5133.04,07/30/2026,STR. EQPT.          ,DISPENSER                                         ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0013710000001  ,H.W MACHINE SINGLE TUB HWM190                               ,      6856.25,07/30/2026,MACH. & EQPT.       ,WASHING MACHINE                                   ,         3,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0004247700001  ,WULI PRESSURE WASHER 2HP                                    ,     29900.00,07/28/2026,MACH. & EQPT.       ,PRESSURE WASHER                                   ,         2,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0004247700002  ,WULI PRESSURE WASHER 2HP                                    ,     29900.00,07/28/2026,MACH. & EQPT.       ,PRESSURE WASHER                                   ,         2,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
0116-0004247700003  ,WULI PRESSURE WASHER 2HP                                    ,     29900.00,07/28/2026,MACH. & EQPT.       ,PRESSURE WASHER                                   ,         2,MFI-HATCHERY QUEZON BILAR     ,HQB-QUEZON ADMIN                                  ,FAACQ               
