barcode,desc,acost,adate,ast_type,cat_type,est_life,locname,dept,status
0077-0010161300006  ,SPENCER CHAIR (METAL WIRE) BLACK                            ,      2756.25,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010161300007  ,SPENCER CHAIR (METAL WIRE) BLACK                            ,      2756.25,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010161300008  ,SPENCER CHAIR (METAL WIRE) BLACK                            ,      2756.25,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010161300009  ,SPENCER CHAIR (METAL WIRE) BLACK                            ,      2756.25,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010161300010  ,SPENCER CHAIR (METAL WIRE) BLACK                            ,      2756.25,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010161300011  ,SPENCER CHAIR (METAL WIRE) BLACK                            ,      2756.25,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010161300012  ,SPENCER CHAIR (METAL WIRE) BLACK                            ,      2756.25,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010161300013  ,SPENCER CHAIR (METAL WIRE) BLACK                            ,      2756.25,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010161300014  ,SPENCER CHAIR (METAL WIRE) BLACK                            ,      2756.25,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010161300015  ,SPENCER CHAIR (METAL WIRE) BLACK                            ,      2756.25,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010161300016  ,SPENCER CHAIR (METAL WIRE) BLACK                            ,      2756.25,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010161300017  ,SPENCER CHAIR (METAL WIRE) BLACK                            ,      2756.25,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010161300018  ,SPENCER CHAIR (METAL WIRE) BLACK                            ,      2756.25,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010161300019  ,SPENCER CHAIR (METAL WIRE) BLACK                            ,      2756.25,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010161300020  ,SPENCER CHAIR (METAL WIRE) BLACK                            ,      2756.25,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010161300021  ,SPENCER CHAIR (METAL WIRE) BLACK                            ,      2756.25,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010161300022  ,SPENCER CHAIR (METAL WIRE) BLACK                            ,      2756.25,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010161300023  ,SPENCER CHAIR (METAL WIRE) BLACK                            ,      2756.25,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010161300024  ,SPENCER CHAIR (METAL WIRE) BLACK                            ,      2756.25,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010161300025  ,SPENCER CHAIR (METAL WIRE) BLACK                            ,      2756.25,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010161300026  ,SPENCER CHAIR (METAL WIRE) BLACK                            ,      2756.25,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010161300027  ,SPENCER CHAIR (METAL WIRE) BLACK                            ,      2756.25,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010161300028  ,SPENCER CHAIR (METAL WIRE) BLACK                            ,      2756.25,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010161300029  ,SPENCER CHAIR (METAL WIRE) BLACK                            ,      2756.25,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162100001  ,ROYCE CHAIR (METAL WIRE) GRAY                               ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162100002  ,ROYCE CHAIR (METAL WIRE) GRAY                               ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162100003  ,ROYCE CHAIR (METAL WIRE) GRAY                               ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162100004  ,ROYCE CHAIR (METAL WIRE) GRAY                               ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162100005  ,ROYCE CHAIR (METAL WIRE) GRAY                               ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162100006  ,ROYCE CHAIR (METAL WIRE) GRAY                               ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162100007  ,ROYCE CHAIR (METAL WIRE) GRAY                               ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162100008  ,ROYCE CHAIR (METAL WIRE) GRAY                               ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162100009  ,ROYCE CHAIR (METAL WIRE) GRAY                               ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162100010  ,ROYCE CHAIR (METAL WIRE) GRAY                               ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162100011  ,ROYCE CHAIR (METAL WIRE) GRAY                               ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162100012  ,ROYCE CHAIR (METAL WIRE) GRAY                               ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162100013  ,ROYCE CHAIR (METAL WIRE) GRAY                               ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162100014  ,ROYCE CHAIR (METAL WIRE) GRAY                               ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162100015  ,ROYCE CHAIR (METAL WIRE) GRAY                               ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162100016  ,ROYCE CHAIR (METAL WIRE) GRAY                               ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162100017  ,ROYCE CHAIR (METAL WIRE) GRAY                               ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162100018  ,ROYCE CHAIR (METAL WIRE) GRAY                               ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162600001  ,ROYCE CHAIR (METAL WIRE) BLACK                              ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162600002  ,ROYCE CHAIR (METAL WIRE) BLACK                              ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162600003  ,ROYCE CHAIR (METAL WIRE) BLACK                              ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162600004  ,ROYCE CHAIR (METAL WIRE) BLACK                              ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162600005  ,ROYCE CHAIR (METAL WIRE) BLACK                              ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162600006  ,ROYCE CHAIR (METAL WIRE) BLACK                              ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162600007  ,ROYCE CHAIR (METAL WIRE) BLACK                              ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162600008  ,ROYCE CHAIR (METAL WIRE) BLACK                              ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162600009  ,ROYCE CHAIR (METAL WIRE) BLACK                              ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162600010  ,ROYCE CHAIR (METAL WIRE) BLACK                              ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162600011  ,ROYCE CHAIR (METAL WIRE) BLACK                              ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162600012  ,ROYCE CHAIR (METAL WIRE) BLACK                              ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162600013  ,ROYCE CHAIR (METAL WIRE) BLACK                              ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162600014  ,ROYCE CHAIR (METAL WIRE) BLACK                              ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162600015  ,ROYCE CHAIR (METAL WIRE) BLACK                              ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162600016  ,ROYCE CHAIR (METAL WIRE) BLACK                              ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162600017  ,ROYCE CHAIR (METAL WIRE) BLACK                              ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162600018  ,ROYCE CHAIR (METAL WIRE) BLACK                              ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010162600019  ,ROYCE CHAIR (METAL WIRE) BLACK                              ,      1968.75,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163200001  ,DINING TABLE 70X70 (SMOOTH)                                 ,      2953.13,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163200002  ,DINING TABLE 70X70 (SMOOTH)                                 ,      2953.13,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163200003  ,DINING TABLE 70X70 (SMOOTH)                                 ,      2953.13,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163200004  ,DINING TABLE 70X70 (SMOOTH)                                 ,      2953.13,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163200005  ,DINING TABLE 70X70 (SMOOTH)                                 ,      2953.13,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163200006  ,DINING TABLE 70X70 (SMOOTH)                                 ,      2953.13,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163200007  ,DINING TABLE 70X70 (SMOOTH)                                 ,      2953.13,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163200008  ,DINING TABLE 70X70 (SMOOTH)                                 ,      2953.13,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163200009  ,DINING TABLE 70X70 (SMOOTH)                                 ,      2953.13,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163200010  ,DINING TABLE 70X70 (SMOOTH)                                 ,      2953.13,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163200011  ,DINING TABLE 70X70 (SMOOTH)                                 ,      2953.13,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163200012  ,DINING TABLE 70X70 (SMOOTH)                                 ,      2953.13,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163200013  ,DINING TABLE 70X70 (SMOOTH)                                 ,      2953.13,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163200014  ,DINING TABLE 70X70 (SMOOTH)                                 ,      2953.13,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163200015  ,DINING TABLE 70X70 (SMOOTH)                                 ,      2953.13,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163200016  ,DINING TABLE 70X70 (SMOOTH)                                 ,      2953.13,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163200017  ,DINING TABLE 70X70 (SMOOTH)                                 ,      2953.13,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163200018  ,DINING TABLE 70X70 (SMOOTH)                                 ,      2953.13,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400001  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400002  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400003  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400004  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400005  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400006  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400007  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400008  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400009  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400010  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400011  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400012  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400013  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400014  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400015  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400016  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400017  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400018  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400019  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400020  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400021  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400022  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400023  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400024  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400025  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400026  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400027  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400028  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400029  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400030  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400031  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400032  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400033  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400034  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400035  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400036  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400037  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400038  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
