barcode,desc,acost,adate,ast_type,cat_type,est_life,locname,dept,status
FAD-0113-0009535400001   ,CPU SET CORE I3                                             ,     13437.50,04/08/2024,OFF. EQPT.          ,CPU                                               ,         3,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0009535400002   ,CPU SET CORE I3                                             ,     13437.50,04/08/2024,OFF. EQPT.          ,CPU                                               ,         3,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0005570200001   ,RG-EG2100-P V2 ALL-IN-ONE SMART ACCESS GATEWAY              ,     13953.45,04/08/2024,OFF. EQPT.          ,HUB                                               ,         3,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0008932400001   ,RG-RAP2260-(G) REYEE WI-FI 6 AX1800 CEILING ACCESS          ,      5304.73,04/08/2024,OFF. EQPT.          ,ROUTER                                            ,         5,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0008932400002   ,RG-RAP2260-(G) REYEE WI-FI 6 AX1800 CEILING ACCESS          ,      5304.73,04/08/2024,OFF. EQPT.          ,ROUTER                                            ,         5,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0009311200001   ,PATCH PANEL 24 PORTS LOADED 1U (PREMIUM LINE)               ,      3425.56,04/08/2024,FUR. & FIXT.        ,PANEL BOARD                                       ,         5,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0009311400001   ,RUIJIE 24 PORTS POE SWITCH WITH SFP PORT                    ,     23740.77,04/08/2024,STR. EQPT.          ,SWITCH                                            ,         3,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0009418100001   ,CONFERENCE TABLE ABM OCT 12300 OVAL SHAPED                  ,     27150.00,05/09/2024,OFF. EQPT.          ,CPU                                               ,         3,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0008833400001   ,CPU SET INTEL CORE I3-10105 3.7 GHZ                         ,     12723.21,05/30/2024,OFF. EQPT.          ,COMPUTER                                          ,         3,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0003304400001   ,PRINTER EPSON LQ310 USB/PARALLEL                            ,     13388.39,08/07/2024,OFF. EQPT.          ,PRINTER                                           ,         3,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0000700100001   ,STEEL CABINET 5 DRAWER VERTICAL HERMACO                     ,      9732.14,08/13/2024,FUR. & FIXT.        ,CABINET                                           ,        10,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0000700100002   ,STEEL CABINET 5 DRAWER VERTICAL HERMACO                     ,      9732.14,08/13/2024,FUR. & FIXT.        ,CABINET                                           ,        10,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0000700100003   ,STEEL CABINET 5 DRAWER VERTICAL HERMACO                     ,      9732.14,08/13/2024,FUR. & FIXT.        ,CABINET                                           ,        10,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0001572500001   ,BATTERY CHARGER NICHIYU                                     ,    120660.71,01/01/2025,MACH. & EQPT.       ,BATTERY CHARGER                                   ,         5,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0001572500002   ,BATTERY CHARGER NICHIYU                                     ,    120660.71,01/01/2025,MACH. & EQPT.       ,BATTERY CHARGER                                   ,         5,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0001572500003   ,BATTERY CHARGER NICHIYU                                     ,    120660.71,01/01/2025,MACH. & EQPT.       ,BATTERY CHARGER                                   ,         5,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0008622200001   ,LITHIUM ION BATTERY 25.6 VOLTS/202AH                        ,    142857.14,01/01/2025,MACH. & EQPT.       ,BATTERY                                           ,         3,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0008622300001   ,LITHIUM ION BATTERY 51.2 VOLTS/304AH                        ,    405357.14,01/01/2025,MACH. & EQPT.       ,BATTERY                                           ,         3,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0008622300002   ,LITHIUM ION BATTERY 51.2 VOLTS/304AH                        ,    405357.14,01/01/2025,MACH. & EQPT.       ,BATTERY                                           ,         3,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0008622400001   ,LITHIUM ION BATTERY 48 VOLTS/420AH                          ,    562500.00,01/01/2025,MACH. & EQPT.       ,BATTERY                                           ,         3,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0008622400002   ,LITHIUM ION BATTERY 48 VOLTS/420AH                          ,    562500.00,01/01/2025,MACH. & EQPT.       ,BATTERY                                           ,         3,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0008626600001   ,LITHIUM ION BATTERY CHARGER 25.6 VOLTS/202AH                ,    111607.14,01/01/2025,MACH. & EQPT.       ,BATTERY                                           ,         3,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0008843100001   ,LOTUS BLOWER 600W                                           ,      1782.14,10/07/2025,MACH. & EQPT.       ,BLOWER                                            ,         3,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0012141000001   ,CARRIER A/C WCARJ019EE 2HP                                  ,     25892.86,11/18/2025,MACH. & EQPT.       ,AIRCON                                            ,         5,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0012141000002   ,CARRIER A/C WCARJ019EE 2HP                                  ,     25892.86,11/18/2025,MACH. & EQPT.       ,AIRCON                                            ,         5,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0012233900001   ,BRAND NEW POWER MF20-60 REACH TRUCK UNIT                    ,   1517857.14,12/09/2025,TRNS. EQPT.         ,VEHICLE                                           ,        10,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0012233900002   ,BRAND NEW POWER MF20-60 REACH TRUCK UNIT                    ,   1517857.14,12/09/2025,TRNS. EQPT.         ,VEHICLE                                           ,        10,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0012233900003   ,BRAND NEW POWER MF20-60 REACH TRUCK UNIT                    ,   1517857.14,12/09/2025,TRNS. EQPT.         ,VEHICLE                                           ,        10,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0012233900004   ,BRAND NEW POWER MF20-60 REACH TRUCK UNIT                    ,   1517857.14,12/09/2025,TRNS. EQPT.         ,VEHICLE                                           ,        10,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0012773300001   ,TENNANT T12 BATTERY RIDE-ON CYLINDRICAL                     ,   1428571.43,01/05/2026,MACH. & EQPT.       ,OTHERS                                            ,         3,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0012773600001   ,TENNANT S20 DIESEL RIDE-ON SCRUBBER                         ,   2964285.71,01/05/2026,MACH. & EQPT.       ,OTHERS                                            ,         3,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0013349100001   ,SONY UHD BRAVIA 2M2 K-43S20M2                               ,     25445.54,05/07/2026,STR. EQPT.          ,TV                                                ,         3,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0013349200001   ,SAMSUNG UHD UA65U8030FGXXP                                  ,     32135.71,05/07/2026,STR. EQPT.          ,TV                                                ,         3,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0012418100001   ,DOSING PUMP 16.2 LPH IWALKI BRAND) EZ-C30VC-W2              ,      8035.71,08/01/2026,MACH. & EQPT.       ,PUMP                                              ,         5,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0000496500001   ,DOWELL WALL FAN                                             ,      2059.82,07/23/2026,STR. EQPT.          ,FAN                                               ,         3,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0000496500002   ,DOWELL WALL FAN                                             ,      2059.82,08/13/2026,STR. EQPT.          ,FAN                                               ,         3,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0013783300001   ,ZEKOKI KNAPSACK SPRAY 16L                                   ,      1571.21,08/13/2026,TOOLS               ,SPRAYER                                           ,         2,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0013783400001   ,ZEKOKI GRASSCUTTER 4 STROKE                                 ,     11633.70,08/13/2026,TOOLS               ,GRASS CUTTER                                      ,         5,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0008622200002   ,LITHIUM ION BATTERY 25.6 VOLTS/202AH                        ,    150000.00,08/20/2026,MACH. & EQPT.       ,BATTERY                                           ,         3,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0008622200003   ,LITHIUM ION BATTERY 25.6 VOLTS/202AH                        ,    150000.00,08/20/2026,MACH. & EQPT.       ,BATTERY                                           ,         3,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0008622200004   ,LITHIUM ION BATTERY 25.6 VOLTS/202AH                        ,    150000.00,08/20/2026,MACH. & EQPT.       ,BATTERY                                           ,         3,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
FAD-0113-0008626600002   ,LITHIUM ION BATTERY CHARGER 25.6 VOLTS/202AH                ,    117187.50,08/20/2026,MACH. & EQPT.       ,BATTERY                                           ,         3,UBAY DISTRIBUTION CENTER      ,UDC-ADMIN                                         ,FAACQ               
